dataset,component_id,atoms,positive_atoms,prevalence,replicates,mean_random_ap,median_random_ap,random_ap_ci95_low,random_ap_ci95_high,mean_random_nap,median_random_nap,random_nap_ci95_low,random_nap_ci95_high
CHEMBL219_Ki,45,56,12,0.21428571428571427,100,0.27848613730057126,0.2686496523788868,0.1821967275376282,0.4377486704414853,0.08170962929163621,0.06919046666403776,-0.04084052858847318,0.2844073987437086
CHEMBL219_Ki,47,46,14,0.30434782608695654,100,0.3452167927506538,0.33472439809101856,0.2436150129743478,0.5046736803649365,0.05874913957906485,0.04366632225583915,-0.08730341884937508,0.28796841552459634
CHEMBL219_Ki,48,44,10,0.22727272727272727,100,0.2982537405277608,0.2777813291492087,0.1825444183836548,0.5617620815399327,0.09185778185945523,0.0653640730166231,-0.05788369385644674,0.43286857611050106
CHEMBL219_Ki,49,49,13,0.2653061224489796,100,0.3176050173877878,0.30758366186460373,0.2121174340628644,0.4681597011537663,0.07118460700004442,0.05754442864904398,-0.07239571474776794,0.27610625990373755
CHEMBL219_Ki,52,46,24,0.5217391304347826,100,0.5546953344173542,0.5508710611533316,0.43828199413489605,0.6954366182318021,0.06890842650901335,0.060912218775147964,-0.1745012849906719,0.363185656302859
CHEMBL219_Ki,53,52,14,0.2692307692307692,100,0.31590862743486403,0.30618626065974724,0.21311064178551453,0.4545294188684,0.06387496385823502,0.0505706724817594,-0.07679596387245377,0.25356657318833675
CHEMBL219_Ki,56,65,19,0.2923076923076923,100,0.3458041238689005,0.32897619299229625,0.23828138350192246,0.484480992331516,0.07559278372779422,0.05181418574998381,-0.07634152331250091,0.27154922829453343
CHEMBL219_Ki,58,63,11,0.1746031746031746,100,0.21763302455327868,0.21718245862581834,0.14136949655417455,0.3375062198051761,0.052132318208779956,0.051586440258203,-0.04026387917475007,0.19736330476396335
CHEMBL219_Ki,64,66,24,0.36363636363636365,100,0.3991588194249273,0.3965169359615739,0.29885226077119975,0.5447323317265682,0.0558210019534572,0.05166947079675896,-0.10180359021668609,0.2845793784274644
CHEMBL219_Ki,71,55,9,0.16363636363636364,100,0.21728271247963415,0.19865414580809498,0.13579400092238178,0.39450803732895534,0.06414237361695391,0.04186908737924398,-0.03328978150584788,0.27604221854549005
CHEMBL219_Ki,76,42,22,0.5238095238095238,100,0.5628542265118484,0.5454142047107389,0.43393172089337834,0.7193934741219954,0.0819938756748815,0.04536982989255169,-0.1887433861239056,0.4107262956561904
CHEMBL219_Ki,77,40,14,0.35,100,0.40497622637632946,0.393816076770053,0.286184417498768,0.61174301490968,0.08457880980973766,0.06740934887700462,-0.09817781923266461,0.4026815613995076
CHEMBL219_Ki,85,49,11,0.22448979591836735,100,0.26881386629798354,0.25044172680590543,0.1753927171741191,0.41885404124101544,0.05715472233161032,0.03346433193393069,-0.06330939101232011,0.2506275794949936
CHEMBL219_Ki,86,55,13,0.23636363636363636,100,0.29179133587776074,0.26749942617017713,0.19509438702996776,0.5003825113319567,0.07258389222087717,0.040773058079993874,-0.05404306460361363,0.3457390029347051
CHEMBL219_Ki,87,45,15,0.3333333333333333,100,0.3798949152066957,0.36948205215037644,0.26683979565217003,0.5092882446193926,0.06984237281004368,0.05422307822556464,-0.09974030652174495,0.26393236692908884
CHEMBL219_Ki,94,55,17,0.3090909090909091,100,0.35430556461853313,0.34143196204089354,0.24809132775725948,0.5097937223610248,0.06544226457945598,0.046809418743398556,-0.08828886771975598,0.29049091394358856
CHEMBL219_Ki,95,52,16,0.3076923076923077,100,0.35227304658036707,0.3242122683311308,0.2388469786502263,0.527339172712752,0.06439440061608581,0.02386216536718889,-0.09944325306078425,0.31726769391841947
CHEMBL219_Ki,96,69,17,0.2463768115942029,100,0.2884651739469964,0.28201817556514375,0.20216069370669948,0.4387284349512552,0.055848019275822086,0.04729334834605611,-0.05867138719687957,0.2552358079160886
CHEMBL219_Ki,99,66,34,0.5151515151515151,100,0.5405399276503039,0.5420410753210203,0.42509988676366456,0.6594667059697984,0.05236360077875186,0.055459717849604406,-0.18573148354994187,0.2976500810627092
CHEMBL219_Ki,109,61,7,0.11475409836065574,100,0.17108392822667506,0.14826921730731707,0.09294787679288743,0.31208474127033115,0.06363184484865143,0.03785967140271002,-0.024632953993219752,0.22291054106463334
CHEMBL219_Ki,115,49,21,0.42857142857142855,100,0.4769557144644279,0.47457611326019866,0.364959338954769,0.6343922796757036,0.08467250031274895,0.08050819820534774,-0.11132115682915415,0.3601864894324813
CHEMBL219_Ki,120,36,18,0.5,100,0.5398085325289264,0.5262699367896675,0.413217196437453,0.7155111765779769,0.07961706505785272,0.05253987357933487,-0.17356560712509397,0.4310223531559538
CHEMBL219_Ki,121,40,4,0.1,100,0.18869211097202,0.1477197107188033,0.08187536335720286,0.4688867698343499,0.09854678996891106,0.05302190079867031,-0.020138485158663493,0.4098741887048332
CHEMBL219_Ki,126,37,5,0.13513513513513514,100,0.2146441457023828,0.17893302775655717,0.10409177370926866,0.439936306340718,0.09193229346838015,0.050641313343519206,-0.03589388664865813,0.3524263542064552
CHEMBL219_Ki,127,73,11,0.1506849315068493,100,0.2017610588974507,0.18736275350330336,0.12189062541840241,0.3437160377849098,0.06013802095990166,0.04318517751195397,-0.033902973297687475,0.22727856061771637
CHEMBL228_Ki,0,40,30,0.75,100,0.7832424305718249,0.7877231059910157,0.6805628172053211,0.8749009299960914,0.13296972228730003,0.15089242396406277,-0.27774873117871546,0.4996037199843657
CHEMBL228_Ki,4,62,16,0.25806451612903225,100,0.3105821464004302,0.29117145211183626,0.2131335131143182,0.47517439139517037,0.07078463210492765,0.044622391976822794,-0.06055917797635371,0.29262635361957745
CHEMBL228_Ki,5,44,12,0.2727272727272727,100,0.3314492904407208,0.32782648061112,0.2152153193818546,0.4827943200168098,0.08074277435599106,0.07576141084029006,-0.07907893584994989,0.28884219002311345
CHEMBL228_Ki,9,69,15,0.21739130434782608,100,0.25807157731278085,0.24012456536664434,0.17177541905238186,0.4301411410088338,0.05198034878855335,0.029048055746267752,-0.05828696454417873,0.27184701351128765
CHEMBL228_Ki,12,62,10,0.16129032258064516,100,0.21630405404230474,0.18436971793638351,0.12303152176337259,0.41476595878348593,0.06559329520428646,0.027517740616457287,-0.045616262512901906,0.3022209508572332
CHEMBL228_Ki,15,72,12,0.16666666666666666,100,0.21653548664814046,0.21224611861202286,0.13179756825137887,0.35445570699491397,0.05984258397776859,0.05469534233442746,-0.04184291809834535,0.22534684839389674
CHEMBL228_Ki,17,36,6,0.16666666666666666,100,0.253241849318241,0.22932031729445523,0.13694949135174794,0.4863829370037196,0.10389021918188922,0.07518438075334627,-0.03566061037790245,0.38365952440446355
CHEMBL228_Ki,23,37,9,0.24324324324324326,100,0.29885770212796475,0.2818922546321927,0.18620970071294893,0.4841932701690445,0.07349053495481052,0.051071907906826045,-0.0753657526293175,0.3183982498662374
CHEMBL228_Ki,24,57,13,0.22807017543859648,100,0.2826971128873473,0.2714290047846641,0.19026488744594686,0.4436843630334452,0.07076671442224536,0.05616939256195122,-0.04897503217229609,0.27931837938423587
CHEMBL228_Ki,34,56,22,0.39285714285714285,100,0.4297908211163633,0.42425730150132357,0.31262184954226324,0.5684499974320526,0.060831940662245454,0.051717908355121134,-0.1321522478127429,0.28921176047632197
CHEMBL228_Ki,38,57,22,0.38596491228070173,100,0.436809868439277,0.4185271979976253,0.3341252686408461,0.5676896837738198,0.08280464288682256,0.053030008167561156,-0.0844245624991935,0.2959517707173637
CHEMBL228_Ki,46,58,18,0.3103448275862069,100,0.3640108001145257,0.34993519805443296,0.25361109301852486,0.5405284602350151,0.07781566016606224,0.05740603717892782,-0.08226391512313892,0.3337662673407719
CHEMBL228_Ki,48,27,3,0.1111111111111111,100,0.1960304042259521,0.15818070818070817,0.08870899470899471,0.5149305555555549,0.09553420475419609,0.05295329670329672,-0.025202380952380938,0.45429687499999927
CHEMBL228_Ki,49,67,4,0.05970149253731343,100,0.1215881818608107,0.08592501961203822,0.04653746542766189,0.35398794527995586,0.06581600293133837,0.027888512920739066,-0.013999838354708777,0.31297130688503244
CHEMBL228_Ki,52,42,28,0.6666666666666666,100,0.6852985620233247,0.675689114447863,0.5847315268253178,0.8058315561061588,0.055895686069973874,0.02706734334358912,-0.2458054195240463,0.4174946683184764
CHEMBL228_Ki,53,52,16,0.3076923076923077,100,0.3514274792170268,0.34578806034836684,0.24581507277299997,0.4887719142467821,0.06317302553570538,0.055027198280974306,-0.08937822821677786,0.26155943168979634
CHEMBL228_Ki,55,45,27,0.6,100,0.6319825472339109,0.6250577410523155,0.5012768527050644,0.7679965727435305,0.07995636808477728,0.06264435263078877,-0.24680786823733894,0.4199914318588262
CHEMBL228_Ki,57,28,22,0.7857142857142857,100,0.7970851771945259,0.7954869930927977,0.6674344041364468,0.9162922632621537,0.0530641602411209,0.04560596776638903,-0.5519727806965815,0.6093638952233844
CHEMBL228_Ki,60,48,4,0.08333333333333333,100,0.1559399445999083,0.12744556632888632,0.0640143774239484,0.3553117934431524,0.0792072122908091,0.048122435995148705,-0.021075224628419927,0.29670377466525716
CHEMBL228_Ki,61,45,13,0.28888888888888886,100,0.34416144472860316,0.33089340166283954,0.24695211497642305,0.5560517065088428,0.07772703164959816,0.0590688460883681,-0.05897358831440504,0.3756977122780603
CHEMBL228_Ki,64,42,10,0.23809523809523808,100,0.2943566101836072,0.27837323601216024,0.18557063005085297,0.4741648963781316,0.07384305086598444,0.05286487226596037,-0.06893854805825544,0.3098414264962978
CHEMBL228_Ki,65,41,11,0.2682926829268293,100,0.34011815022101594,0.33590738715353274,0.21380156898084818,0.5105936180132418,0.0981614719687218,0.09240676244316136,-0.0744711890595075,0.33114461128476375
CHEMBL228_Ki,66,41,11,0.2682926829268293,100,0.33641982259922015,0.3194119814224303,0.21803867937903454,0.5405223636100694,0.09310709088560096,0.06986304127732146,-0.06868047151531949,0.3720472302670949
CHEMBL228_Ki,79,40,8,0.2,100,0.26693235063036896,0.2635073945396036,0.14728652102406795,0.4480971068861691,0.08366543828796115,0.07938424317450452,-0.06589184871991506,0.3101213836077113
CHEMBL228_Ki,88,64,13,0.203125,100,0.2604237967148154,0.24745956771382352,0.1604789817131703,0.4422835336756514,0.07190437234800352,0.055635535954602064,-0.05351657196778631,0.3001205128478763
CHEMBL228_Ki,89,65,15,0.23076923076923078,100,0.2693316156069105,0.2582528944328542,0.18683596116814943,0.42261746870423994,0.05013110028898362,0.03572876276271046,-0.05711325048140576,0.24940270931551195
CHEMBL228_Ki,93,51,4,0.0784313725490196,100,0.14862739309200768,0.11570277995888134,0.06132661977834612,0.3766629464285714,0.07617014995090195,0.04044344208304145,-0.018560476410730796,0.3236129844224923
CHEMBL228_Ki,103,33,7,0.21212121212121213,100,0.2866966204931021,0.2643617533907915,0.16971149396357554,0.5136480688851378,0.09465340293355265,0.06630530238061999,-0.05382771920007722,0.38270716435421326
CHEMBL228_Ki,106,57,15,0.2631578947368421,100,0.297816480301772,0.2834544427889881,0.20619749863122433,0.45946432866115633,0.047036651838119246,0.02754531521362672,-0.07730339471476694,0.2664158746115693
CHEMBL228_Ki,118,63,4,0.06349206349206349,100,0.11305083872411956,0.08114073426573426,0.04995030192286516,0.3540238148550951,0.05291869219694124,0.018845190826123036,-0.014459847099313465,0.3102288192520507
CHEMBL228_Ki,120,74,36,0.4864864864864865,100,0.5278693507884911,0.5233937721090458,0.43553930979556904,0.6265583219581649,0.08058768311443006,0.0718720825281419,-0.09921292302968138,0.27277146907642635
CHEMBL231_Ki,1,59,14,0.23728813559322035,100,0.28264999939622426,0.27411730570499027,0.19883672005883038,0.4105084494406132,0.05947444365282741,0.04828713414654283,-0.05041407814508908,0.22711107815547063
CHEMBL231_Ki,5,49,13,0.2653061224489796,100,0.31001608796982444,0.30065382828294157,0.20019785179051933,0.4533214056326455,0.060855230847816556,0.048112155162892675,-0.08861959061845984,0.2559096909999897
CHEMBL231_Ki,6,55,12,0.21818181818181817,100,0.26806102774739377,0.26533599399028607,0.1774766313425911,0.45183304881627084,0.06379898897922458,0.060313480685249665,-0.05206477386412766,0.2988562252301139
CHEMBL231_Ki,7,56,12,0.21428571428571427,100,0.26396825866269424,0.2478265963923373,0.1589031454558157,0.43217693184441264,0.0632323292070654,0.04268839540842932,-0.07048690578350728,0.277316095074707
CHEMBL231_Ki,8,56,28,0.5,100,0.5313804407499284,0.5261369809145283,0.41490420377842446,0.6492007319059746,0.06276088149985667,0.05227396182905664,-0.17019159244315107,0.2984014638119493
CHEMBL231_Ki,10,62,12,0.1935483870967742,100,0.24560350156447075,0.22976477693380287,0.1545299163774451,0.41600280369244846,0.06454834193994384,0.044908323397915555,-0.048382903691968085,0.2758434765786361
CHEMBL231_Ki,16,55,4,0.07272727272727272,100,0.1595485990721129,0.11167118625416589,0.06034444118397072,0.4097088675213675,0.09363084213659237,0.041998338117237716,-0.013354034017286475,0.36341152379755315
CHEMBL231_Ki,17,71,15,0.2112676056338028,100,0.2588369208920299,0.25175278613140767,0.1762943232783514,0.39825199064206224,0.06031109613096649,0.05132942527374901,-0.04434112584351876,0.23706948813547177
CHEMBL231_Ki,21,64,20,0.3125,100,0.3444459468557745,0.3328562605850749,0.263707129114636,0.44816186909571654,0.046466831790217406,0.02960910630556344,-0.07097144856052945,0.19732635504831494
CHEMBL231_Ki,26,36,12,0.3333333333333333,100,0.3878778680689184,0.3805935336301379,0.2621792671744171,0.5460554643789978,0.08181680210337758,0.07089030044520686,-0.10673109923837433,0.3190831965684966
CHEMBL231_Ki,34,56,5,0.08928571428571429,100,0.14689440221438926,0.11943466648369955,0.06380744982961598,0.4127786306830419,0.06325659850991759,0.03310473182523872,-0.027976133520421675,0.35520790820098713
CHEMBL231_Ki,43,69,14,0.2028985507246377,100,0.23939532537470398,0.2256173929705239,0.1579493495510833,0.40097558165032454,0.04578686274281048,0.028501820272111816,-0.056390816017731875,0.2484966387976799
CHEMBL231_Ki,44,65,13,0.2,100,0.24605346825129537,0.23968276494213114,0.15494922219125135,0.3965545037082837,0.05756683531411917,0.049603456177663915,-0.056313472260935846,0.2456931296353546
CHEMBL231_Ki,46,80,10,0.125,100,0.16859842312409246,0.14819960208416105,0.09811808638966536,0.358374836984751,0.049826769284677025,0.026513830953326933,-0.030722186983239586,0.26671409941114393
CHEMBL231_Ki,51,78,14,0.1794871794871795,100,0.2201529764340698,0.21273518050437318,0.14121099419586966,0.4007286016866847,0.049561440029022547,0.04052100123970481,-0.04664910082378385,0.269637983305647
CHEMBL233_Ki,1,73,13,0.1780821917808219,100,0.22295043106847,0.21475679774305784,0.13653895760320658,0.33871247327125137,0.05458969113330525,0.04462077058738703,-0.05054426824943199,0.1954335091466892
CHEMBL233_Ki,13,54,26,0.48148148148148145,100,0.5229085223230712,0.5210450799711941,0.4077856363001207,0.6609620516347383,0.07989500733735154,0.0763012256587314,-0.14212770142119568,0.3461410995812811
CHEMBL233_Ki,18,73,4,0.0547945205479452,100,0.11330587197806756,0.0854892458135976,0.04275754963247197,0.33083056171470804,0.06190331383186857,0.03247412962887861,-0.012734766330862983,0.29203813050976357
CHEMBL233_Ki,24,66,15,0.22727272727272727,100,0.2772225174653766,0.2758189502370704,0.18140172948046385,0.38395822181650496,0.06464090495519326,0.0628245238362088,-0.05936246773116444,0.20276946352724176
CHEMBL233_Ki,31,52,8,0.15384615384615385,100,0.21412479453513092,0.19842770495143708,0.11494845931258486,0.4362750467801997,0.07123839354151838,0.05268728766988018,-0.04597000263058153,0.333779600740236
CHEMBL233_Ki,33,56,12,0.21428571428571427,100,0.2616359384098077,0.24174305544061586,0.15626768286312215,0.4628335230727105,0.060263921612482535,0.034945706924420186,-0.0738411309014809,0.31633357481981333
CHEMBL233_Ki,36,71,13,0.18309859154929578,100,0.22943829140061883,0.21171211782356836,0.14118385111492424,0.3852897045566199,0.05672618430075756,0.035026902852988845,-0.05130942363517896,0.24750981075034506
CHEMBL233_Ki,41,55,11,0.2,100,0.25949496479592726,0.23602650102492612,0.16870400954100506,0.4272497754364493,0.07436870599490908,0.04503312628115762,-0.03911998807374369,0.2840622192955616
CHEMBL233_Ki,44,74,10,0.13513513513513514,100,0.18620401977299467,0.15995236379931965,0.10306058208373836,0.3554356039926269,0.059048397862525095,0.028694920642963338,-0.03708620196567753,0.2547224171164748
CHEMBL233_Ki,45,65,3,0.046153846153846156,100,0.0930734877251918,0.07192631984676752,0.038048678385187544,0.35260635198135176,0.04918994680866885,0.02701952887161111,-0.008497353305851775,0.32128085288367525
CHEMBL233_Ki,47,36,6,0.16666666666666666,100,0.23622241582755432,0.20785548951310884,0.12851671837626413,0.4844162087912086,0.08346689899306522,0.04942658741573061,-0.04577993794848303,0.38129945054945036
CHEMBL233_Ki,48,69,21,0.30434782608695654,100,0.3404979950261556,0.3340674266203959,0.2534528234023286,0.4768143286821795,0.051965867850098456,0.04272192576681909,-0.07316156635915262,0.247920597480633
CHEMBL233_Ki,50,50,15,0.3,100,0.3433247113474112,0.33226268965658495,0.24378782590327278,0.5085904424705954,0.06189244478201616,0.04608955665226423,-0.08030310585246746,0.2979863463865649
CHEMBL233_Ki,52,49,15,0.30612244897959184,100,0.35275326548384134,0.33313306850400115,0.24589868450619418,0.5193187651738933,0.06720323555024195,0.03892706931458984,-0.0867930723293084,0.30725351451531685
CHEMBL233_Ki,53,72,20,0.2777777777777778,100,0.31063202716345556,0.3119811195296872,0.21790371161641003,0.42656816340792375,0.04549049914939996,0.04735847319495151,-0.08290255314650918,0.206017457026356
CHEMBL233_Ki,54,59,13,0.22033898305084745,100,0.2593509667911331,0.2483987287913291,0.1753199288656639,0.3736898229024474,0.05003710957993162,0.03598967388453081,-0.057741830367952836,0.196689120679226
CHEMBL233_Ki,57,56,8,0.14285714285714285,100,0.19236670459932967,0.17107571272028915,0.1088818324530528,0.379327438042481,0.057761155365884616,0.032921664840337365,-0.03963786213810506,0.2758820110495611
CHEMBL233_Ki,65,47,8,0.1702127659574468,100,0.24335574217367562,0.22366088350178107,0.13263068730178001,0.42698983368164395,0.08814666364519887,0.06441183396368488,-0.045291222995290745,0.30944928674454525
CHEMBL233_Ki,66,56,10,0.17857142857142858,100,0.2298021833192989,0.2134325349665791,0.1399334177348135,0.3914368883384046,0.062367875345233414,0.042439607785400665,-0.04703757840979228,0.25914055971631866
CHEMBL233_Ki,67,53,9,0.16981132075471697,100,0.21271372249440446,0.19327153913110356,0.13300981855012597,0.4515809011515257,0.0516778930046235,0.028258899407920215,-0.044329082200984624,0.33940426729615597
CHEMBL233_Ki,74,49,15,0.30612244897959184,100,0.3589329451460078,0.3436704763863554,0.25277237830383986,0.5538694247412627,0.07610924447512896,0.054113333615629824,-0.07688686656211312,0.3570471121271139
CHEMBL233_Ki,78,81,20,0.24691358024691357,100,0.2787206437793823,0.2713691760027716,0.19973239298532863,0.41002676086902384,0.04223560895295031,0.03247382387253281,-0.06265042898669473,0.2165929119736218
CHEMBL233_Ki,84,71,7,0.09859154929577464,100,0.14391788461023702,0.12765789445034198,0.07469536423405299,0.26541346397627325,0.05028390323948171,0.032245476655848135,-0.026509830302847457,0.18506806159867814
CHEMBL233_Ki,86,45,3,0.06666666666666667,100,0.13193791884129488,0.09238400488400489,0.051589434135968164,0.42013188608776836,0.06993348447281593,0.027554290947148088,-0.01615417771146268,0.3787127350940376
CHEMBL233_Ki,94,46,13,0.2826086956521739,100,0.34445599488732964,0.33391614907434886,0.23185515176396462,0.5191471435652469,0.08621138681264134,0.07151948052788025,-0.07074736420780686,0.3297202607273139
CHEMBL233_Ki,98,65,14,0.2153846153846154,100,0.25695984830082597,0.24595194652731436,0.17028690051243514,0.3905722176962843,0.052988041952033056,0.03895836322108692,-0.057477479739053275,0.2232783166717349
CHEMBL233_Ki,99,69,25,0.36231884057971014,100,0.3942722300828801,0.3758014427031597,0.2946378557330653,0.575186693843937,0.05010872444815288,0.02114317151177314,-0.10613608987314763,0.33381549716435577
CHEMBL233_Ki,100,67,8,0.11940298507462686,100,0.17726648541025175,0.14979692086066762,0.08598744577080948,0.35533352525121153,0.06570939868621808,0.03451514741804629,-0.03794645988738584,0.2679211218954436
CHEMBL233_Ki,107,60,8,0.13333333333333333,100,0.1983986866036307,0.16925202302395848,0.10364400245123688,0.39728806782239695,0.0750754076195739,0.04144464195072132,-0.034256920248572825,0.3045631551796888
CHEMBL233_Ki,112,75,13,0.17333333333333334,100,0.20753920529874448,0.19517963893275106,0.13034494793424586,0.3334490755603104,0.04137807092590054,0.02642698257994079,-0.052002079111799375,0.1936883978552142
CHEMBL233_Ki,113,63,21,0.3333333333333333,100,0.3748819773597961,0.36343327594266067,0.2778137423533744,0.5151683513745816,0.06232296603969413,0.04514991391399103,-0.08327938646993834,0.2727525270618725
CHEMBL233_Ki,117,46,8,0.17391304347826086,100,0.23180746110862202,0.19947143680791934,0.13582987796331503,0.44339441222319875,0.07008271607885827,0.030939107714849756,-0.04610067404440812,0.32621428848071427
CHEMBL233_Ki,122,51,8,0.1568627450980392,100,0.2232336743510684,0.19286165622882373,0.12303260309531035,0.4953169046874068,0.07871900911405787,0.042696382969070024,-0.04012412191021331,0.4014223753269244
CHEMBL233_Ki,124,52,4,0.07692307692307693,100,0.1460261428242115,0.1118084860541757,0.052600394180200974,0.35456451288244745,0.07486165472622912,0.03779252655869035,-0.026349572971448944,0.300778222289318
CHEMBL233_Ki,132,73,4,0.0547945205479452,100,0.10008709244169518,0.08088597362425054,0.041951349283290855,0.23460365853658519,0.04791822823541663,0.027604001080728836,-0.01358770293217054,0.19023285613290897
CHEMBL233_Ki,134,95,19,0.2,100,0.23755313709398734,0.23166533865407252,0.16444053155070965,0.3473795896028855,0.046941421367484144,0.039581673317590646,-0.044449335561612964,0.18422448700360683
CHEMBL233_Ki,140,68,15,0.22058823529411764,100,0.27351143084320373,0.25113553803077826,0.19106362793081927,0.4295446234128458,0.06790145844033688,0.03919276577533819,-0.037880628315175274,0.268094988529689
CHEMBL233_Ki,141,69,25,0.36231884057971014,100,0.4007156237047304,0.3881745593241405,0.3076405342238627,0.5260084227131536,0.060213137173327276,0.04054646803103855,-0.08574552587621533,0.25669502652744547
CHEMBL233_Ki,142,72,26,0.3611111111111111,100,0.4035568969910691,0.40041615282032056,0.3118029118827723,0.52508640232808,0.06643688224689087,0.06152093484919741,-0.07717805096609553,0.2566569775569949
CHEMBL233_Ki,152,62,18,0.2903225806451613,100,0.3366907756425314,0.33060303934597857,0.23458357289787868,0.4717288504970752,0.06533700204174868,0.05675882816933345,-0.0785413290984437,0.25561792570042413
CHEMBL233_Ki,159,58,6,0.10344827586206896,100,0.15626363017488465,0.12946171792421912,0.07902648786493052,0.34806803261351404,0.05890943365660212,0.029014993069321315,-0.02723968661219287,0.27284511329968875
CHEMBL233_Ki,163,77,21,0.2727272727272727,100,0.3102164352723564,0.3082563614713566,0.2188903845444615,0.4206118235195847,0.051547598499490095,0.04885249702311539,-0.07402572125136539,0.20334125733942898
CHEMBL233_Ki,167,77,5,0.06493506493506493,100,0.11668637689138403,0.08987993677428663,0.04661914816861625,0.36054128857526024,0.05534515306439681,0.02667715460583431,-0.01958785543078539,0.3161344336152088
CHEMBL233_Ki,177,80,7,0.0875,100,0.13339305163545925,0.11089558614628638,0.0696823461078952,0.26729517163218436,0.05029375521694169,0.025638998516478228,-0.019526196046142235,0.19703580452842123
CHEMBL233_Ki,180,55,5,0.09090909090909091,100,0.15366896598384738,0.11527154616465951,0.07255378053737219,0.41312194316081763,0.0690358625822321,0.026798700781125458,-0.020190841408890596,0.35443413747689934
CHEMBL233_Ki,182,70,11,0.15714285714285714,100,0.21445407629824068,0.19019409583707025,0.12943428441724789,0.405591369593003,0.06799636170977705,0.03921333404398165,-0.03287457781004489,0.29476942155102054
CHEMBL236_Ki,7,84,10,0.11904761904761904,100,0.16021726432876005,0.1487496862479168,0.09089278622463587,0.2979246085726076,0.04673311085967358,0.033715860065202836,-0.03195953996122414,0.20304955567701405
CHEMBL236_Ki,18,45,3,0.06666666666666667,100,0.14092128595805603,0.0995069745069745,0.053653871490828016,0.4493340234644582,0.07955852066934574,0.03518604411461554,-0.01394228054554141,0.41000073942620524
CHEMBL236_Ki,22,50,16,0.32,100,0.36945472955932346,0.35242414338913497,0.2615371276644706,0.5301436757007442,0.0727275434695933,0.04768256380755142,-0.08597481225813146,0.3090348172069767
CHEMBL236_Ki,26,42,8,0.19047619047619047,100,0.25153411364681033,0.23145953367122096,0.1415189156929211,0.45543986410500414,0.07542449332841271,0.05062648277033181,-0.060476633555803336,0.3273080674238287
CHEMBL236_Ki,35,67,5,0.07462686567164178,100,0.1274302462801728,0.09879253240303945,0.05442325730593101,0.3212677590279393,0.0570617177543803,0.026114510822639422,-0.021832931621010028,0.26653128798180536
CHEMBL236_Ki,45,53,3,0.05660377358490566,100,0.11052533452087042,0.07571719138260649,0.04539750881987107,0.3781344696969695,0.05715685459212264,0.02026022286556288,-0.011878640650936663,0.3408225378787877
CHEMBL236_Ki,46,53,5,0.09433962264150944,100,0.16471295922602114,0.12574016664339244,0.0701617461074595,0.36796134567187194,0.07770389247873165,0.03467143400207916,-0.026696405339680148,0.3021239858460253
CHEMBL236_Ki,48,89,34,0.38202247191011235,100,0.41171401637167626,0.40458652107097315,0.3235874515043858,0.5448827887341107,0.048046317401439775,0.03651273409666566,-0.09455848756563029,0.2635376035879246
CHEMBL236_Ki,53,51,11,0.21568627450980393,100,0.28107398273207235,0.27007611148642185,0.15931583653036432,0.43545509800351656,0.08336932798339225,0.06934704214518786,-0.07187230842378549,0.28020524995448365
CHEMBL236_Ki,54,51,11,0.21568627450980393,100,0.282511301353073,0.277762746887815,0.17340799601735904,0.46397658425706056,0.08520190922516811,0.07914750228196414,-0.053904805077867254,0.3165701449277522
CHEMBL236_Ki,67,46,17,0.3695652173913043,100,0.4176442420335429,0.41196643788900933,0.30157523129659275,0.5608162913372031,0.07626328046699916,0.06725710837566996,-0.1078461848398873,0.3033637724659084
CHEMBL236_Ki,76,53,3,0.05660377358490566,100,0.12080768962136056,0.0787695701488805,0.04799736248120259,0.42208203933747396,0.06805615099864216,0.023495744357813323,-0.009122795769925252,0.3874069616977224
CHEMBL236_Ki,77,55,13,0.23636363636363636,100,0.29798792823676346,0.29050565813366547,0.19654815625992553,0.4705339020639509,0.08069847745290454,0.07090026660360957,-0.05213931918343084,0.3066515384170786
CHEMBL236_Ki,81,53,27,0.5094339622641509,100,0.5417335249988439,0.5333461792766072,0.4391364031755484,0.6756987526077978,0.06584141634379721,0.048744134679237786,-0.14329887044984363,0.3389243803158955
CHEMBL236_Ki,84,75,12,0.16,100,0.20609440181476502,0.1889083684727775,0.12648680549909538,0.3908010274317722,0.054874287874720255,0.03441472437235417,-0.03989666012012456,0.27476312789496693
CHEMBL236_Ki,85,64,12,0.1875,100,0.23956320664235367,0.22272261437452523,0.14727228365058828,0.3903863149472478,0.06407779279058917,0.04335090999941567,-0.049511035506968254,0.24970623378122808
CHEMBL236_Ki,86,75,13,0.17333333333333334,100,0.20893972612877865,0.1959547565951772,0.14003175436912582,0.3449304636242323,0.04307224934932905,0.027364624913520777,-0.04028416810186394,0.20757717373899068
CHEMBL236_Ki,89,57,17,0.2982456140350877,100,0.3492466768713257,0.33737042065951317,0.24586082342435092,0.5238952259961084,0.07267651454163909,0.05575284943980634,-0.07464832662029991,0.32155069704445444
CHEMBL236_Ki,91,49,15,0.30612244897959184,100,0.3678168317405515,0.34993061441023265,0.24722275059059934,0.6062384079684388,0.08891249280255957,0.0631352972382765,-0.08488485944295979,0.43252005854274994
CHEMBL236_Ki,97,70,10,0.14285714285714285,100,0.18184030859314188,0.16144762267321583,0.11043738554705514,0.3502693849694344,0.04548036002533216,0.021688893118751808,-0.03782305019510232,0.24198094913100673
