dataset,component_id,representation,predictor,explainer,trained_seed_sd,permuted_seed_sd,matched_delta_seed_sd
CHEMBL264_Ki,55,molformer,mlp,crem_lime,0.014844948506728612,0.11563031638854446,0.12822456418632086
CHEMBL264_Ki,55,molformer,mlp,crem_mean,0.00026362223487392633,0.001962703752001677,0.002088326131369732
CHEMBL264_Ki,55,molformer,xgboost,crem_lime,0.014541267680520232,0.14871751125637964,0.15585354984871844
CHEMBL264_Ki,55,molformer,xgboost,crem_mean,0.00026638553206872394,0.055239398017730375,0.055234244335924214
CHEMBL264_Ki,55,morgan,mlp,crem_lime,0.01818543910729755,0.0302652711889076,0.02020947531646591
CHEMBL264_Ki,55,morgan,mlp,crem_mean,0.002243712009847028,0.04169890691624434,0.03954277621468501
CHEMBL264_Ki,55,morgan,xgboost,crem_lime,0.00790781762731979,0.22304292862104394,0.2152738114733807
CHEMBL264_Ki,55,morgan,xgboost,crem_mean,0.0001832950542800942,0.020185908433619466,0.020338079984166726
CHEMBL264_Ki,55,unimol,mlp,crem_lime,0.13997467033719665,0.26321368649048543,0.38235964594558736
CHEMBL264_Ki,55,unimol,mlp,crem_mean,0.042185574442449,0.005051049253707204,0.03722250038215612
CHEMBL264_Ki,55,unimol,xgboost,crem_lime,0.1303566309809867,0.1930102782901892,0.18610497129148837
CHEMBL264_Ki,55,unimol,xgboost,crem_mean,0.04631345987162479,0.011390269988860766,0.05634502900631437
CHEMBL264_Ki,57,molformer,mlp,crem_lime,0.12577848292803792,0.0073269577418593355,0.12776758405649416
CHEMBL264_Ki,57,molformer,mlp,crem_mean,0.10959957153370943,0.03886288011459653,0.1484586830302378
CHEMBL264_Ki,57,molformer,xgboost,crem_lime,0.11792033286714738,0.02598673949992819,0.11625589263004403
CHEMBL264_Ki,57,molformer,xgboost,crem_mean,0.12799463927213323,0.015354875358937009,0.12815963385217863
CHEMBL264_Ki,57,morgan,mlp,crem_lime,0.07617937690999504,0.03665905536355157,0.07751400234464605
CHEMBL264_Ki,57,morgan,mlp,crem_mean,0.0493368626454085,0.08787078069326063,0.13705359754889826
CHEMBL264_Ki,57,morgan,xgboost,crem_lime,0.2995546982557014,0.08725136304776895,0.3272454321899406
CHEMBL264_Ki,57,morgan,xgboost,crem_mean,0.05468091029170114,0.05703749706744575,0.019541229848763227
CHEMBL264_Ki,57,unimol,mlp,crem_lime,0.05713655434007855,0.25494364682315673,0.2366657537819228
CHEMBL264_Ki,57,unimol,mlp,crem_mean,0.001060434308935809,0.22501788032304354,0.2246699133454043
CHEMBL264_Ki,57,unimol,xgboost,crem_lime,0.04399202363136936,0.10970560591811901,0.06672523832938336
CHEMBL264_Ki,57,unimol,xgboost,crem_mean,0.003134930565014895,0.1391507352055995,0.13813775724989052
CHEMBL264_Ki,59,molformer,mlp,crem_lime,0.02982528388960556,0.17197522772044507,0.1421816070731315
CHEMBL264_Ki,59,molformer,mlp,crem_mean,0.08481120627568045,0.2720881878417865,0.3124886792705261
CHEMBL264_Ki,59,molformer,xgboost,crem_lime,0.031748375605797394,0.030531393540742646,0.052923649928037886
CHEMBL264_Ki,59,molformer,xgboost,crem_mean,0.0777960058577809,0.1312256494423932,0.0699344210857108
CHEMBL264_Ki,59,morgan,mlp,crem_lime,0.0,0.020863051982544917,0.020863051982544914
CHEMBL264_Ki,59,morgan,mlp,crem_mean,0.048802219814820566,0.04150773130542401,0.01913590572908092
CHEMBL264_Ki,59,morgan,xgboost,crem_lime,0.021744360787661204,0.06847193052778908,0.04673863657676392
CHEMBL264_Ki,59,morgan,xgboost,crem_mean,0.09553087346388983,0.08147085504060478,0.16019723703287284
CHEMBL264_Ki,59,unimol,mlp,crem_lime,0.004888859428738747,0.1867435660197773,0.1819347314096119
CHEMBL264_Ki,59,unimol,mlp,crem_mean,0.1249486630126791,0.3215994932798602,0.41900312420638075
CHEMBL264_Ki,59,unimol,xgboost,crem_lime,0.007996122686009084,0.059071619512556905,0.06680913615212504
CHEMBL264_Ki,59,unimol,xgboost,crem_mean,0.09166636041741391,0.2654552711706222,0.31915313149392216
CHEMBL264_Ki,64,molformer,mlp,crem_lime,0.0340643755325914,0.17767492956636685,0.15145869747078444
CHEMBL264_Ki,64,molformer,mlp,crem_mean,0.1597604184368277,0.08390408220910321,0.08411651378365116
CHEMBL264_Ki,64,molformer,xgboost,crem_lime,0.14953556976767673,0.1038803430742799,0.16665135972094777
CHEMBL264_Ki,64,molformer,xgboost,crem_mean,0.20442299497162983,0.07806344719347269,0.2383776168327544
CHEMBL264_Ki,64,morgan,mlp,crem_lime,0.18785242384558812,0.19255989614492014,0.052114921434127784
CHEMBL264_Ki,64,morgan,mlp,crem_mean,0.0928726588502302,0.12794035057841593,0.035163652848886943
CHEMBL264_Ki,64,morgan,xgboost,crem_lime,0.029369276840031648,0.3422437679726314,0.36983593412185567
CHEMBL264_Ki,64,morgan,xgboost,crem_mean,0.03614483673282779,0.15686780239006543,0.18591859527105328
CHEMBL264_Ki,64,unimol,mlp,crem_lime,0.13882286069628857,0.1973346268112127,0.3030786942652824
CHEMBL264_Ki,64,unimol,mlp,crem_mean,0.1296684020227289,0.049311877055354524,0.17873383465505127
CHEMBL264_Ki,64,unimol,xgboost,crem_lime,0.05370111290601593,0.07833387096688478,0.12121699990265201
CHEMBL264_Ki,64,unimol,xgboost,crem_mean,0.1705857174957848,0.09821739830734347,0.25297570795379826
CHEMBL264_Ki,66,molformer,mlp,crem_lime,0.3431480301608856,0.1631441150812991,0.4974532853869334
CHEMBL264_Ki,66,molformer,mlp,crem_mean,0.2374486207872757,0.10232810878350769,0.3392267624101786
CHEMBL264_Ki,66,molformer,xgboost,crem_lime,0.03281462960132712,0.03212845769079615,0.007180557694264105
CHEMBL264_Ki,66,molformer,xgboost,crem_mean,0.1395432097016797,0.1160181835428913,0.16986791661955647
CHEMBL264_Ki,66,morgan,mlp,crem_lime,0.2741788470264078,0.03490479560174241,0.28923358885338124
CHEMBL264_Ki,66,morgan,mlp,crem_mean,0.21982908345322752,0.18611523963940924,0.40580119415051974
CHEMBL264_Ki,66,morgan,xgboost,crem_lime,0.011865502636613063,0.1428788248946527,0.14014216121584816
CHEMBL264_Ki,66,morgan,xgboost,crem_mean,0.026186423094592737,0.17521002967528632,0.17235102745055256
CHEMBL264_Ki,66,unimol,mlp,crem_lime,0.13629929018061898,0.1538967413181217,0.24009718044325737
CHEMBL264_Ki,66,unimol,mlp,crem_mean,0.106759663693902,0.22296580845079778,0.29923547118593413
CHEMBL264_Ki,66,unimol,xgboost,crem_lime,0.047772714233461355,0.17397137499634577,0.20750282489644467
CHEMBL264_Ki,66,unimol,xgboost,crem_mean,0.11945166909422011,0.34008933524227686,0.2248755223541214
CHEMBL264_Ki,80,molformer,mlp,crem_lime,0.19392747973727922,0.14202072517618772,0.295514714261176
CHEMBL264_Ki,80,molformer,mlp,crem_mean,0.06331689893581234,0.059703266473018136,0.09901687106773929
CHEMBL264_Ki,80,molformer,xgboost,crem_lime,0.1135962529022699,0.07817524259993563,0.13145400391826906
CHEMBL264_Ki,80,molformer,xgboost,crem_mean,0.01130025522643921,0.0315045705225958,0.02020510255052262
CHEMBL264_Ki,80,morgan,mlp,crem_lime,0.12193251893425867,0.10075091449622899,0.21695213087771073
CHEMBL264_Ki,80,morgan,mlp,crem_mean,0.042645190337870106,0.06954331614807326,0.03038915910323825
CHEMBL264_Ki,80,morgan,xgboost,crem_lime,0.01033675969704639,0.12715188772056157,0.11683548861683696
CHEMBL264_Ki,80,morgan,xgboost,crem_mean,0.06396778550680515,0.02557402664208217,0.06939636191241522
CHEMBL264_Ki,80,unimol,mlp,crem_lime,0.018636434667740877,0.08158370226772357,0.08866587004767357
CHEMBL264_Ki,80,unimol,mlp,crem_mean,0.006196202503694398,0.0021322595168934938,0.004660720233295655
CHEMBL264_Ki,80,unimol,xgboost,crem_lime,0.07129102668513126,0.05871305834456897,0.11695299749240798
CHEMBL264_Ki,80,unimol,xgboost,crem_mean,0.07581367171176896,0.0014946795960906277,0.07574222007464938
CHEMBL264_Ki,81,molformer,mlp,crem_lime,0.03050837089692807,0.3044448910693661,0.27415499108426067
CHEMBL264_Ki,81,molformer,mlp,crem_mean,0.04202248137050539,0.07748523390385671,0.118764526370877
CHEMBL264_Ki,81,molformer,xgboost,crem_lime,0.008771148021082415,0.05039212393100954,0.045865613372028755
CHEMBL264_Ki,81,molformer,xgboost,crem_mean,0.03203988266805281,0.06895164560829374,0.085856002621807
CHEMBL264_Ki,81,morgan,mlp,crem_lime,0.03316821151424463,0.19783876276569465,0.1710180504874162
CHEMBL264_Ki,81,morgan,mlp,crem_mean,0.025710015984733603,0.07636553655289834,0.09441323604253127
CHEMBL264_Ki,81,morgan,xgboost,crem_lime,0.07673886766735366,0.40452885725193866,0.4205621366476708
CHEMBL264_Ki,81,morgan,xgboost,crem_mean,0.024351962158415216,0.3447043691469459,0.368890586822489
CHEMBL264_Ki,81,unimol,mlp,crem_lime,0.06564575262461174,0.3506742083144724,0.3991445880146003
CHEMBL264_Ki,81,unimol,mlp,crem_mean,0.06267299786654568,0.11272290687833558,0.15513683416168975
CHEMBL264_Ki,81,unimol,xgboost,crem_lime,0.04181950595737347,0.37087995901392906,0.4116680224511439
CHEMBL264_Ki,81,unimol,xgboost,crem_mean,0.03878916179589144,0.12262443126212816,0.1513998378433421
CHEMBL264_Ki,82,molformer,mlp,crem_lime,0.47469451833420734,0.045892048402118794,0.4327403902239491
CHEMBL264_Ki,82,molformer,mlp,crem_mean,0.027190750511285375,0.08038367515470103,0.10694390506171796
CHEMBL264_Ki,82,molformer,xgboost,crem_lime,0.5492368249994223,0.5178926693411656,0.45510552449659214
CHEMBL264_Ki,82,molformer,xgboost,crem_mean,0.1844704650661819,0.05263449913277057,0.1741919637469605
CHEMBL264_Ki,82,morgan,mlp,crem_lime,0.13726014949524057,0.236278556000384,0.334780294731391
CHEMBL264_Ki,82,morgan,mlp,crem_mean,0.18753236612113527,0.037325028187585506,0.1882963196881543
CHEMBL264_Ki,82,morgan,xgboost,crem_lime,0.03759832203773262,0.43036677944058116,0.43908242036426365
CHEMBL264_Ki,82,morgan,xgboost,crem_mean,0.015680257023146675,0.08458715137346526,0.09067925025254443
CHEMBL264_Ki,82,unimol,mlp,crem_lime,0.008860333227698153,0.08321912099350635,0.08504233753105822
CHEMBL264_Ki,82,unimol,mlp,crem_mean,0.04365062721470998,0.03516308134015046,0.07524176462504185
CHEMBL264_Ki,82,unimol,xgboost,crem_lime,0.06789522149216841,0.025670425929877855,0.08222914877519995
CHEMBL264_Ki,82,unimol,xgboost,crem_mean,0.06595995275677509,0.18762113853027043,0.13502557990385353
CHEMBL264_Ki,91,molformer,mlp,crem_lime,0.08096275282947235,0.27410321893807765,0.3515830649721231
CHEMBL264_Ki,91,molformer,mlp,crem_mean,0.007117723302672955,0.09599433736677615,0.10202745750250256
CHEMBL264_Ki,91,molformer,xgboost,crem_lime,0.14566744818810373,0.06272857390234843,0.15120289629366718
CHEMBL264_Ki,91,molformer,xgboost,crem_mean,0.036315445501419824,0.11133424103256324,0.1256480822372788
CHEMBL264_Ki,91,morgan,mlp,crem_lime,0.05217027151646226,0.12645906014808847,0.15229167483120262
CHEMBL264_Ki,91,morgan,mlp,crem_mean,0.040226618435672434,0.11719731993463785,0.09045951810446126
CHEMBL264_Ki,91,morgan,xgboost,crem_lime,0.07282114218424916,0.38165421371608305,0.44564481015607044
CHEMBL264_Ki,91,morgan,xgboost,crem_mean,0.015227267845885328,0.09284816144479077,0.10795313625021191
CHEMBL264_Ki,91,unimol,mlp,crem_lime,0.09604768578043116,0.041047735347251736,0.1286658493591881
CHEMBL264_Ki,91,unimol,mlp,crem_mean,0.030115790084335615,0.0786131091519714,0.09400281277130065
CHEMBL264_Ki,91,unimol,xgboost,crem_lime,0.0863084985956804,0.12910889416668825,0.08496058241758424
CHEMBL264_Ki,91,unimol,xgboost,crem_mean,0.05001987096604755,0.06314357084914186,0.11203313726736033
CHEMBL264_Ki,96,molformer,mlp,crem_lime,0.014647687177925566,0.1391147204838112,0.12755504402926907
CHEMBL264_Ki,96,molformer,mlp,crem_mean,0.0078805478952192,0.18869723851857334,0.19241619453475908
CHEMBL264_Ki,96,molformer,xgboost,crem_lime,0.014737128182073452,0.27907074776237695,0.279908711936427
CHEMBL264_Ki,96,molformer,xgboost,crem_mean,0.0039399003259204665,0.14726772611992076,0.15094464391888682
CHEMBL264_Ki,96,morgan,mlp,crem_lime,0.18383380339610159,0.21462772303099323,0.35438680350534696
CHEMBL264_Ki,96,morgan,mlp,crem_mean,0.018506940253791675,0.1856309339057021,0.1699453628717422
CHEMBL264_Ki,96,morgan,xgboost,crem_lime,0.0046100025382522945,0.14305251455494972,0.14738894377212572
CHEMBL264_Ki,96,morgan,xgboost,crem_mean,0.002490748671973925,0.27727927364219945,0.2773789645822576
CHEMBL264_Ki,96,unimol,mlp,crem_lime,0.013437365334579046,0.21412357152440495,0.2163737805657598
CHEMBL264_Ki,96,unimol,mlp,crem_mean,0.0030614309589165013,0.040624620940989224,0.04320584085198654
CHEMBL264_Ki,96,unimol,xgboost,crem_lime,0.08639416531860997,0.3030739506233807,0.3880000836053426
CHEMBL264_Ki,96,unimol,xgboost,crem_mean,0.08622973735420231,0.12591328543992375,0.18130548617108166
CHEMBL264_Ki,98,molformer,mlp,crem_lime,0.13529583950575985,0.08210872015089699,0.193353018109696
CHEMBL264_Ki,98,molformer,mlp,crem_mean,0.03085739409643704,0.0303621699524723,0.05002494761823341
CHEMBL264_Ki,98,molformer,xgboost,crem_lime,0.16192661897468943,0.0997670832741093,0.11362581293365816
CHEMBL264_Ki,98,molformer,xgboost,crem_mean,0.025011863685111824,0.03571439207605961,0.032240728857183154
CHEMBL264_Ki,98,morgan,mlp,crem_lime,0.1723130454074786,0.24644233593963108,0.2386710521529059
CHEMBL264_Ki,98,morgan,mlp,crem_mean,0.04628429921719014,0.08108384084224608,0.04801197631388693
CHEMBL264_Ki,98,morgan,xgboost,crem_lime,0.0038363795275767657,0.22698717175837807,0.2235722617580619
CHEMBL264_Ki,98,morgan,xgboost,crem_mean,0.006508819504733409,0.04093379627843598,0.04055503136802402
CHEMBL264_Ki,98,unimol,mlp,crem_lime,0.3507764097873249,0.3401574476734871,0.5718859864153502
CHEMBL264_Ki,98,unimol,mlp,crem_mean,0.049732377090291206,0.07263308996963568,0.09198933647415582
CHEMBL264_Ki,98,unimol,xgboost,crem_lime,0.040816043587101315,0.08649054336552991,0.0458680063722434
CHEMBL264_Ki,98,unimol,xgboost,crem_mean,0.024266833616874796,0.04499625292619849,0.05365600339280659
CHEMBL264_Ki,100,molformer,mlp,crem_lime,0.17829912241360968,0.2785409894443516,0.42726597501869656
CHEMBL264_Ki,100,molformer,mlp,crem_mean,0.026618185060007883,0.07504565547082778,0.06191237793741275
CHEMBL264_Ki,100,molformer,xgboost,crem_lime,0.2630412855339595,0.06319037144908231,0.22055789006649135
CHEMBL264_Ki,100,molformer,xgboost,crem_mean,0.028513284880432057,0.04486567236861966,0.05148532317921995
CHEMBL264_Ki,100,morgan,mlp,crem_lime,0.02803957017200282,0.12861753098795667,0.1497594752777164
CHEMBL264_Ki,100,morgan,mlp,crem_mean,0.05654288533748886,0.046800730411877836,0.06230842120600499
CHEMBL264_Ki,100,morgan,xgboost,crem_lime,0.12840387917571588,0.10083212032747896,0.22542685987261066
CHEMBL264_Ki,100,morgan,xgboost,crem_mean,0.11451009228315559,0.13660980194562805,0.22979408850911484
CHEMBL264_Ki,100,unimol,mlp,crem_lime,0.05290685518139364,0.1407564744071737,0.09069385103425849
CHEMBL264_Ki,100,unimol,mlp,crem_mean,0.01078640500556733,0.11607983501549633,0.10544768100836252
CHEMBL264_Ki,100,unimol,xgboost,crem_lime,0.044702071817450756,0.4226900143119219,0.37987908774589096
CHEMBL264_Ki,100,unimol,xgboost,crem_mean,0.010835527661956015,0.16527648482750376,0.15730037305710656
CHEMBL264_Ki,106,molformer,mlp,crem_lime,0.24623034643751718,0.2861169339098505,0.15302037518956946
CHEMBL264_Ki,106,molformer,mlp,crem_mean,0.13126907542422142,0.3685628743163228,0.25710280233358696
CHEMBL264_Ki,106,molformer,xgboost,crem_lime,0.26258271191423055,0.26950441029186634,0.2323538867271017
CHEMBL264_Ki,106,molformer,xgboost,crem_mean,0.0588220157847686,0.18086365314271946,0.23851494366564827
CHEMBL264_Ki,106,morgan,mlp,crem_lime,0.12057070681342162,0.04258930261611595,0.13876681829822243
CHEMBL264_Ki,106,morgan,mlp,crem_mean,0.2101975249718615,0.12002934836132795,0.17709013919893768
CHEMBL264_Ki,106,morgan,xgboost,crem_lime,0.10028355478415964,0.47789317624238953,0.5208379825834829
CHEMBL264_Ki,106,morgan,xgboost,crem_mean,0.04168941832930627,0.30053457406657125,0.3411989978518225
CHEMBL264_Ki,106,unimol,mlp,crem_lime,0.049351572189252166,0.14414439281840316,0.09893392324326553
CHEMBL264_Ki,106,unimol,mlp,crem_mean,0.01531933930368741,0.3044628959381931,0.2906998184278475
CHEMBL264_Ki,106,unimol,xgboost,crem_lime,0.01752281901359637,0.38054663682599965,0.3732785175235045
CHEMBL264_Ki,106,unimol,xgboost,crem_mean,0.019293896817286944,0.1070925663792891,0.09097828425397439
CHEMBL264_Ki,107,molformer,mlp,crem_lime,0.17294087382957019,0.1571766207150032,0.1828019918502482
CHEMBL264_Ki,107,molformer,mlp,crem_mean,0.006119059236611937,0.005260430132863599,0.0021601152019488316
CHEMBL264_Ki,107,molformer,xgboost,crem_lime,0.07288978858129248,0.031167152596239728,0.046267756252523606
CHEMBL264_Ki,107,molformer,xgboost,crem_mean,8.163889553025154e-05,0.014146575494768972,0.014227747553448106
CHEMBL264_Ki,107,morgan,mlp,crem_lime,0.026384207821251008,0.21280597462120177,0.20542856779643026
CHEMBL264_Ki,107,morgan,mlp,crem_mean,0.0013368171988032047,0.0009070988392245079,0.0009819632981398
CHEMBL264_Ki,107,morgan,xgboost,crem_lime,0.016726289646578074,0.09473528558293842,0.11135815619013033
CHEMBL264_Ki,107,morgan,xgboost,crem_mean,0.0,0.013865483588074972,0.013865483588074972
CHEMBL264_Ki,107,unimol,mlp,crem_lime,0.07172417507569771,0.04211853013947556,0.05119479055526382
CHEMBL264_Ki,107,unimol,mlp,crem_mean,0.005699471348507467,0.006803241294183982,0.01167057909528318
CHEMBL264_Ki,107,unimol,xgboost,crem_lime,0.11050217019063709,0.27732576640001033,0.36241091420029037
CHEMBL264_Ki,107,unimol,xgboost,crem_mean,0.00626362514443362,0.012983529642235366,0.017431400897961243
CHEMBL264_Ki,108,molformer,mlp,crem_lime,0.18726697935729492,0.09021828733018447,0.27155130533761096
CHEMBL264_Ki,108,molformer,mlp,crem_mean,0.08471003303905117,0.10603247419275848,0.03767177541587332
CHEMBL264_Ki,108,molformer,xgboost,crem_lime,0.06146374896362049,0.1431366593175061,0.18510593996575556
CHEMBL264_Ki,108,molformer,xgboost,crem_mean,0.010159269552825444,0.08520588364800352,0.08078367077442712
CHEMBL264_Ki,108,morgan,mlp,crem_lime,0.10186307419286683,0.1277784458981045,0.229392738256729
CHEMBL264_Ki,108,morgan,mlp,crem_mean,0.009867065282567707,0.04162569713781116,0.0510254894658427
CHEMBL264_Ki,108,morgan,xgboost,crem_lime,0.011024654157887708,0.15355194594681218,0.14733933171092423
CHEMBL264_Ki,108,morgan,xgboost,crem_mean,0.01983355491053635,0.07097150940323071,0.06940730238162808
CHEMBL264_Ki,108,unimol,mlp,crem_lime,0.13889350650826454,0.18877193305713555,0.2106215080064464
CHEMBL264_Ki,108,unimol,mlp,crem_mean,0.02344661204744834,0.061772254809339164,0.038801028536680104
CHEMBL264_Ki,108,unimol,xgboost,crem_lime,0.10298643388842466,0.21077378144700407,0.2978582029899956
CHEMBL264_Ki,108,unimol,xgboost,crem_mean,0.041141476623200994,0.08965491982849358,0.12990399295086977
CHEMBL264_Ki,113,molformer,mlp,crem_lime,0.06445121444007558,0.09769441879381488,0.16011589812596536
CHEMBL264_Ki,113,molformer,mlp,crem_mean,0.05007406446830456,0.053447956428104036,0.032498318728758274
CHEMBL264_Ki,113,molformer,xgboost,crem_lime,0.05663061224704645,0.04783724057026792,0.05607716217755279
CHEMBL264_Ki,113,molformer,xgboost,crem_mean,0.10648013008605225,0.07934426476483905,0.03415050679569113
CHEMBL264_Ki,113,morgan,mlp,crem_lime,0.188903508057242,0.21056250886643257,0.3907826517844009
CHEMBL264_Ki,113,morgan,mlp,crem_mean,0.04728565253032234,0.044250837203782166,0.09135368285857556
CHEMBL264_Ki,113,morgan,xgboost,crem_lime,0.024880427284414783,0.295813554211867,0.31922908111802006
CHEMBL264_Ki,113,morgan,xgboost,crem_mean,0.023583131704873726,0.1405842720348894,0.11700115217216624
CHEMBL264_Ki,113,unimol,mlp,crem_lime,0.1446102806839235,0.008160549822594228,0.1445961680508983
CHEMBL264_Ki,113,unimol,mlp,crem_mean,0.10920144107298287,0.03801701252664023,0.07940883541992025
CHEMBL264_Ki,113,unimol,xgboost,crem_lime,0.12868606303069108,0.07292957592588034,0.1718274753029483
CHEMBL264_Ki,113,unimol,xgboost,crem_mean,0.03212292979060528,0.07807882896182054,0.04787898207041452
CHEMBL264_Ki,114,molformer,mlp,crem_lime,0.07377394035459958,0.36926657672005664,0.4375181148877007
CHEMBL264_Ki,114,molformer,mlp,crem_mean,0.014759052908966577,0.27219421960461454,0.2578354760439401
CHEMBL264_Ki,114,molformer,xgboost,crem_lime,0.0072757477983551285,0.27729651354154905,0.27003711529387364
CHEMBL264_Ki,114,molformer,xgboost,crem_mean,0.070195803412929,0.15102503910168485,0.164683616223946
CHEMBL264_Ki,114,morgan,mlp,crem_lime,0.009578945985731275,0.1030671138208753,0.09824163776613593
CHEMBL264_Ki,114,morgan,mlp,crem_mean,0.0017428430533534833,0.18874714828227854,0.1879781965726242
CHEMBL264_Ki,114,morgan,xgboost,crem_lime,0.008222127398606744,0.43747469853920934,0.429794805612892
CHEMBL264_Ki,114,morgan,xgboost,crem_mean,0.021216078659812808,0.1678616116429962,0.14668875885153
CHEMBL264_Ki,114,unimol,mlp,crem_lime,0.5678164904202294,0.17527413857557342,0.6921819565350122
CHEMBL264_Ki,114,unimol,mlp,crem_mean,0.3050702749513943,0.28049972858901706,0.23618673054437248
CHEMBL264_Ki,114,unimol,xgboost,crem_lime,0.13478056155365253,0.08279174008680025,0.0999994076302928
CHEMBL264_Ki,114,unimol,xgboost,crem_mean,0.1016092255095596,0.17612803770650992,0.1889572425514947
CHEMBL264_Ki,115,molformer,mlp,crem_lime,0.12531129383492293,0.05209944293848554,0.0738001559604587
CHEMBL264_Ki,115,molformer,mlp,crem_mean,0.07251333250187225,0.08480862423006744,0.14312652649036164
CHEMBL264_Ki,115,molformer,xgboost,crem_lime,0.08239607196444519,0.1758051321512838,0.24453360046833922
CHEMBL264_Ki,115,molformer,xgboost,crem_mean,0.079174211000243,0.18535428438843432,0.2645182412841017
CHEMBL264_Ki,115,morgan,mlp,crem_lime,0.060121373721939805,0.11771756523077605,0.09376552369553601
CHEMBL264_Ki,115,morgan,mlp,crem_mean,0.04448380592315701,0.14326375321931184,0.0991498891671249
CHEMBL264_Ki,115,morgan,xgboost,crem_lime,0.03629231048676449,0.17736101131020912,0.1497788382903723
CHEMBL264_Ki,115,morgan,xgboost,crem_mean,0.022539972018060704,0.11151314016911827,0.0892575207509313
CHEMBL264_Ki,115,unimol,mlp,crem_lime,0.07015191564753952,0.06746831751268928,0.038410246120912137
CHEMBL264_Ki,115,unimol,mlp,crem_mean,0.15234679923821795,0.21336095566564445,0.33312551179898203
CHEMBL264_Ki,115,unimol,xgboost,crem_lime,0.027493377977164203,0.2392384592177734,0.24280637183697398
CHEMBL264_Ki,115,unimol,xgboost,crem_mean,0.09186365204474808,0.28014315632746434,0.28774635023169254
CHEMBL264_Ki,131,molformer,mlp,crem_lime,0.13922457517494066,0.23262643049365514,0.27437019089536674
CHEMBL264_Ki,131,molformer,mlp,crem_mean,0.09576029409206409,0.03294187473157865,0.06709523385691342
CHEMBL264_Ki,131,molformer,xgboost,crem_lime,0.018674540413349098,0.21688491579267735,0.22816616426496045
CHEMBL264_Ki,131,molformer,xgboost,crem_mean,0.025291072372475486,0.07957540016010076,0.09659434802819895
CHEMBL264_Ki,131,morgan,mlp,crem_lime,0.21466189259278495,0.18891161581595994,0.2647363150920664
CHEMBL264_Ki,131,morgan,mlp,crem_mean,0.03012343423546043,0.034947200847787165,0.06457250451818795
CHEMBL264_Ki,131,morgan,xgboost,crem_lime,0.14370999247518026,0.23499559181483307,0.35856972365374007
CHEMBL264_Ki,131,morgan,xgboost,crem_mean,0.0870829374227356,0.03347820885691888,0.1204708899301811
CHEMBL264_Ki,131,unimol,mlp,crem_lime,0.040256768221949076,0.17467373266987937,0.17613104236891772
CHEMBL264_Ki,131,unimol,mlp,crem_mean,0.059254705932203396,0.10218647425722939,0.10494695325260567
CHEMBL264_Ki,131,unimol,xgboost,crem_lime,0.11337803837839662,0.026165427874556946,0.1210745464130417
CHEMBL264_Ki,131,unimol,xgboost,crem_mean,0.05206223346540478,0.132151575115655,0.11826453062157574
CHEMBL264_Ki,132,molformer,mlp,crem_lime,0.05025312991797286,0.18665510721351009,0.1578681145661186
CHEMBL264_Ki,132,molformer,mlp,crem_mean,0.05393494742363152,0.22179025255459103,0.2649415322406208
CHEMBL264_Ki,132,molformer,xgboost,crem_lime,0.09359207712128403,0.17652654507782764,0.25456214077146483
CHEMBL264_Ki,132,molformer,xgboost,crem_mean,0.008945456578443103,0.15944550191982482,0.1678277252640368
CHEMBL264_Ki,132,morgan,mlp,crem_lime,0.020409927624375147,0.08060317299064552,0.07956882256311931
CHEMBL264_Ki,132,morgan,mlp,crem_mean,0.0314652737333042,0.02471771230493672,0.047654010151582264
CHEMBL264_Ki,132,morgan,xgboost,crem_lime,0.1294319462127189,0.10186004121757378,0.12782016835638063
CHEMBL264_Ki,132,morgan,xgboost,crem_mean,0.05249473032911168,0.074678091235248,0.11435695574650642
CHEMBL264_Ki,132,unimol,mlp,crem_lime,0.034816083260129915,0.026335852791498245,0.030579163950543414
CHEMBL264_Ki,132,unimol,mlp,crem_mean,0.09222887560361687,0.06441135204268732,0.046590554410711756
CHEMBL264_Ki,132,unimol,xgboost,crem_lime,0.07909117601267053,0.15548408419179358,0.19460018126183853
CHEMBL264_Ki,132,unimol,xgboost,crem_mean,0.1624884731503404,0.1045892655795675,0.2252733987931953
CHEMBL264_Ki,133,molformer,mlp,crem_lime,0.2906076734547565,0.12826819743628703,0.16783776454286597
CHEMBL264_Ki,133,molformer,mlp,crem_mean,0.025743717625792868,0.19258594620923308,0.1825912068744895
CHEMBL264_Ki,133,molformer,xgboost,crem_lime,0.11172571844179306,0.039226106818282584,0.1402215732917824
CHEMBL264_Ki,133,molformer,xgboost,crem_mean,0.00773780524780421,0.0234685027254425,0.015734759123148343
CHEMBL264_Ki,133,morgan,mlp,crem_lime,0.019266571109099826,0.5380677166511025,0.5386016137731995
CHEMBL264_Ki,133,morgan,mlp,crem_mean,0.004410652178196365,0.04728105681023868,0.05167325568959755
CHEMBL264_Ki,133,morgan,xgboost,crem_lime,0.003640227162056688,0.05890025498183795,0.05862387028297142
CHEMBL264_Ki,133,morgan,xgboost,crem_mean,0.008821725257128571,0.05638943028354521,0.061319958658671146
CHEMBL264_Ki,133,unimol,mlp,crem_lime,0.02263167806348436,0.0843937711611649,0.10679148792211615
CHEMBL264_Ki,133,unimol,mlp,crem_mean,0.023018856286727785,0.044743248632113555,0.06776204370387957
CHEMBL264_Ki,133,unimol,xgboost,crem_lime,0.020027776004481294,0.03258344133383931,0.039820594072362984
