representation,predictor,explainer,control,seed,row_id,dataset,predictive_test_r2,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,rationale_supported_fraction,mean_randomized_nap,randomized_nap_sd,randomization_replicates,randomization_calibrated_nap
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:536,CHEMBL234_Ki,0.9720962047576904,1.0,0.081081081081081,1.0,1.0,1.0,0.35598196497850476,0.5583504331522047,3,0.6440180350214952
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:563,CHEMBL234_Ki,0.9720962047576904,0.2,0.081081081081081,0.1294117647058823,1.0,1.0,0.30380844645550525,0.37413807521424575,3,-0.17439668174962294
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:570,CHEMBL234_Ki,0.9720962047576904,0.125,0.0434782608695652,0.0852272727272727,0.9565217391304348,1.0,1.0,0.0,3,-0.9147727272727273
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:588,CHEMBL234_Ki,0.9720962047576904,0.0769230769230769,0.0769230769230769,0.0,0.9230769230769232,0.0,0.0,0.0,3,0.0
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:608,CHEMBL234_Ki,0.9720962047576904,0.0769230769230769,0.0769230769230769,0.0,0.9230769230769232,0.0,0.0,0.0,3,0.0
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:680,CHEMBL234_Ki,0.9720962047576904,1.0,0.0526315789473684,1.0,1.0,1.0,0.3587962962962963,0.5566106878410888,3,0.6412037037037037
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:695,CHEMBL234_Ki,0.9720962047576904,1.0,0.0526315789473684,1.0,1.0,1.0,0.15235690235690236,0.13091052412927318,3,0.8476430976430976
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1030,CHEMBL234_Ki,0.9720962047576904,0.7844827586206896,0.125,0.7536945812807881,1.0,1.0,0.5379324379324378,0.1913884393388556,3,0.2157621433483503
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1038,CHEMBL234_Ki,0.9720962047576904,1.0,0.09375,1.0,1.0,1.0,0.016040868454661555,0.014732054032935132,3,0.9839591315453384
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1103,CHEMBL234_Ki,0.9720962047576904,0.6111111111111112,0.074074074074074,0.5800000000000001,1.0,1.0,0.4080902255639098,0.33187318948002015,3,0.1719097744360903
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1615,CHEMBL234_Ki,0.9720962047576904,1.0,0.0476190476190476,1.0,0.8095238095238095,1.0,0.12083333333333335,0.0938194187433142,3,0.8791666666666667
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1771,CHEMBL234_Ki,0.9720962047576904,1.0,0.0454545454545454,1.0,1.0,1.0,0.01855001259763164,0.00833606094549481,3,0.9814499874023683
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1772,CHEMBL234_Ki,0.9720962047576904,1.0,0.0454545454545454,1.0,1.0,1.0,1.0,0.0,3,0.0
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1817,CHEMBL234_Ki,0.9720962047576904,1.0,0.0344827586206896,1.0,1.0,1.0,0.07715201465201464,0.051853763873922376,3,0.9228479853479854
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1859,CHEMBL234_Ki,0.9720962047576904,1.0,0.0909090909090909,1.0,1.0,1.0,0.6666666666666666,0.5773502691896258,3,0.33333333333333337
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1864,CHEMBL234_Ki,0.9720962047576904,0.6,0.0857142857142857,0.5625,1.0,1.0,0.42550505050505055,0.5148880137886194,3,0.13699494949494945
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1883,CHEMBL234_Ki,0.9720962047576904,1.0,0.088235294117647,1.0,1.0,1.0,1.0,0.0,3,0.0
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1907,CHEMBL234_Ki,0.9720962047576904,1.0,0.0333333333333333,1.0,1.0,1.0,0.34466794380587484,0.5676870087702407,3,0.6553320561941252
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:1957,CHEMBL234_Ki,0.9720962047576904,1.0,0.0909090909090909,1.0,1.0,1.0,0.355,0.5595310536511803,3,0.645
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2034,CHEMBL234_Ki,0.9720962047576904,0.1428571428571428,0.0454545454545454,0.1020408163265306,0.7727272727272727,1.0,0.08641456582633052,0.07399770842787176,3,0.015626250500200084
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2080,CHEMBL234_Ki,0.9720962047576904,0.1666666666666666,0.0416666666666666,0.1304347826086956,0.7083333333333334,1.0,0.7217391304347825,0.48196196384525286,3,-0.591304347826087
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2098,CHEMBL234_Ki,0.9720962047576904,0.6428571428571428,0.0833333333333333,0.6103896103896103,1.0,1.0,0.3556998556998557,0.2687151924908362,3,0.2546897546897546
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2117,CHEMBL234_Ki,0.9720962047576904,0.8333333333333333,0.08,0.8188405797101449,1.0,1.0,0.2072306238185255,0.26429695325941494,3,0.6116099558916194
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2222,CHEMBL234_Ki,0.9720962047576904,1.0,0.0294117647058823,1.0,1.0,1.0,0.5993265993265994,0.3574577978881238,3,0.4006734006734006
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2223,CHEMBL234_Ki,0.9720962047576904,0.25,0.0277777777777777,0.2285714285714285,1.0,1.0,0.05437362637362638,0.04383955994374102,3,0.17419780219780212
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2242,CHEMBL234_Ki,0.9720962047576904,0.2,0.0333333333333333,0.1724137931034483,0.9666666666666668,1.0,1.0,0.0,3,-0.8275862068965517
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2258,CHEMBL234_Ki,0.9720962047576904,1.0,0.0384615384615384,1.0,0.9230769230769232,1.0,0.6725925925925926,0.5670862644040324,3,0.32740740740740737
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2264,CHEMBL234_Ki,0.9720962047576904,1.0,0.04,1.0,0.92,1.0,0.2476851851851852,0.21845585750204716,3,0.7523148148148148
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2277,CHEMBL234_Ki,0.9720962047576904,0.8333333333333333,0.0666666666666666,0.8214285714285714,1.0,1.0,0.5357142857142857,0.3051429909041975,3,0.2857142857142857
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2282,CHEMBL234_Ki,0.9720962047576904,0.75,0.064516129032258,0.7327586206896551,1.0,1.0,0.5028461959496442,0.3982200009410547,3,0.22991242474001095
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2425,CHEMBL234_Ki,0.9720962047576904,1.0,0.0344827586206896,1.0,0.9310344827586208,1.0,0.3355887939221272,0.5753974558992473,3,0.6644112060778729
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2429,CHEMBL234_Ki,0.9720962047576904,1.0,0.037037037037037,1.0,0.925925925925926,1.0,0.7403846153846154,0.44966703658038154,3,0.2596153846153846
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2464,CHEMBL234_Ki,0.9720962047576904,1.0,0.032258064516129,1.0,0.935483870967742,1.0,0.34938271604938276,0.5634510960424681,3,0.6506172839506172
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2482,CHEMBL234_Ki,0.9720962047576904,1.0,0.0303030303030303,1.0,0.9090909090909092,1.0,0.0616898148148148,0.0700462924714204,3,0.9383101851851852
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2520,CHEMBL234_Ki,0.9720962047576904,1.0,0.0833333333333333,1.0,0.9722222222222222,1.0,0.7575757575757575,0.41989110486518233,3,0.24242424242424254
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:2865,CHEMBL234_Ki,0.9720962047576904,1.0,0.0294117647058823,1.0,1.0,1.0,0.37752525252525254,0.5400395849291795,3,0.6224747474747474
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3004,CHEMBL234_Ki,0.9720962047576904,1.0,0.088235294117647,1.0,1.0,1.0,0.42724014336917565,0.5122629999551583,3,0.5727598566308243
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3030,CHEMBL234_Ki,0.9720962047576904,1.0,0.088235294117647,1.0,1.0,1.0,0.9086021505376344,0.158305718971349,3,0.09139784946236562
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3040,CHEMBL234_Ki,0.9720962047576904,1.0,0.088235294117647,1.0,1.0,1.0,0.7258064516129031,0.2741935483870968,3,0.27419354838709686
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3089,CHEMBL234_Ki,0.9720962047576904,0.75,0.09375,0.7241379310344828,1.0,1.0,0.7547892720306514,0.42471743940386264,3,-0.03065134099616862
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3093,CHEMBL234_Ki,0.9720962047576904,0.75,0.0833333333333333,0.7272727272727273,1.0,1.0,0.23766233766233769,0.19230867833212453,3,0.4896103896103896
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3095,CHEMBL234_Ki,0.9720962047576904,0.75,0.0833333333333333,0.7272727272727273,1.0,1.0,0.7202797202797203,0.4844897363829027,3,0.006993006993006978
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3100,CHEMBL234_Ki,0.9720962047576904,1.0,0.0789473684210526,1.0,1.0,1.0,0.342200328407225,0.5698264727654928,3,0.657799671592775
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3196,CHEMBL234_Ki,0.9720962047576904,1.0,0.0256410256410256,1.0,1.0,1.0,0.21125730994152048,0.24907814544891088,3,0.7887426900584795
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3213,CHEMBL234_Ki,0.9720962047576904,1.0,0.0263157894736842,1.0,1.0,1.0,0.09320034320034319,0.03137079387049253,3,0.9067996567996568
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3330,CHEMBL234_Ki,0.9720962047576904,1.0,0.0294117647058823,1.0,1.0,1.0,0.6947250280583614,0.5287517616820816,3,0.30527497194163855
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3441,CHEMBL234_Ki,0.9720962047576904,1.0,0.0344827586206896,1.0,1.0,1.0,0.7123015873015873,0.4983082680505699,3,0.2876984126984127
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3612,CHEMBL234_Ki,0.9720962047576904,0.5,0.0357142857142857,0.4814814814814815,1.0,1.0,0.4008230452674897,0.5200526003277518,3,0.08065843621399182
unimol,mlp,crem_lime,halogen_count,42,CHEMBL234_Ki:3613,CHEMBL234_Ki,0.9720962047576904,0.25,0.0344827586206896,0.2232142857142857,1.0,1.0,0.06407481407481407,0.06514381961362181,3,0.15913947163947162
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:29,CHEMBL235_EC50,0.9720962047576904,1.0,0.0344827586206896,1.0,1.0,1.0,1.0,0.0,3,0.0
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:42,CHEMBL235_EC50,0.9720962047576904,1.0,0.0333333333333333,1.0,1.0,1.0,0.3605015673981191,0.5545400496980151,3,0.6394984326018809
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:268,CHEMBL235_EC50,0.9720962047576904,0.125,0.032258064516129,0.0958333333333333,1.0,1.0,0.02297008547008547,0.025867279909519897,3,0.07286324786324783
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:271,CHEMBL235_EC50,0.9720962047576904,0.1666666666666666,0.0344827586206896,0.1369047619047619,1.0,1.0,0.05881519274376417,0.07011096104984799,3,0.07808956916099771
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:365,CHEMBL235_EC50,0.9720962047576904,0.95,0.1,0.9444444444444444,1.0,1.0,0.43472829282008024,0.4067348082904359,3,0.5097161516243642
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:397,CHEMBL235_EC50,0.9720962047576904,1.0,0.088235294117647,1.0,1.0,1.0,0.4050830889540567,0.5238480155051912,3,0.5949169110459434
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:405,CHEMBL235_EC50,0.9720962047576904,1.0,0.0833333333333333,1.0,1.0,1.0,0.04053820941866484,0.0530894680830726,3,0.9594617905813352
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:428,CHEMBL235_EC50,0.9720962047576904,0.1764705882352941,0.1578947368421052,0.0220588235294117,1.0,1.0,0.24924242424242427,0.2324865957805543,3,-0.22718360071301258
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:597,CHEMBL235_EC50,0.9720962047576904,1.0,0.0967741935483871,1.0,1.0,1.0,0.3386243386243386,0.572823107296918,3,0.6613756613756614
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:598,CHEMBL235_EC50,0.9720962047576904,0.4285714285714285,0.1,0.365079365079365,1.0,1.0,0.6604938271604938,0.37420850780809084,3,-0.29541446208112876
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:915,CHEMBL235_EC50,0.9720962047576904,0.5,0.04,0.4791666666666667,0.6,1.0,0.07407407407407408,0.08018753738744804,3,0.4050925925925926
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:916,CHEMBL235_EC50,0.9720962047576904,0.1333333333333333,0.0769230769230769,0.0611111111111111,0.9615384615384616,1.0,0.01997276688453158,0.026330731424992423,3,0.041138344226579526
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1132,CHEMBL235_EC50,0.9720962047576904,0.4285714285714285,0.075,0.3822393822393822,1.0,1.0,0.03868145354213466,0.061511808534869275,3,0.34355792869724755
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1134,CHEMBL235_EC50,0.9720962047576904,1.0,0.075,1.0,1.0,1.0,0.4185094185094185,0.33358577976111875,3,0.5814905814905815
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1279,CHEMBL235_EC50,0.9720962047576904,0.5,0.0238095238095238,0.4878048780487805,1.0,1.0,0.37460913070669166,0.5449218373022394,3,0.11319574734208881
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1280,CHEMBL235_EC50,0.9720962047576904,1.0,0.0238095238095238,1.0,1.0,1.0,0.06153355651203571,0.04831960646015519,3,0.9384664434879643
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1506,CHEMBL235_EC50,0.9720962047576904,0.4583333333333333,0.1025641025641025,0.3964285714285713,0.9743589743589745,1.0,0.1132947571501719,0.11961707669675213,3,0.2831338142783994
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1507,CHEMBL235_EC50,0.9720962047576904,1.0,0.075,1.0,0.975,1.0,0.4774774774774775,0.24374322988231859,3,0.5225225225225225
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1508,CHEMBL235_EC50,0.9720962047576904,0.8409090909090909,0.0975609756097561,0.8237100737100738,0.951219512195122,1.0,0.5795680942739766,0.39398347476301,3,0.24414197943609717
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1568,CHEMBL235_EC50,0.9720962047576904,0.9166666666666666,0.1025641025641025,0.9071428571428573,1.0,1.0,0.10476823300907971,0.13123434491762112,3,0.8023746241337776
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1575,CHEMBL235_EC50,0.9720962047576904,0.8,0.1081081081081081,0.7757575757575758,1.0,1.0,0.3397704227816411,0.37399190011427824,3,0.43598715297593466
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1743,CHEMBL235_EC50,0.9720962047576904,1.0,0.04,1.0,1.0,1.0,0.691358024691358,0.5345835825829869,3,0.308641975308642
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1747,CHEMBL235_EC50,0.9720962047576904,1.0,0.0476190476190476,1.0,1.0,1.0,0.43416666666666665,0.5121055392527338,3,0.5658333333333334
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:1780,CHEMBL235_EC50,0.9720962047576904,1.0,0.09375,1.0,1.0,1.0,0.43678160919540227,0.5118492891543062,3,0.5632183908045978
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:2027,CHEMBL235_EC50,0.9720962047576904,1.0,0.09375,1.0,1.0,1.0,0.4876847290640394,0.4937916881238096,3,0.5123152709359606
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:2240,CHEMBL235_EC50,0.9720962047576904,0.1909090909090909,0.0526315789473684,0.1459595959595959,1.0,1.0,0.1267627099148838,0.10777026544035195,3,0.01919688604471209
unimol,mlp,crem_lime,halogen_count,42,CHEMBL235_EC50:2245,CHEMBL235_EC50,0.9720962047576904,0.225,0.0526315789473684,0.1819444444444444,1.0,1.0,0.18879870129870127,0.150509129764081,3,-0.006854256854256863
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:30,CHEMBL214_Ki,0.9609942436218262,0.1428571428571428,0.1428571428571428,0.0,0.3333333333333333,0.3333333333333333,0.013888888888888893,0.02405626121623441,3,-0.013888888888888893
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:31,CHEMBL214_Ki,0.9609942436218262,0.1845238095238095,0.1904761904761904,-0.0073529411764705,0.3333333333333333,0.25,0.12990196078431374,0.10714457350193331,3,-0.13725490196078424
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:86,CHEMBL214_Ki,0.9609942436218262,0.1777777777777777,0.1785714285714285,-0.0009661835748792,0.6428571428571429,0.6,0.05247892393672443,0.1359057407656577,3,-0.05344510751160363
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:105,CHEMBL214_Ki,0.9609942436218262,0.3369592194456078,0.2068965517241379,0.1639920593009837,0.6551724137931034,0.6666666666666666,0.003676803357390679,0.0657369140095954,3,0.16031525594359303
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:176,CHEMBL214_Ki,0.9609942436218262,0.1117521367521367,0.125,-0.0151404151404151,0.625,0.6666666666666666,0.06802721088435375,0.05682523395075585,3,-0.08316762602476885
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:177,CHEMBL214_Ki,0.9609942436218262,0.1596398770311813,0.1304347826086956,0.0335858585858585,0.6086956521739131,0.6666666666666666,0.17057359307359307,0.1581603475614249,3,-0.13698773448773457
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:269,CHEMBL214_Ki,0.9609942436218262,0.2777777777777778,0.1666666666666666,0.1333333333333333,0.3333333333333333,0.6666666666666666,0.4000000000000001,0.17638342073763943,3,-0.2666666666666668
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:281,CHEMBL214_Ki,0.9609942436218262,0.1225490196078431,0.1666666666666666,-0.0529411764705882,1.0,1.0,0.07542087542087542,0.05932426798447683,3,-0.1283620518914636
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:297,CHEMBL214_Ki,0.9609942436218262,0.1851851851851852,0.2,-0.0185185185185185,0.3,0.1666666666666666,-0.0008818342151675415,0.025039278420636125,3,-0.01763668430335096
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:298,CHEMBL214_Ki,0.9609942436218262,0.1875,0.2,-0.0156249999999999,0.3,0.1666666666666666,0.03549382716049382,0.04677606347601133,3,-0.05111882716049372
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:447,CHEMBL214_Ki,0.9609942436218262,0.2348148148148148,0.24,-0.0068226120857699,0.4,0.5,0.0956906154274575,0.09173953329350955,3,-0.1025132275132274
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:465,CHEMBL214_Ki,0.9609942436218262,0.2804347826086957,0.217391304347826,0.0805555555555556,0.3478260869565217,0.4,0.1464726631393298,0.12295422399408698,3,-0.0659171075837742
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:487,CHEMBL214_Ki,0.9609942436218262,0.2407407407407407,0.1111111111111111,0.1458333333333333,0.074074074074074,0.3333333333333333,0.2708333333333333,0.1082531754730548,3,-0.12500000000000003
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:499,CHEMBL214_Ki,0.9609942436218262,0.2407407407407407,0.1111111111111111,0.1458333333333333,0.074074074074074,0.3333333333333333,0.20833333333333334,0.1082531754730548,3,-0.06250000000000006
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:565,CHEMBL214_Ki,0.9609942436218262,0.143422619047619,0.16,-0.019734977324263,0.64,0.75,0.14503067479257956,0.13497933394104955,3,-0.16476565211684255
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:579,CHEMBL214_Ki,0.9609942436218262,0.1471625188536953,0.1538461538461538,-0.0078988413547237,0.6538461538461539,0.75,0.15624508067689882,0.11097068806514696,3,-0.16414392203162254
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:589,CHEMBL214_Ki,0.9609942436218262,0.190018315018315,0.1538461538461538,0.0427489177489177,0.2692307692307692,0.5,0.16585497835497837,0.11282856824701878,3,-0.12310606060606066
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:632,CHEMBL214_Ki,0.9609942436218262,0.1458333333333333,0.0769230769230769,0.0746527777777777,0.6153846153846154,1.0,0.21734457671957672,0.26872795476632494,3,-0.142691798941799
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:734,CHEMBL214_Ki,0.9609942436218262,0.5409663865546218,0.2352941176470588,0.3997252747252747,0.4705882352941176,0.75,0.44253663003663,0.22623530924786775,3,-0.042811355311355326
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:741,CHEMBL214_Ki,0.9609942436218262,0.2445436507936507,0.1875,0.0702075702075702,0.28125,0.5,0.10683760683760679,0.02960770611228851,3,-0.0366300366300366
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:745,CHEMBL214_Ki,0.9609942436218262,0.2582839587447882,0.2258064516129032,0.0419501133786847,0.2903225806451613,0.4285714285714285,0.053665910808767946,0.010146178200044459,3,-0.011715797430083247
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:773,CHEMBL214_Ki,0.9609942436218262,0.2615039281705948,0.2727272727272727,-0.0154320987654321,0.2727272727272727,0.2222222222222222,0.005180776014109327,0.012774712442832924,3,-0.020612874779541428
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:774,CHEMBL214_Ki,0.9609942436218262,0.2443181818181818,0.2424242424242424,0.0024999999999999,0.2727272727272727,0.25,0.012539682539682538,0.01839558591767938,3,-0.010039682539682638
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:786,CHEMBL214_Ki,0.9609942436218262,0.2526785714285714,0.25,0.0035714285714285,0.5625,0.375,0.06310125060125059,0.07770467376572872,3,-0.059529822029822085
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:800,CHEMBL214_Ki,0.9609942436218262,0.222054211469534,0.2580645161290322,-0.0485356280193236,0.5483870967741935,0.375,-0.0069454691017990225,0.02904864208262398,3,-0.04159015891752458
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:817,CHEMBL214_Ki,0.9609942436218262,0.2620512820512821,0.1923076923076923,0.0863492063492063,0.2692307692307692,0.4,0.09519274376417232,0.11096907020745003,3,-0.008843537414966018
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:832,CHEMBL214_Ki,0.9609942436218262,0.1423611111111111,0.1481481481481481,-0.0067934782608695,0.2962962962962963,0.25,0.024999999999999984,0.025882349782153594,3,-0.031793478260869486
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:834,CHEMBL214_Ki,0.9609942436218262,0.1611111111111111,0.1481481481481481,0.0152173913043478,0.2962962962962963,0.25,0.0983695652173913,0.13152061623667258,3,-0.0831521739130435
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:838,CHEMBL214_Ki,0.9609942436218262,0.222051282051282,0.1923076923076923,0.0368253968253968,0.2692307692307692,0.4,0.11798941798941802,0.1164609279038558,3,-0.08116402116402122
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:856,CHEMBL214_Ki,0.9609942436218262,0.750438596491228,0.2352941176470588,0.6736504723346829,1.0,1.0,0.07807750991627803,0.15156025500438144,3,0.5955729624184048
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:857,CHEMBL214_Ki,0.9609942436218262,0.5693222402597402,0.2424242424242424,0.4315053571428571,1.0,1.0,0.2720303680002322,0.2885246035626974,3,0.15947498914262487
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:973,CHEMBL214_Ki,0.9609942436218262,0.4276315789473684,0.2105263157894736,0.275,0.5263157894736842,0.75,0.27324074074074073,0.252911492920011,3,0.0017592592592592937
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1111,CHEMBL214_Ki,0.9609942436218262,0.1471395881006865,0.1666666666666666,-0.0234324942791761,1.0,1.0,0.04245177610994703,0.09573107130080377,3,-0.06588427038912313
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1113,CHEMBL214_Ki,0.9609942436218262,0.1869847543760587,0.2068965517241379,-0.0251061792649694,1.0,1.0,0.1867949109892283,0.11233888227715937,3,-0.21190109025419768
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1120,CHEMBL214_Ki,0.9609942436218262,0.1441176470588235,0.1142857142857142,0.0336812144212523,0.7142857142857143,0.75,0.08075055567858401,0.08284295805029869,3,-0.04706934125733171
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1139,CHEMBL214_Ki,0.9609942436218262,0.1878787878787879,0.1818181818181818,0.0074074074074074,0.3636363636363636,0.3333333333333333,0.06172839506172839,0.0,3,-0.054320987654320994
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1144,CHEMBL214_Ki,0.9609942436218262,0.2361111111111111,0.1875,0.0598290598290598,0.34375,0.3333333333333333,0.04843304843304843,0.019738470741525675,3,0.011396011396011367
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1156,CHEMBL214_Ki,0.9609942436218262,0.1707692307692307,0.1666666666666666,0.0049230769230769,0.5,0.4,0.010247086247086248,0.06050175927293536,3,-0.005324009324009348
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1184,CHEMBL214_Ki,0.9609942436218262,0.1440616246498599,0.1470588235294117,-0.0035139573070607,0.4411764705882353,0.6,0.10196554403450958,0.11356510391865106,3,-0.10547950134157028
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1186,CHEMBL214_Ki,0.9609942436218262,0.1708760683760684,0.15625,0.0173345995568217,0.40625,0.6,0.1851851851851852,0.08778463622040088,3,-0.1678505856283635
unimol,mlp,crem_mean,heteroatom_count,42,CHEMBL214_Ki:1210,CHEMBL214_Ki,0.9609942436218262,0.0662393162393162,0.0769230769230769,-0.011574074074074,0.6923076923076923,0.5,0.05111882716049382,0.07830340854473299,3,-0.06269290123456782
