dataset,row_id,representation,predictor,seed,label_permuted,trained,trained_minus_permuted_r2
CHEMBL2835_Ki,CHEMBL2835_Ki:76,unimol,mlp,23,0.8999404570128059,0.9193536396729628,0.019413182660156902
CHEMBL2835_Ki,CHEMBL2835_Ki:76,unimol,mlp,42,0.9256812983783912,0.909353223370245,-0.016328075008146148
CHEMBL2835_Ki,CHEMBL2835_Ki:76,unimol,xgboost,11,0.9280708208132408,0.8910730665843825,-0.036997754228858315
CHEMBL2835_Ki,CHEMBL2835_Ki:76,unimol,xgboost,23,0.869242714426081,0.9119242060844228,0.042681491658341786
CHEMBL2835_Ki,CHEMBL2835_Ki:76,unimol,xgboost,42,0.9297488327933467,0.9060636544459666,-0.023685178347380154
CHEMBL287_Ki,CHEMBL287_Ki:1025,molformer,mlp,11,0.9704451237256532,0.9743262554292216,0.003881131703568408
CHEMBL287_Ki,CHEMBL287_Ki:1025,molformer,mlp,23,0.9645546200336954,0.9517870955812832,-0.012767524452412249
CHEMBL287_Ki,CHEMBL287_Ki:1025,molformer,mlp,42,0.9649343979838568,0.9607279110058384,-0.004206486978018398
CHEMBL287_Ki,CHEMBL287_Ki:1025,molformer,xgboost,11,0.9178278363184448,0.9720201351181053,0.05419229879966048
CHEMBL287_Ki,CHEMBL287_Ki:1025,molformer,xgboost,23,0.9646956621596504,0.9338735664302628,-0.030822095729387655
CHEMBL287_Ki,CHEMBL287_Ki:1025,molformer,xgboost,42,0.9015485175296816,0.9444158792057716,0.042867361676090066
CHEMBL287_Ki,CHEMBL287_Ki:1025,morgan,mlp,11,0.9739700278218104,0.9796054726560371,0.005635444834226733
CHEMBL287_Ki,CHEMBL287_Ki:1025,morgan,mlp,23,0.9691050449050772,0.9806492096310608,0.01154416472598363
CHEMBL287_Ki,CHEMBL287_Ki:1025,morgan,mlp,42,0.9680352953321746,0.9803780473028026,0.012342751970628063
CHEMBL287_Ki,CHEMBL287_Ki:1025,morgan,xgboost,11,0.9505269817411832,0.9896512152737664,0.03912423353258321
CHEMBL287_Ki,CHEMBL287_Ki:1025,morgan,xgboost,23,0.9677536709318836,0.9910154622871772,0.023261791355293604
CHEMBL287_Ki,CHEMBL287_Ki:1025,morgan,xgboost,42,0.9792694319606206,0.9891305201970074,0.009861088236386872
CHEMBL287_Ki,CHEMBL287_Ki:1025,unimol,mlp,11,0.7454640878588603,0.8303014410089575,0.08483735315009722
CHEMBL287_Ki,CHEMBL287_Ki:1025,unimol,mlp,23,0.7937674593728836,0.8045678866459832,0.0108004272730996
CHEMBL287_Ki,CHEMBL287_Ki:1025,unimol,mlp,42,0.7769592720338975,0.8763083557116422,0.09934908367774475
CHEMBL287_Ki,CHEMBL287_Ki:1025,unimol,xgboost,11,0.7677871738848558,0.8600618068324297,0.09227463294757388
CHEMBL287_Ki,CHEMBL287_Ki:1025,unimol,xgboost,23,0.8403202340582692,0.8073539643711807,-0.03296626968708849
CHEMBL287_Ki,CHEMBL287_Ki:1025,unimol,xgboost,42,0.8706604064191734,0.8504915917267125,-0.0201688146924609
CHEMBL287_Ki,CHEMBL287_Ki:1054,molformer,mlp,11,0.9082126417559956,0.9402925385918528,0.03207989683585721
CHEMBL287_Ki,CHEMBL287_Ki:1054,molformer,mlp,23,0.9543077384243644,0.9310509650780726,-0.023256773346291837
CHEMBL287_Ki,CHEMBL287_Ki:1054,molformer,mlp,42,0.9429788502268636,0.91644140410063,-0.026537446126233544
CHEMBL287_Ki,CHEMBL287_Ki:1054,molformer,xgboost,11,0.9005267268412172,0.9406988296170394,0.04017210277582228
CHEMBL287_Ki,CHEMBL287_Ki:1054,molformer,xgboost,23,0.901146145692022,0.9376129918810316,0.03646684618900964
CHEMBL287_Ki,CHEMBL287_Ki:1054,molformer,xgboost,42,0.9249894234592004,0.935080590224378,0.010091166765177517
CHEMBL287_Ki,CHEMBL287_Ki:1054,morgan,mlp,11,0.919999773987182,0.9310877855776374,0.01108801159045536
CHEMBL287_Ki,CHEMBL287_Ki:1054,morgan,mlp,23,0.9160726227144472,0.9392656846020404,0.02319306188759318
CHEMBL287_Ki,CHEMBL287_Ki:1054,morgan,mlp,42,0.938212026145602,0.9372428271793872,-0.0009691989662147238
CHEMBL287_Ki,CHEMBL287_Ki:1054,morgan,xgboost,11,0.9535740005259316,0.9388805408785552,-0.014693459647376339
CHEMBL287_Ki,CHEMBL287_Ki:1054,morgan,xgboost,23,0.8979423556069551,0.9365040837561404,0.03856172814918524
CHEMBL287_Ki,CHEMBL287_Ki:1054,morgan,xgboost,42,0.8749657583390426,0.9405068241430812,0.06554106580403862
CHEMBL287_Ki,CHEMBL287_Ki:1054,unimol,mlp,11,0.8284771928099719,0.8530370025067581,0.024559809696786172
CHEMBL287_Ki,CHEMBL287_Ki:1054,unimol,mlp,23,0.8925035925306566,0.8468224367459904,-0.04568115578466614
CHEMBL287_Ki,CHEMBL287_Ki:1054,unimol,mlp,42,0.9138471952376878,0.8710870374996258,-0.042760157738061966
CHEMBL287_Ki,CHEMBL287_Ki:1054,unimol,xgboost,11,0.8752153812167098,0.9091802552092562,0.03396487399254633
CHEMBL287_Ki,CHEMBL287_Ki:1054,unimol,xgboost,23,0.8994539786662088,0.910736981153,0.01128300248679115
CHEMBL287_Ki,CHEMBL287_Ki:1054,unimol,xgboost,42,0.896848337497058,0.8907491006459674,-0.006099236851090595
CHEMBL287_Ki,CHEMBL287_Ki:1055,molformer,mlp,11,0.9094306942133414,0.9418305337081948,0.032399839494853366
CHEMBL287_Ki,CHEMBL287_Ki:1055,molformer,mlp,23,0.9137881554609828,0.9289415664898016,0.015153411028818842
CHEMBL287_Ki,CHEMBL287_Ki:1055,molformer,mlp,42,0.9203959513650352,0.9183626853146056,-0.0020332660504295275
CHEMBL287_Ki,CHEMBL287_Ki:1055,molformer,xgboost,11,0.8959528158895278,0.9327183869919506,0.036765571102422845
CHEMBL287_Ki,CHEMBL287_Ki:1055,molformer,xgboost,23,0.902109366640894,0.9358680490532072,0.03375868241231317
CHEMBL287_Ki,CHEMBL287_Ki:1055,molformer,xgboost,42,0.8640644047603783,0.9486039100178234,0.08453950525744514
CHEMBL287_Ki,CHEMBL287_Ki:1055,morgan,mlp,11,0.8923250477834914,0.91282029185604,0.020495244072548546
CHEMBL287_Ki,CHEMBL287_Ki:1055,morgan,mlp,23,0.8951798439994446,0.8961736033373572,0.0009937593379125698
CHEMBL287_Ki,CHEMBL287_Ki:1055,morgan,mlp,42,0.9303164154004084,0.9139420668406693,-0.016374348559739182
CHEMBL287_Ki,CHEMBL287_Ki:1055,morgan,xgboost,11,0.9110658918877582,0.9348985850142228,0.023832693126464632
CHEMBL287_Ki,CHEMBL287_Ki:1055,morgan,xgboost,23,0.9694266649308584,0.9359372970850488,-0.03348936784580958
CHEMBL287_Ki,CHEMBL287_Ki:1055,morgan,xgboost,42,0.8583413136116489,0.939711756116036,0.08137044250438707
CHEMBL287_Ki,CHEMBL287_Ki:1055,unimol,mlp,11,0.8843847170637247,0.8686441896873609,-0.015740527376363778
CHEMBL287_Ki,CHEMBL287_Ki:1055,unimol,mlp,23,0.8359619173555068,0.8813170055033609,0.04535508814785405
CHEMBL287_Ki,CHEMBL287_Ki:1055,unimol,mlp,42,0.922514239918071,0.8879980450149859,-0.03451619490308511
CHEMBL287_Ki,CHEMBL287_Ki:1055,unimol,xgboost,11,0.918713428789338,0.876214724585832,-0.04249870420350599
CHEMBL287_Ki,CHEMBL287_Ki:1055,unimol,xgboost,23,0.8877901716210823,0.8985162884414538,0.0107261168203715
CHEMBL287_Ki,CHEMBL287_Ki:1055,unimol,xgboost,42,0.8640184897620198,0.8711183666695725,0.00709987690755276
CHEMBL287_Ki,CHEMBL287_Ki:1058,molformer,mlp,11,0.9387214610272034,0.921323668087406,-0.017397792939797485
CHEMBL287_Ki,CHEMBL287_Ki:1058,molformer,mlp,23,0.90355188293635,0.9276121208675058,0.024060237931155748
CHEMBL287_Ki,CHEMBL287_Ki:1058,molformer,mlp,42,0.9034544635963192,0.9374425692382868,0.033988105641967636
CHEMBL287_Ki,CHEMBL287_Ki:1058,molformer,xgboost,11,0.9148964125884796,0.9377022809689926,0.022805868380512906
CHEMBL287_Ki,CHEMBL287_Ki:1058,molformer,xgboost,23,0.917407445610426,0.93998060971866,0.022573164108234067
CHEMBL287_Ki,CHEMBL287_Ki:1058,molformer,xgboost,42,0.8918541979038752,0.9340639044018152,0.04220970649793998
CHEMBL287_Ki,CHEMBL287_Ki:1058,morgan,mlp,11,0.8879509385418229,0.9326137235249768,0.0446627849831539
CHEMBL287_Ki,CHEMBL287_Ki:1058,morgan,mlp,23,0.8971201960941897,0.9422454124982276,0.04512521640403788
CHEMBL287_Ki,CHEMBL287_Ki:1058,morgan,mlp,42,0.9068283847810156,0.9245562074314038,0.017727822650388192
CHEMBL287_Ki,CHEMBL287_Ki:1058,morgan,xgboost,11,0.8600771483972316,0.912956067158188,0.052878918760956406
CHEMBL287_Ki,CHEMBL287_Ki:1058,morgan,xgboost,23,0.9159083256778532,0.9343290346859504,0.018420709008097225
CHEMBL287_Ki,CHEMBL287_Ki:1058,morgan,xgboost,42,0.9596495017171388,0.92382546302283,-0.035824038694308835
CHEMBL287_Ki,CHEMBL287_Ki:1058,unimol,mlp,11,0.8557072407016488,0.8657333791692319,0.010026138467583046
CHEMBL287_Ki,CHEMBL287_Ki:1058,unimol,mlp,23,0.8779949637583959,0.8630862338185018,-0.014908729939894116
CHEMBL287_Ki,CHEMBL287_Ki:1058,unimol,mlp,42,0.9018593699357432,0.8526841260594661,-0.04917524387627714
CHEMBL287_Ki,CHEMBL287_Ki:1058,unimol,xgboost,11,0.8712562139273845,0.8799935122803346,0.008737298352950118
CHEMBL287_Ki,CHEMBL287_Ki:1058,unimol,xgboost,23,0.8541566394963047,0.8753835485343413,0.02122690903803659
CHEMBL287_Ki,CHEMBL287_Ki:1058,unimol,xgboost,42,0.8767617737350117,0.8677929308332307,-0.008968842901781016
CHEMBL287_Ki,CHEMBL287_Ki:1060,molformer,mlp,11,0.9213694409668878,0.9176463667501183,-0.0037230742167694286
CHEMBL287_Ki,CHEMBL287_Ki:1060,molformer,mlp,23,0.8956668319181814,0.9175032261042524,0.021836394186070973
CHEMBL287_Ki,CHEMBL287_Ki:1060,molformer,mlp,42,0.9197777432096876,0.9189169000877628,-0.0008608431219248036
CHEMBL287_Ki,CHEMBL287_Ki:1060,molformer,xgboost,11,0.8798154845204005,0.9272936786960616,0.047478194175661126
CHEMBL287_Ki,CHEMBL287_Ki:1060,molformer,xgboost,23,0.8805232232991154,0.9261079482944446,0.045584724995329284
CHEMBL287_Ki,CHEMBL287_Ki:1060,molformer,xgboost,42,0.9112413333418536,0.9215930195822511,0.010351686240397506
CHEMBL287_Ki,CHEMBL287_Ki:1060,morgan,mlp,11,0.8704827725918064,0.8942247309079394,0.023741958316133016
CHEMBL287_Ki,CHEMBL287_Ki:1060,morgan,mlp,23,0.9084658867499444,0.9208390702841024,0.01237318353415795
CHEMBL287_Ki,CHEMBL287_Ki:1060,morgan,mlp,42,0.9004758209391468,0.8968173392475194,-0.003658481691627413
CHEMBL287_Ki,CHEMBL287_Ki:1060,morgan,xgboost,11,0.9041684458792988,0.9195432905887746,0.01537484470947581
CHEMBL287_Ki,CHEMBL287_Ki:1060,morgan,xgboost,23,0.9263134222704776,0.9293037827198894,0.002990360449411811
CHEMBL287_Ki,CHEMBL287_Ki:1060,morgan,xgboost,42,0.932320606925007,0.9298416232883848,-0.002478983636622134
CHEMBL287_Ki,CHEMBL287_Ki:1060,unimol,mlp,11,0.8788293985977228,0.9013333581966728,0.02250395959895002
CHEMBL287_Ki,CHEMBL287_Ki:1060,unimol,mlp,23,0.8312835336229456,0.903599837719262,0.0723163040963164
CHEMBL287_Ki,CHEMBL287_Ki:1060,unimol,mlp,42,0.8887707427164686,0.9002273716754516,0.011456628958983028
CHEMBL287_Ki,CHEMBL287_Ki:1060,unimol,xgboost,11,0.8541772423252354,0.8543873565430675,0.0002101142178321247
CHEMBL287_Ki,CHEMBL287_Ki:1060,unimol,xgboost,23,0.880777708349833,0.8644993627681409,-0.016278345581692166
CHEMBL287_Ki,CHEMBL287_Ki:1060,unimol,xgboost,42,0.8759577984464213,0.8830762537269591,0.007118455280537783
CHEMBL287_Ki,CHEMBL287_Ki:1069,molformer,mlp,11,0.9227472191177664,0.9667212341114196,0.043974014993653276
CHEMBL287_Ki,CHEMBL287_Ki:1069,molformer,mlp,23,0.9462701485011852,0.963944174439444,0.01767402593825884
CHEMBL287_Ki,CHEMBL287_Ki:1069,molformer,mlp,42,0.9655410257899611,0.9523073736662032,-0.013233652123757933
CHEMBL287_Ki,CHEMBL287_Ki:1069,molformer,xgboost,11,0.9336270323819372,0.9638859707087414,0.030258938326804152
CHEMBL287_Ki,CHEMBL287_Ki:1069,molformer,xgboost,23,0.933244606242216,0.9443599249915564,0.011115318749340464
CHEMBL287_Ki,CHEMBL287_Ki:1069,molformer,xgboost,42,0.932562758397169,0.9394675275451622,0.006904769147993206
CHEMBL287_Ki,CHEMBL287_Ki:1069,morgan,mlp,11,0.9481490860844476,0.9688209562323568,0.020671870147909166
CHEMBL287_Ki,CHEMBL287_Ki:1069,morgan,mlp,23,0.9684286526986934,0.9712133966469184,0.0027847439482250325
CHEMBL287_Ki,CHEMBL287_Ki:1069,morgan,mlp,42,0.9509756678075408,0.9675013070184244,0.01652563921088357
CHEMBL287_Ki,CHEMBL287_Ki:1069,morgan,xgboost,11,0.9666279642880374,0.9626387444852168,-0.003989219802820632
CHEMBL287_Ki,CHEMBL287_Ki:1069,morgan,xgboost,23,0.9566440537935824,0.95936479678415,0.0027207429905675706
CHEMBL287_Ki,CHEMBL287_Ki:1069,morgan,xgboost,42,0.9303707203255562,0.9599588086612436,0.02958808833568738
CHEMBL287_Ki,CHEMBL287_Ki:1069,unimol,mlp,11,0.8861078555084021,0.8999706503851654,0.01386279487676334
CHEMBL287_Ki,CHEMBL287_Ki:1069,unimol,mlp,23,0.9210867431308248,0.9196631392703268,-0.0014236038604980017
CHEMBL287_Ki,CHEMBL287_Ki:1069,unimol,mlp,42,0.9219368148802428,0.9073354371441538,-0.01460137773608905
CHEMBL287_Ki,CHEMBL287_Ki:1069,unimol,xgboost,11,0.9495946036394992,0.9473623376278042,-0.0022322660116950166
CHEMBL287_Ki,CHEMBL287_Ki:1069,unimol,xgboost,23,0.8466480897678779,0.9538037677727128,0.10715567800483494
CHEMBL287_Ki,CHEMBL287_Ki:1069,unimol,xgboost,42,0.9257907244379384,0.9180432016957968,-0.007747522742141633
CHEMBL287_Ki,CHEMBL287_Ki:1070,molformer,mlp,11,0.9648520132595416,0.974138913432397,0.009286900172855383
CHEMBL287_Ki,CHEMBL287_Ki:1070,molformer,mlp,23,0.9652090697674788,0.9729225266181222,0.0077134568506433965
CHEMBL287_Ki,CHEMBL287_Ki:1070,molformer,mlp,42,0.9756694563187864,0.9714264896363292,-0.004242966682457272
CHEMBL287_Ki,CHEMBL287_Ki:1070,molformer,xgboost,11,0.9546682158987296,0.9672698908931612,0.012601674994431544
CHEMBL287_Ki,CHEMBL287_Ki:1070,molformer,xgboost,23,0.9550663613126342,0.9715957730143616,0.016529411701727392
CHEMBL287_Ki,CHEMBL287_Ki:1070,molformer,xgboost,42,0.9477872736509996,0.9610323568955144,0.013245083244514788
CHEMBL287_Ki,CHEMBL287_Ki:1070,morgan,mlp,11,0.9643615860266844,0.9775436295079728,0.013182043481288375
CHEMBL287_Ki,CHEMBL287_Ki:1070,morgan,mlp,23,0.9592714903888436,0.9832994244459592,0.024027934057115563
CHEMBL287_Ki,CHEMBL287_Ki:1070,morgan,mlp,42,0.9653844712933064,0.978027304971352,0.01264283367804564
CHEMBL287_Ki,CHEMBL287_Ki:1070,morgan,xgboost,11,0.9709030130427516,0.9721697728255992,0.0012667597828476262
CHEMBL287_Ki,CHEMBL287_Ki:1070,morgan,xgboost,23,0.9613933417947172,0.9719065677262556,0.010513225931538361
CHEMBL287_Ki,CHEMBL287_Ki:1070,morgan,xgboost,42,0.9646124595560918,0.9711899146951148,0.006577455139023081
CHEMBL287_Ki,CHEMBL287_Ki:1070,unimol,mlp,11,0.9316334956429974,0.9458529544424228,0.014219458799425433
CHEMBL287_Ki,CHEMBL287_Ki:1070,unimol,mlp,23,0.9535635249528952,0.9371770628276134,-0.01638646212528183
CHEMBL287_Ki,CHEMBL287_Ki:1070,unimol,mlp,42,0.9511048004753936,0.9517643135505692,0.000659513075175644
CHEMBL287_Ki,CHEMBL287_Ki:1070,unimol,xgboost,11,0.9459844892799496,0.9382658575357374,-0.007718631744212168
CHEMBL287_Ki,CHEMBL287_Ki:1070,unimol,xgboost,23,0.9453708963797416,0.9594522936216332,0.014081397241891613
CHEMBL287_Ki,CHEMBL287_Ki:1070,unimol,xgboost,42,0.9629910901823504,0.9181429487154976,-0.04484814146685279
CHEMBL287_Ki,CHEMBL287_Ki:1072,molformer,mlp,11,0.9749218413255212,0.9460691517130242,-0.028852689612496984
CHEMBL287_Ki,CHEMBL287_Ki:1072,molformer,mlp,23,0.9544551593078834,0.9572430779143104,0.00278791860642702
CHEMBL287_Ki,CHEMBL287_Ki:1072,molformer,mlp,42,0.9666195362803648,0.9436227655022952,-0.02299677077806961
CHEMBL287_Ki,CHEMBL287_Ki:1072,molformer,xgboost,11,0.943877511197648,0.9503530383382776,0.0064755271406296
CHEMBL287_Ki,CHEMBL287_Ki:1072,molformer,xgboost,23,0.8510003368706744,0.9389996820792016,0.08799934520852715
CHEMBL287_Ki,CHEMBL287_Ki:1072,molformer,xgboost,42,0.937892594235112,0.9501557228027404,0.012263128567628456
CHEMBL287_Ki,CHEMBL287_Ki:1072,morgan,mlp,11,0.9752095292258892,0.9760865411302424,0.0008770119043531865
CHEMBL287_Ki,CHEMBL287_Ki:1072,morgan,mlp,23,0.9590124736790784,0.974064678695862,0.015052205016783615
CHEMBL287_Ki,CHEMBL287_Ki:1072,morgan,mlp,42,0.9542735271970596,0.97263326248008,0.018359735283020373
CHEMBL287_Ki,CHEMBL287_Ki:1072,morgan,xgboost,11,0.9490802711626932,0.9830940925682964,0.03401382140560316
CHEMBL287_Ki,CHEMBL287_Ki:1072,morgan,xgboost,23,0.9389648849024796,0.982259238604268,0.04329435370178836
CHEMBL287_Ki,CHEMBL287_Ki:1072,morgan,xgboost,42,0.9726993662875568,0.9795860022447436,0.006886635957186749
CHEMBL287_Ki,CHEMBL287_Ki:1072,unimol,mlp,11,0.9122687425917092,0.899966476956102,-0.012302265635607212
CHEMBL287_Ki,CHEMBL287_Ki:1072,unimol,mlp,23,0.7326364041365488,0.9235763378072018,0.19093993367065298
CHEMBL287_Ki,CHEMBL287_Ki:1072,unimol,mlp,42,0.8433161045823965,0.9255301397630415,0.08221403518064507
CHEMBL287_Ki,CHEMBL287_Ki:1072,unimol,xgboost,11,0.8800050223676189,0.9174296804724156,0.03742465810479667
CHEMBL287_Ki,CHEMBL287_Ki:1072,unimol,xgboost,23,0.8970146718817996,0.8769688241941249,-0.0200458476876747
CHEMBL287_Ki,CHEMBL287_Ki:1072,unimol,xgboost,42,0.8979862988638776,0.8517311326743955,-0.04625516618948211
CHEMBL287_Ki,CHEMBL287_Ki:1081,molformer,mlp,11,0.9387391529479352,0.954939252584028,0.016200099636092813
CHEMBL287_Ki,CHEMBL287_Ki:1081,molformer,mlp,23,0.9581001860974824,0.9613967060721784,0.003296519974696044
CHEMBL287_Ki,CHEMBL287_Ki:1081,molformer,mlp,42,0.936876111050408,0.9514584979286352,0.014582386878227216
CHEMBL287_Ki,CHEMBL287_Ki:1081,molformer,xgboost,11,0.92299557928253,0.963979331998598,0.04098375271606802
CHEMBL287_Ki,CHEMBL287_Ki:1081,molformer,xgboost,23,0.9292672836439764,0.9618112746721872,0.03254399102821082
CHEMBL287_Ki,CHEMBL287_Ki:1081,molformer,xgboost,42,0.9093245140520833,0.9444513519310228,0.035126837878939554
CHEMBL287_Ki,CHEMBL287_Ki:1081,morgan,mlp,11,0.9404038791339338,0.954782735813454,0.014378856679520213
CHEMBL287_Ki,CHEMBL287_Ki:1081,morgan,mlp,23,0.926480376011592,0.961918341198297,0.035437965186704945
CHEMBL287_Ki,CHEMBL287_Ki:1081,morgan,mlp,42,0.9661208406212214,0.9604921086851584,-0.005628731936062947
CHEMBL287_Ki,CHEMBL287_Ki:1081,morgan,xgboost,11,0.8382535283677967,0.959172061886778,0.1209185335189813
CHEMBL287_Ki,CHEMBL287_Ki:1081,morgan,xgboost,23,0.887742821423442,0.9463061504007556,0.058563328977313645
CHEMBL287_Ki,CHEMBL287_Ki:1081,morgan,xgboost,42,0.9076959044855932,0.9511147292331776,0.043418824747584406
CHEMBL287_Ki,CHEMBL287_Ki:1081,unimol,mlp,11,0.8098189680141223,0.8235523792330051,0.013733411218882718
CHEMBL287_Ki,CHEMBL287_Ki:1081,unimol,mlp,23,0.8477315005007928,0.8389767733897335,-0.00875472711105929
CHEMBL287_Ki,CHEMBL287_Ki:1081,unimol,mlp,42,0.8773952828036822,0.8357349798838407,-0.04166030291984146
CHEMBL287_Ki,CHEMBL287_Ki:1081,unimol,xgboost,11,0.9239315636756438,0.8775589884589688,-0.04637257521667493
CHEMBL287_Ki,CHEMBL287_Ki:1081,unimol,xgboost,23,0.8715901354819141,0.884429824505042,0.012839689023127931
CHEMBL287_Ki,CHEMBL287_Ki:1081,unimol,xgboost,42,0.9193062204815626,0.8876740688053232,-0.03163215167623945
CHEMBL287_Ki,CHEMBL287_Ki:109,molformer,mlp,11,0.9162151927094642,0.9293416505754276,0.013126457865963448
CHEMBL287_Ki,CHEMBL287_Ki:109,molformer,mlp,23,0.9053838847186596,0.9180925439551088,0.012708659236449149
CHEMBL287_Ki,CHEMBL287_Ki:109,molformer,mlp,42,0.9315351678738468,0.9386887114977912,0.007153543623944381
CHEMBL287_Ki,CHEMBL287_Ki:109,molformer,xgboost,11,0.8886558071740797,0.9240438840958812,0.03538807692180157
CHEMBL287_Ki,CHEMBL287_Ki:109,molformer,xgboost,23,0.9393856801058292,0.9124323819121816,-0.026953298193647668
CHEMBL287_Ki,CHEMBL287_Ki:109,molformer,xgboost,42,0.9235656841122324,0.931683796360799,0.008118112248566622
CHEMBL287_Ki,CHEMBL287_Ki:109,morgan,mlp,11,0.9212724113828022,0.870952083537905,-0.05032032784489726
CHEMBL287_Ki,CHEMBL287_Ki:109,morgan,mlp,23,0.8962809370351266,0.8787772169213237,-0.017503720113802856
CHEMBL287_Ki,CHEMBL287_Ki:109,morgan,mlp,42,0.9238362424221748,0.8887648774508545,-0.03507136497132024
CHEMBL287_Ki,CHEMBL287_Ki:109,morgan,xgboost,11,0.9517885139153528,0.8970468230090665,-0.05474169090628633
CHEMBL287_Ki,CHEMBL287_Ki:109,morgan,xgboost,23,0.8182662727109058,0.9107468859038008,0.09248061319289502
CHEMBL287_Ki,CHEMBL287_Ki:109,morgan,xgboost,42,0.8894446502049385,0.9020560080843713,0.012611357879432794
CHEMBL287_Ki,CHEMBL287_Ki:109,unimol,mlp,11,0.8729756461449144,0.8963991807057856,0.023423534560871206
CHEMBL287_Ki,CHEMBL287_Ki:109,unimol,mlp,23,0.908097450662824,0.9285658289461618,0.020468378283337807
CHEMBL287_Ki,CHEMBL287_Ki:109,unimol,mlp,42,0.9026383091276452,0.9073784766183318,0.00474016749068662
CHEMBL287_Ki,CHEMBL287_Ki:109,unimol,xgboost,11,0.9111843526214448,0.8967062351650272,-0.014478117456417583
CHEMBL287_Ki,CHEMBL287_Ki:109,unimol,xgboost,23,0.8918760416655462,0.9001628533885733,0.008286811723027032
CHEMBL287_Ki,CHEMBL287_Ki:109,unimol,xgboost,42,0.8822010374248015,0.9125819714209424,0.030380933996140946
CHEMBL287_Ki,CHEMBL287_Ki:1096,molformer,mlp,11,0.945354828319584,0.9363446944092344,-0.00901013391034955
CHEMBL287_Ki,CHEMBL287_Ki:1096,molformer,mlp,23,0.9482050797575228,0.9347453280509728,-0.013459751706550005
CHEMBL287_Ki,CHEMBL287_Ki:1096,molformer,mlp,42,0.9456022117124616,0.9357155124745148,-0.009886699237946828
CHEMBL287_Ki,CHEMBL287_Ki:1096,molformer,xgboost,11,0.9473411560894446,0.9451331997343276,-0.0022079563551169468
CHEMBL287_Ki,CHEMBL287_Ki:1096,molformer,xgboost,23,0.9183715418620556,0.951045597211256,0.032674055349200426
CHEMBL287_Ki,CHEMBL287_Ki:1096,molformer,xgboost,42,0.9309582508562984,0.9284374766200928,-0.0025207742362055585
CHEMBL287_Ki,CHEMBL287_Ki:1096,morgan,mlp,11,0.9456684776422696,0.9119828893304872,-0.033685588311782366
CHEMBL287_Ki,CHEMBL287_Ki:1096,morgan,mlp,23,0.9173864108242284,0.9298502733780756,0.012463862553847127
CHEMBL287_Ki,CHEMBL287_Ki:1096,morgan,mlp,42,0.9284791245509176,0.9336770382950134,0.005197913744095728
CHEMBL287_Ki,CHEMBL287_Ki:1096,morgan,xgboost,11,0.9705460419355196,0.9375122720427472,-0.0330337698927724
CHEMBL287_Ki,CHEMBL287_Ki:1096,morgan,xgboost,23,0.9087704829416622,0.9388925538889276,0.030122070947265378
CHEMBL287_Ki,CHEMBL287_Ki:1096,morgan,xgboost,42,0.9497812004109534,0.9388765961357828,-0.010904604275170593
CHEMBL287_Ki,CHEMBL287_Ki:1096,unimol,mlp,11,0.8873761857811228,0.9338325847956392,0.04645639901451648
CHEMBL287_Ki,CHEMBL287_Ki:1096,unimol,mlp,23,0.922515826217538,0.9092590200898256,-0.013256806127712406
CHEMBL287_Ki,CHEMBL287_Ki:1096,unimol,mlp,42,0.9363196467802688,0.9283205482755736,-0.007999098504695157
CHEMBL287_Ki,CHEMBL287_Ki:1096,unimol,xgboost,11,0.8862239634128856,0.919481970972669,0.033258007559783476
CHEMBL287_Ki,CHEMBL287_Ki:1096,unimol,xgboost,23,0.9228947053098504,0.9088400536225272,-0.014054651687323227
CHEMBL287_Ki,CHEMBL287_Ki:1096,unimol,xgboost,42,0.909922090382554,0.8804092996578381,-0.02951279072471591
CHEMBL287_Ki,CHEMBL287_Ki:1106,molformer,mlp,11,0.9677423713772648,0.9602119462502712,-0.007530425126993645
CHEMBL287_Ki,CHEMBL287_Ki:1106,molformer,mlp,23,0.974393884082847,0.9516090453829188,-0.0227848386999282
CHEMBL287_Ki,CHEMBL287_Ki:1106,molformer,mlp,42,0.9588689700751348,0.947638918250622,-0.011230051824512866
CHEMBL287_Ki,CHEMBL287_Ki:1106,molformer,xgboost,11,0.944741998580906,0.9403645509727284,-0.004377447608177598
CHEMBL287_Ki,CHEMBL287_Ki:1106,molformer,xgboost,23,0.9459718136732822,0.928779409589136,-0.01719240408414624
CHEMBL287_Ki,CHEMBL287_Ki:1106,molformer,xgboost,42,0.9439387483797834,0.94543404526478,0.0014952968849966108
CHEMBL287_Ki,CHEMBL287_Ki:1106,morgan,mlp,11,0.9432624882576008,0.9501586911933608,0.0068962029357599874
CHEMBL287_Ki,CHEMBL287_Ki:1106,morgan,mlp,23,0.9589582987080988,0.9448876669212432,-0.014070631786855636
CHEMBL287_Ki,CHEMBL287_Ki:1106,morgan,mlp,42,0.978476316394487,0.9488783738490588,-0.029597942545428135
CHEMBL287_Ki,CHEMBL287_Ki:1106,morgan,xgboost,11,0.9272545083587304,0.9428671428902664,0.015612634531536052
CHEMBL287_Ki,CHEMBL287_Ki:1106,morgan,xgboost,23,0.9417587971921372,0.936396305765812,-0.005362491426325167
CHEMBL287_Ki,CHEMBL287_Ki:1106,morgan,xgboost,42,0.9426636541116036,0.9426128299255938,-5.082418600976801e-05
CHEMBL287_Ki,CHEMBL287_Ki:1106,unimol,mlp,11,0.945376189253527,0.9393541432079664,-0.0060220460455605584
