dataset,component_id,representation,predictor,explainer,seed,label_permuted,trained,matched_seed_delta
CHEMBL264_Ki,25,morgan,xgboost,crem_mean,42,0.0993258841998337,0.203738665426645,0.10441278122681132
CHEMBL264_Ki,25,unimol,mlp,crem_lime,11,-0.0566568489719423,0.5097838365127824,0.5664406854847247
CHEMBL264_Ki,25,unimol,mlp,crem_lime,23,-0.0599992900725178,0.0900028432124746,0.1500021332849924
CHEMBL264_Ki,25,unimol,mlp,crem_lime,42,0.0418918552975876,0.3022167356531566,0.260324880355569
CHEMBL264_Ki,25,unimol,mlp,crem_mean,11,0.1038190388599218,0.6995974860532448,0.595778447193323
CHEMBL264_Ki,25,unimol,mlp,crem_mean,23,0.5767956413334565,0.529016312407316,-0.04777932892614056
CHEMBL264_Ki,25,unimol,mlp,crem_mean,42,0.0798534798534798,0.5694893341952165,0.48963585434173673
CHEMBL264_Ki,25,unimol,xgboost,crem_lime,11,-0.0458885990971754,0.6434301617464127,0.689318760843588
CHEMBL264_Ki,25,unimol,xgboost,crem_lime,23,0.1042570766209447,0.4598593597072298,0.3556022830862851
CHEMBL264_Ki,25,unimol,xgboost,crem_lime,42,0.0356267160783687,0.1436309702498742,0.1080042541715055
CHEMBL264_Ki,25,unimol,xgboost,crem_mean,11,0.1814760686883449,0.6300774855396705,0.4486014168513256
CHEMBL264_Ki,25,unimol,xgboost,crem_mean,23,0.4657231313578061,0.2900840336134453,-0.17563909774436076
CHEMBL264_Ki,25,unimol,xgboost,crem_mean,42,0.2364592895981922,0.3277310924369747,0.09127180283878247
CHEMBL264_Ki,30,molformer,mlp,crem_lime,11,0.9826191229179848,0.2949463697758453,-0.6876727531421395
CHEMBL264_Ki,30,molformer,mlp,crem_lime,23,0.7832561680737459,0.1134209317809506,-0.6698352362927953
CHEMBL264_Ki,30,molformer,mlp,crem_lime,42,-0.2372110171169542,0.057045542842906,0.2942565599598602
CHEMBL264_Ki,30,molformer,mlp,crem_mean,11,0.753128459993464,-0.0821838743583292,-0.8353123343517932
CHEMBL264_Ki,30,molformer,mlp,crem_mean,23,0.1769686237291061,0.2464026322536746,0.06943400852456849
CHEMBL264_Ki,30,molformer,mlp,crem_mean,42,-0.5786112967989833,-0.1216495981055491,0.45696169869343417
CHEMBL264_Ki,30,molformer,xgboost,crem_lime,11,0.5575429536176009,0.798159074778294,0.24061612116069309
CHEMBL264_Ki,30,molformer,xgboost,crem_lime,23,0.9384472730947852,0.8329298444920464,-0.10551742860273872
CHEMBL264_Ki,30,molformer,xgboost,crem_lime,42,0.413690091207576,0.0874704079582806,-0.3262196832492954
CHEMBL264_Ki,30,molformer,xgboost,crem_mean,11,-0.0120820769837404,-0.2163671146971918,-0.2042850377134514
CHEMBL264_Ki,30,molformer,xgboost,crem_mean,23,0.4093438449470429,0.2597996871003873,-0.1495441578466556
CHEMBL264_Ki,30,molformer,xgboost,crem_mean,42,0.1443008106647326,-0.4293120706315043,-0.5736128812962369
CHEMBL264_Ki,30,morgan,mlp,crem_lime,11,0.5350286785452041,0.3158043711019447,-0.21922430744325938
CHEMBL264_Ki,30,morgan,mlp,crem_lime,23,0.6644133257002085,0.5506556065560975,-0.11375771914411104
CHEMBL264_Ki,30,morgan,mlp,crem_lime,42,0.6451127315923979,0.6578277718029786,0.012715040210580675
CHEMBL264_Ki,30,morgan,mlp,crem_mean,11,0.3601007545899709,0.4229116874080398,0.06281093281806893
CHEMBL264_Ki,30,morgan,mlp,crem_mean,23,0.6677319442708617,0.5172681630142697,-0.150463781256592
CHEMBL264_Ki,30,morgan,mlp,crem_mean,42,-0.0437407607925304,0.6008889173224884,0.6446296781150188
CHEMBL264_Ki,30,morgan,xgboost,crem_lime,11,0.7176161606107496,0.6309671954009761,-0.0866489652097735
CHEMBL264_Ki,30,morgan,xgboost,crem_lime,23,0.5944791255022985,0.4665469741388806,-0.12793215136341796
CHEMBL264_Ki,30,morgan,xgboost,crem_lime,42,-0.4677466129877867,0.2803501197592189,0.7480967327470056
CHEMBL264_Ki,30,morgan,xgboost,crem_mean,11,0.1875,0.7200546093891639,0.5325546093891639
CHEMBL264_Ki,30,morgan,xgboost,crem_mean,23,0.6214304956896554,0.3434566288426636,-0.27797386684699177
CHEMBL264_Ki,30,morgan,xgboost,crem_mean,42,-0.6732639068383643,0.4767259108177102,1.1499898176560746
CHEMBL264_Ki,30,unimol,mlp,crem_lime,11,0.6774650014878678,0.7544352389671136,0.0769702374792458
CHEMBL264_Ki,30,unimol,mlp,crem_lime,23,0.2286145362064431,0.3945938041128985,0.16597926790645542
CHEMBL264_Ki,30,unimol,mlp,crem_lime,42,0.0952601794039416,0.5301990562074328,0.4349388768034912
CHEMBL264_Ki,30,unimol,mlp,crem_mean,11,0.456356717335859,0.1542178944543257,-0.30213882288153326
CHEMBL264_Ki,30,unimol,mlp,crem_mean,23,-0.4398525478844514,0.2787840064803909,0.7186365543648423
CHEMBL264_Ki,30,unimol,mlp,crem_mean,42,0.4662446972349007,0.1452050233632183,-0.3210396738716824
CHEMBL264_Ki,30,unimol,xgboost,crem_lime,11,0.8748974318892365,0.486088120181752,-0.3888093117074845
CHEMBL264_Ki,30,unimol,xgboost,crem_lime,23,0.3876629524502442,0.323443430280857,-0.0642195221693872
CHEMBL264_Ki,30,unimol,xgboost,crem_lime,42,0.035610390655801,0.5040767447469593,0.4684663540911583
CHEMBL264_Ki,30,unimol,xgboost,crem_mean,11,0.0413331797742579,0.3752908295159179,0.33395764974166003
CHEMBL264_Ki,30,unimol,xgboost,crem_mean,23,0.268324937041356,0.1373406375586466,-0.13098429948270943
CHEMBL264_Ki,30,unimol,xgboost,crem_mean,42,-0.4867845055807322,-0.3674498248079975,0.11933468077273474
CHEMBL264_Ki,36,molformer,mlp,crem_lime,11,0.7224487678897654,0.1669004615329049,-0.5555483063568605
CHEMBL264_Ki,36,molformer,mlp,crem_lime,23,0.4386382976408753,0.2579085561041304,-0.18072974153674493
CHEMBL264_Ki,36,molformer,mlp,crem_lime,42,0.7941357814201037,-0.1336486501582634,-0.9277844315783671
CHEMBL264_Ki,36,molformer,mlp,crem_mean,11,0.2014667831375292,0.0816992897623243,-0.1197674933752049
CHEMBL264_Ki,36,molformer,mlp,crem_mean,23,-0.0802556015449319,-0.0192158695830675,0.0610397319618644
CHEMBL264_Ki,36,molformer,mlp,crem_mean,42,-0.0558445532435741,0.0358082084061279,0.091652761649702
CHEMBL264_Ki,36,molformer,xgboost,crem_lime,11,0.2580649819000279,0.1938422800456088,-0.06422270185441911
CHEMBL264_Ki,36,molformer,xgboost,crem_lime,23,0.6835298016543412,0.1786158535976641,-0.5049139480566771
CHEMBL264_Ki,36,molformer,xgboost,crem_lime,42,0.5196033234764437,0.0316112884519792,-0.4879920350244645
CHEMBL264_Ki,36,molformer,xgboost,crem_mean,11,0.1420885784428885,-0.0107442191744507,-0.1528327976173392
CHEMBL264_Ki,36,molformer,xgboost,crem_mean,23,0.1996435734807826,0.1634159360291551,-0.03622763745162749
CHEMBL264_Ki,36,molformer,xgboost,crem_mean,42,0.0620701649771419,-0.0559752188649162,-0.1180453838420581
CHEMBL264_Ki,36,morgan,mlp,crem_lime,11,0.4067956535777308,0.4856489015900572,0.0788532480123264
CHEMBL264_Ki,36,morgan,mlp,crem_lime,23,0.424704500944292,0.3818187807832281,-0.0428857201610639
CHEMBL264_Ki,36,morgan,mlp,crem_lime,42,0.7763458070435166,0.4700976689481411,-0.30624813809537554
CHEMBL264_Ki,36,morgan,mlp,crem_mean,11,0.1099099974099958,0.052345647901483,-0.057564349508512795
CHEMBL264_Ki,36,morgan,mlp,crem_mean,23,0.0205142510375073,0.1099099974099958,0.0893957463724885
CHEMBL264_Ki,36,morgan,mlp,crem_mean,42,0.1442015564108584,0.1099099974099958,-0.034291559000862615
CHEMBL264_Ki,36,morgan,xgboost,crem_lime,11,0.3803602751678659,-0.0572280409125054,-0.4375883160803713
CHEMBL264_Ki,36,morgan,xgboost,crem_lime,23,0.3519134473454656,-0.1181099115706998,-0.4700233589161654
CHEMBL264_Ki,36,morgan,xgboost,crem_lime,42,0.5768521930462269,-0.1631232429550032,-0.7399754360012301
CHEMBL264_Ki,36,morgan,xgboost,crem_mean,11,0.0697674418604664,-0.1239055341636522,-0.1936729760241186
CHEMBL264_Ki,36,morgan,xgboost,crem_mean,23,-0.0463501291989658,-0.1239055341636522,-0.07755540496468641
CHEMBL264_Ki,36,morgan,xgboost,crem_mean,42,-0.0238229837751051,-0.1234011612755585,-0.0995781775004534
CHEMBL264_Ki,36,unimol,mlp,crem_lime,11,0.2418420051817832,0.5999145064267372,0.35807250124495393
CHEMBL264_Ki,36,unimol,mlp,crem_lime,23,0.536264436046129,0.4637432640635837,-0.07252117198254526
CHEMBL264_Ki,36,unimol,mlp,crem_lime,42,0.4795498721281056,0.3325426877506899,-0.14700718437741572
CHEMBL264_Ki,36,unimol,mlp,crem_mean,11,-0.0528820871997137,0.1485489882980698,0.2014310754977835
CHEMBL264_Ki,36,unimol,mlp,crem_mean,23,0.1014089553950234,0.2123353628555589,0.1109264074605355
CHEMBL264_Ki,36,unimol,mlp,crem_mean,42,-0.1230533179044586,0.2235688729874773,0.3466221908919359
CHEMBL264_Ki,36,unimol,xgboost,crem_lime,11,0.1007483440229546,0.4079456289220479,0.30719728489909326
CHEMBL264_Ki,36,unimol,xgboost,crem_lime,23,0.5401511669604959,0.1407441029493516,-0.39940706401114434
CHEMBL264_Ki,36,unimol,xgboost,crem_lime,42,0.0097867354360977,0.3058573923442435,0.29607065690814577
CHEMBL264_Ki,36,unimol,xgboost,crem_mean,11,0.0129510448764893,0.0713225727760609,0.0583715278995716
CHEMBL264_Ki,36,unimol,xgboost,crem_mean,23,-0.0087915529775994,0.0544558976861508,0.0632474506637502
CHEMBL264_Ki,36,unimol,xgboost,crem_mean,42,-0.0652562446167092,0.1005532440588962,0.1658094886756054
CHEMBL264_Ki,38,molformer,mlp,crem_lime,11,0.9343434343434348,0.8166666666666673,-0.11767676767676749
CHEMBL264_Ki,38,molformer,mlp,crem_lime,23,-0.1150511578014156,0.8375000000000006,0.9525511578014162
CHEMBL264_Ki,38,molformer,mlp,crem_lime,42,0.7767543859649129,0.8888888888888893,0.11213450292397642
CHEMBL264_Ki,38,molformer,mlp,crem_mean,11,0.5000000000000003,0.5000000000000003,0.0
CHEMBL264_Ki,38,molformer,mlp,crem_mean,23,0.5000000000000003,0.5000000000000003,0.0
CHEMBL264_Ki,38,molformer,mlp,crem_mean,42,0.5000000000000003,0.5000000000000003,0.0
CHEMBL264_Ki,38,molformer,xgboost,crem_lime,11,0.7746426250812223,-0.5999551699113101,-1.3745977949925323
CHEMBL264_Ki,38,molformer,xgboost,crem_lime,23,-0.3058417508417507,-0.1640287370486026,0.1418130137931481
CHEMBL264_Ki,38,molformer,xgboost,crem_lime,42,0.8527777777777783,-0.1000081432537569,-0.9527859210315353
CHEMBL264_Ki,38,molformer,xgboost,crem_mean,11,0.4999999999999996,0.4999999999999996,0.0
CHEMBL264_Ki,38,molformer,xgboost,crem_mean,23,0.5000000000000003,0.4999999999999996,-7.216449660063518e-16
CHEMBL264_Ki,38,molformer,xgboost,crem_mean,42,0.111111111111111,0.4999999999999996,0.3888888888888886
CHEMBL264_Ki,38,morgan,mlp,crem_lime,11,0.2996030480241012,0.0322508936234425,-0.2673521544006587
CHEMBL264_Ki,38,morgan,mlp,crem_lime,23,0.7975877192982461,0.0831858066636194,-0.7144019126346267
CHEMBL264_Ki,38,morgan,mlp,crem_lime,42,-0.0050857982746523,0.2707078525189981,0.27579365079365037
CHEMBL264_Ki,38,morgan,mlp,crem_mean,11,0.5000000000000003,0.4999999999999996,-7.216449660063518e-16
CHEMBL264_Ki,38,morgan,mlp,crem_mean,23,0.5000000000000003,0.4999999999999996,-7.216449660063518e-16
CHEMBL264_Ki,38,morgan,mlp,crem_mean,42,0.5000000000000003,0.4999999999999996,-7.216449660063518e-16
CHEMBL264_Ki,38,morgan,xgboost,crem_lime,11,-0.2709074875741543,0.3553535353535358,0.6262610229276901
CHEMBL264_Ki,38,morgan,xgboost,crem_lime,23,0.2642684151456083,-0.1584056720331223,-0.42267408717873056
CHEMBL264_Ki,38,morgan,xgboost,crem_lime,42,0.1829219203187211,0.290538720538721,0.10761680021999989
CHEMBL264_Ki,38,morgan,xgboost,crem_mean,11,0.0,0.5000000000000003,0.5000000000000003
CHEMBL264_Ki,38,morgan,xgboost,crem_mean,23,0.0,0.5000000000000003,0.5000000000000003
CHEMBL264_Ki,38,morgan,xgboost,crem_mean,42,0.4999999999999996,0.5000000000000003,7.216449660063518e-16
CHEMBL264_Ki,38,unimol,mlp,crem_lime,11,-0.263316297899631,-0.2814729355595104,-0.018156637659879404
CHEMBL264_Ki,38,unimol,mlp,crem_lime,23,0.8166666666666673,-0.1586349045778303,-0.9753015712444977
CHEMBL264_Ki,38,unimol,mlp,crem_lime,42,-0.4607111836097343,-0.219110654509205,0.2416005291005293
CHEMBL264_Ki,38,unimol,mlp,crem_mean,11,0.5000000000000003,0.5000000000000003,0.0
CHEMBL264_Ki,38,unimol,mlp,crem_mean,23,0.5000000000000003,0.4999999999999996,-7.216449660063518e-16
CHEMBL264_Ki,38,unimol,mlp,crem_mean,42,0.5000000000000003,0.4999999999999996,-7.216449660063518e-16
CHEMBL264_Ki,38,unimol,xgboost,crem_lime,11,0.4850957049486465,-0.1443557525484206,-0.6294514574970671
CHEMBL264_Ki,38,unimol,xgboost,crem_lime,23,0.8222089314194582,0.6382900861035542,-0.18391884531590397
CHEMBL264_Ki,38,unimol,xgboost,crem_lime,42,0.2365559968449542,0.0330926444651938,-0.2034633523797604
CHEMBL264_Ki,38,unimol,xgboost,crem_mean,11,0.5000000000000003,0.5000000000000003,0.0
CHEMBL264_Ki,38,unimol,xgboost,crem_mean,23,0.5000000000000003,0.5000000000000003,0.0
CHEMBL264_Ki,38,unimol,xgboost,crem_mean,42,0.5,0.4999999999999996,-3.885780586188048e-16
CHEMBL264_Ki,49,molformer,mlp,crem_lime,11,0.0203263278710379,-0.7114024235816453,-0.7317287514526832
CHEMBL264_Ki,49,molformer,mlp,crem_lime,23,-0.2754218375489818,-0.6711219777159083,-0.3957001401669265
CHEMBL264_Ki,49,molformer,mlp,crem_lime,42,-0.44476429465841,-0.6151626376353961,-0.17039834297698614
CHEMBL264_Ki,49,molformer,mlp,crem_mean,11,0.0572494504423351,-0.2423191601679982,-0.2995686106103333
CHEMBL264_Ki,49,molformer,mlp,crem_mean,23,-0.0384278918755663,-0.2433798114030677,-0.20495191952750139
CHEMBL264_Ki,49,molformer,mlp,crem_mean,42,-0.0106226271068947,-0.2522527182120203,-0.24163009110512557
CHEMBL264_Ki,49,molformer,xgboost,crem_lime,11,-0.1823128707610994,-0.5331534140416747,-0.35084054328057535
CHEMBL264_Ki,49,molformer,xgboost,crem_lime,23,-0.415879182390386,-0.5920626400909781,-0.17618345770059207
CHEMBL264_Ki,49,molformer,xgboost,crem_lime,42,0.0280400137431765,-0.6848170444002198,-0.7128570581433964
CHEMBL264_Ki,49,molformer,xgboost,crem_mean,11,-0.0690101325942633,-0.2157050572166852,-0.1466949246224219
CHEMBL264_Ki,49,molformer,xgboost,crem_mean,23,0.0011464046289618,-0.2405546004383212,-0.24170100506728298
CHEMBL264_Ki,49,molformer,xgboost,crem_mean,42,0.2692506459948316,-0.2479220392011088,-0.5171726851959404
CHEMBL264_Ki,49,morgan,mlp,crem_lime,11,-0.5816387790948827,-0.4562667478352497,0.12537203125963303
CHEMBL264_Ki,49,morgan,mlp,crem_lime,23,-0.3779391999957037,-0.3818187243351597,-0.0038795243394559864
CHEMBL264_Ki,49,morgan,mlp,crem_lime,42,-0.244854062228615,-0.5203313049654645,-0.27547724273684954
CHEMBL264_Ki,49,morgan,mlp,crem_mean,11,0.2541155549876485,-0.0635853946135465,-0.317700949601195
CHEMBL264_Ki,49,morgan,mlp,crem_mean,23,-0.0055509457223048,-0.1102863802863799,-0.1047354345640751
CHEMBL264_Ki,49,morgan,mlp,crem_mean,42,0.2390549819191195,0.0202940139336027,-0.2187609679855168
CHEMBL264_Ki,49,morgan,xgboost,crem_lime,11,-0.0509509508492127,-0.6261143473780851,-0.5751633965288724
CHEMBL264_Ki,49,morgan,xgboost,crem_lime,23,0.3257283411337243,-0.6178401636920619,-0.9435685048257861
CHEMBL264_Ki,49,morgan,xgboost,crem_lime,42,0.1921743845010461,-0.6383588220305201,-0.8305332065315661
CHEMBL264_Ki,49,morgan,xgboost,crem_mean,11,0.0,-0.2277749942835617,-0.2277749942835617
CHEMBL264_Ki,49,morgan,xgboost,crem_mean,23,0.0697674418604652,-0.2465214049516378,-0.316288846812103
CHEMBL264_Ki,49,morgan,xgboost,crem_mean,42,0.1113510520487262,-0.2388877187683796,-0.3502387708171058
CHEMBL264_Ki,49,unimol,mlp,crem_lime,11,0.015024266905268,-0.2443436554298352,-0.2593679223351032
CHEMBL264_Ki,49,unimol,mlp,crem_lime,23,0.6584645160208128,-0.0154128633453156,-0.6738773793661283
CHEMBL264_Ki,49,unimol,mlp,crem_lime,42,0.8273768243343023,0.4151555118006956,-0.41222131253360667
CHEMBL264_Ki,49,unimol,mlp,crem_mean,11,0.3131861365888299,-0.1604183393106281,-0.473604475899458
CHEMBL264_Ki,49,unimol,mlp,crem_mean,23,0.4668191214470299,0.0333288824598493,-0.43349023898718064
CHEMBL264_Ki,49,unimol,mlp,crem_mean,42,0.3081717957684913,-0.0537161481928916,-0.3618879439613829
CHEMBL264_Ki,49,unimol,xgboost,crem_lime,11,-0.0423638731888462,-0.2145363435642533,-0.17217247037540712
CHEMBL264_Ki,49,unimol,xgboost,crem_lime,23,0.1186328002294087,-0.0515777362865713,-0.17021053651598
CHEMBL264_Ki,49,unimol,xgboost,crem_lime,42,0.038009200369038,-0.2707026698444356,-0.30871187021347357
CHEMBL264_Ki,49,unimol,xgboost,crem_mean,11,0.1834662236987816,0.146754238693363,-0.03671198500541861
CHEMBL264_Ki,49,unimol,xgboost,crem_mean,23,0.273240714074288,0.057393652858769,-0.21584706121551903
CHEMBL264_Ki,49,unimol,xgboost,crem_mean,42,0.2261209075162562,-0.0509965121011633,-0.2771174196174195
CHEMBL264_Ki,52,molformer,mlp,crem_lime,11,0.0329710680568523,-0.2323884817931509,-0.2653595498500032
CHEMBL264_Ki,52,molformer,mlp,crem_lime,23,-0.0644609788359788,-0.1136368908150205,-0.0491759119790417
CHEMBL264_Ki,52,molformer,mlp,crem_lime,42,0.9026673669467788,-0.0593321516950798,-0.9619995186418586
CHEMBL264_Ki,52,molformer,mlp,crem_mean,11,0.0579365079365078,-0.114484126984127,-0.1724206349206348
CHEMBL264_Ki,52,molformer,mlp,crem_mean,23,-0.1179505135387488,-0.0095767195767196,0.1083737939620292
CHEMBL264_Ki,52,molformer,mlp,crem_mean,42,0.1801587301587303,-0.0872023809523808,-0.2673611111111111
CHEMBL264_Ki,52,molformer,xgboost,crem_lime,11,0.1788458994708996,0.1247463601550787,-0.0540995393158209
CHEMBL264_Ki,52,molformer,xgboost,crem_lime,23,0.5880501952087704,0.4911494722410038,-0.09690072296776664
CHEMBL264_Ki,52,molformer,xgboost,crem_lime,42,-0.1922149800090977,0.92791306800498,1.1201280480140776
CHEMBL264_Ki,52,molformer,xgboost,crem_mean,11,-0.0911477411477412,0.0552083333333333,0.1463560744810745
CHEMBL264_Ki,52,molformer,xgboost,crem_mean,23,-0.1227777777777777,0.0530257936507936,0.17580357142857128
CHEMBL264_Ki,52,molformer,xgboost,crem_mean,42,-0.0474999999999998,0.2092592592592593,0.25675925925925913
CHEMBL264_Ki,52,morgan,mlp,crem_lime,11,-0.2054756428737336,0.1244234291569017,0.3298990720306353
CHEMBL264_Ki,52,morgan,mlp,crem_lime,23,0.3144204263729372,0.2288946076484863,-0.08552581872445092
CHEMBL264_Ki,52,morgan,mlp,crem_lime,42,-0.1727968798952353,-0.0088371398927426,0.1639597400024927
CHEMBL264_Ki,52,morgan,mlp,crem_mean,11,-0.114484126984127,0.0415674603174602,0.1560515873015872
CHEMBL264_Ki,52,morgan,mlp,crem_mean,23,0.1801587301587303,0.0783068783068784,-0.1018518518518519
CHEMBL264_Ki,52,morgan,mlp,crem_mean,42,-0.0715972222222222,0.0398046398046397,0.11140186202686189
CHEMBL264_Ki,52,morgan,xgboost,crem_lime,11,0.0,-0.1757353054427979,-0.1757353054427979
CHEMBL264_Ki,52,morgan,xgboost,crem_lime,23,0.0,0.2877440706425933,0.2877440706425933
CHEMBL264_Ki,52,morgan,xgboost,crem_lime,42,0.0945568783068782,0.1756702929709894,0.0811134146641112
CHEMBL264_Ki,52,morgan,xgboost,crem_mean,11,0.0,-0.1124694749694749,-0.1124694749694749
CHEMBL264_Ki,52,morgan,xgboost,crem_mean,23,0.0,-0.097827903091061,-0.097827903091061
CHEMBL264_Ki,52,morgan,xgboost,crem_mean,42,-0.028095238095238,-0.10437552213868,-0.076280284043442
CHEMBL264_Ki,52,unimol,mlp,crem_lime,11,-0.2242345599753442,0.3868669222582885,0.6111014822336327
CHEMBL264_Ki,52,unimol,mlp,crem_lime,23,0.0915097759376654,-0.0071874206426942,-0.09869719658035961
CHEMBL264_Ki,52,unimol,mlp,crem_lime,42,-0.1595097706481187,-0.0660340938393844,0.0934756768087343
CHEMBL264_Ki,52,unimol,mlp,crem_mean,11,-0.1124694749694749,0.0426587301587301,0.155128205128205
CHEMBL264_Ki,52,unimol,mlp,crem_mean,23,0.070486111111111,0.0426587301587301,-0.027827380952380902
CHEMBL264_Ki,52,unimol,mlp,crem_mean,42,-0.0271825396825398,-0.0184523809523809,0.0087301587301589
CHEMBL264_Ki,52,unimol,xgboost,crem_lime,11,-0.0814352287793064,0.4818713439791871,0.5633065727584935
CHEMBL264_Ki,52,unimol,xgboost,crem_lime,23,-0.1687128830138698,0.0129540303317391,0.18166691334560892
CHEMBL264_Ki,52,unimol,xgboost,crem_lime,42,-0.1255243845526695,0.0840925744226319,0.20961695897530142
CHEMBL264_Ki,52,unimol,xgboost,crem_mean,11,-0.092628205128205,0.188888888888889,0.281517094017094
CHEMBL264_Ki,52,unimol,xgboost,crem_mean,23,-0.1212614870509607,-0.0673412698412698,0.053920217209690896
CHEMBL264_Ki,52,unimol,xgboost,crem_mean,42,0.0388888888888888,0.0634920634920634,0.024603174603174606
CHEMBL264_Ki,55,molformer,mlp,crem_lime,11,-0.0350342097772496,-0.2355652304390287,-0.20053102066177908
CHEMBL264_Ki,55,molformer,mlp,crem_lime,23,-0.2531724888138116,-0.2068166764967834,0.046355812317028205
CHEMBL264_Ki,55,molformer,mlp,crem_lime,42,-0.2106080755829903,-0.2276141904380506,-0.01700611485506029
CHEMBL264_Ki,55,molformer,mlp,crem_mean,11,-0.0595325726904673,-0.0649942163100057,-0.005461643619538395
CHEMBL264_Ki,55,molformer,mlp,crem_mean,23,-0.0591990767032443,-0.0645376092051992,-0.005338532501954901
CHEMBL264_Ki,55,molformer,mlp,crem_mean,42,-0.062753036437247,-0.0645376092051992,-0.0017845727679522
CHEMBL264_Ki,55,molformer,xgboost,crem_lime,11,0.2334468785366982,-0.2411121930341794,-0.4745590715708776
CHEMBL264_Ki,55,molformer,xgboost,crem_lime,23,-0.0560811315129721,-0.2223338389036829,-0.1662527073907108
CHEMBL264_Ki,55,molformer,xgboost,crem_lime,42,0.0296842039473491,-0.2509551624789252,-0.2806393664262743
CHEMBL264_Ki,55,molformer,xgboost,crem_mean,11,0.0369433198380566,-0.0648613400329647,-0.1018046598710213
CHEMBL264_Ki,55,molformer,xgboost,crem_mean,23,-0.0512513801987486,-0.0651913875598085,-0.013940007361059895
CHEMBL264_Ki,55,molformer,xgboost,crem_mean,42,-0.0647773279352226,-0.0646641687831619,0.00011315915206069893
CHEMBL264_Ki,55,morgan,mlp,crem_lime,11,0.0139644374952256,-0.0954427885817439,-0.10940722607696951
CHEMBL264_Ki,55,morgan,mlp,crem_lime,23,-0.0241329793259758,-0.0945570942664081,-0.0704241149404323
CHEMBL264_Ki,55,morgan,mlp,crem_lime,42,0.0356514633247008,-0.0635111776223559,-0.09916264094705671
CHEMBL264_Ki,55,morgan,mlp,crem_mean,11,0.0217611336032388,-0.0548195999047391,-0.0765807335079779
CHEMBL264_Ki,55,morgan,mlp,crem_mean,23,-0.0538197500440063,-0.0582250159812486,-0.004405265937242303
CHEMBL264_Ki,55,morgan,mlp,crem_mean,42,-0.0465587044534413,-0.0590531352304205,-0.012494430776979204
CHEMBL264_Ki,55,morgan,xgboost,crem_lime,11,-0.076360753033457,-0.2678469824177504,-0.19148622938429338
CHEMBL264_Ki,55,morgan,xgboost,crem_lime,23,-0.1947489144922304,-0.2691798759673248,-0.0744309614750944
CHEMBL264_Ki,55,morgan,xgboost,crem_lime,42,0.2369134554153961,-0.2548654152355556,-0.4917788706509517
CHEMBL264_Ki,55,morgan,xgboost,crem_mean,11,-0.0254482359745517,-0.0642075616783554,-0.03875932570380369
CHEMBL264_Ki,55,morgan,xgboost,crem_mean,23,-0.0577701650576144,-0.0640872285609127,-0.006317063503298304
CHEMBL264_Ki,55,morgan,xgboost,crem_mean,42,-0.020659680876399,-0.0644472804083788,-0.0437875995319798
CHEMBL264_Ki,55,unimol,mlp,crem_lime,11,-0.1614693726554429,-0.0079634529681712,0.1535059196872717
CHEMBL264_Ki,55,unimol,mlp,crem_lime,23,-0.2055301511507266,0.1855465065408808,0.3910766576916074
CHEMBL264_Ki,55,unimol,mlp,crem_lime,42,0.2708000511240909,-0.0864059237833508,-0.35720597490744166
CHEMBL264_Ki,55,unimol,mlp,crem_mean,11,-0.0645376092051992,-0.0369699552525037,0.027567653952695503
CHEMBL264_Ki,55,unimol,mlp,crem_mean,23,-0.0642075616783554,-0.0489740522635259,0.015233509414829496
CHEMBL264_Ki,55,unimol,mlp,crem_mean,42,-0.0556285819443714,0.0293522267206477,0.0849808086650191
CHEMBL264_Ki,55,unimol,xgboost,crem_lime,11,0.2779954286342941,-0.1547753972212613,-0.4327708258555554
CHEMBL264_Ki,55,unimol,xgboost,crem_lime,23,0.1410696610685246,0.033671757820157,-0.1073979032483676
CHEMBL264_Ki,55,unimol,xgboost,crem_lime,42,-0.103033293348101,-0.216578439351611,-0.11354514600351
CHEMBL264_Ki,55,unimol,xgboost,crem_mean,11,-0.0553176580504515,0.0220911811300826,0.0774088391805341
CHEMBL264_Ki,55,unimol,xgboost,crem_mean,23,-0.0434329602286258,0.0220911811300826,0.0655241413587084
CHEMBL264_Ki,55,unimol,xgboost,crem_mean,42,-0.0325443786982248,-0.0581260844418739,-0.025581705743649097
CHEMBL264_Ki,57,molformer,mlp,crem_lime,11,-0.3356090014136862,-0.2085279520370194,0.1270810493766668
CHEMBL264_Ki,57,molformer,mlp,crem_lime,23,-0.3287116136537875,-0.0222646655481046,0.3064469481056829
CHEMBL264_Ki,57,molformer,mlp,crem_lime,42,-0.3209633230816543,-0.2618209357608337,0.05914238732082061
CHEMBL264_Ki,57,molformer,mlp,crem_mean,11,-0.1749802152579931,0.1280626780626779,0.303042893320671
CHEMBL264_Ki,57,molformer,mlp,crem_mean,23,-0.1176663959469389,-0.0311504943857884,0.0865159015611505
CHEMBL264_Ki,57,molformer,mlp,crem_mean,42,-0.1917910407493741,0.1789343372676705,0.3707253780170446
CHEMBL264_Ki,57,molformer,xgboost,crem_lime,11,-0.2651398919473317,-0.1646249275128407,0.10051496443449098
CHEMBL264_Ki,57,molformer,xgboost,crem_lime,23,-0.3121477291645074,-0.3007646812319807,0.011383047932526702
CHEMBL264_Ki,57,molformer,xgboost,crem_lime,42,-0.3078435324193741,-0.0659162376935192,0.24192729472585492
