dataset,component_id,representation,predictor,explainer,label_permuted,trained,delta_sanity
CHEMBL244_Ki,162,molformer,xgboost,crem_lime,-0.0023824505682549326,0.04390444830925553,0.04628689887751046
CHEMBL244_Ki,162,molformer,xgboost,crem_mean,0.23865678932898604,0.0533542859085576,-0.18530250342042845
CHEMBL244_Ki,162,morgan,mlp,crem_lime,0.7912367724867724,0.1368045534712201,-0.6544322190155523
CHEMBL244_Ki,162,morgan,mlp,crem_mean,0.3688900011881378,0.07085854178194397,-0.29803145940619385
CHEMBL244_Ki,162,morgan,xgboost,crem_lime,0.07788928891303494,0.050304780388726766,-0.027584508524308174
CHEMBL244_Ki,162,morgan,xgboost,crem_mean,-0.0021761392729134333,0.014981236855533334,0.017157376128446766
CHEMBL244_Ki,162,unimol,mlp,crem_lime,-0.012323967069918465,0.009203773762125266,0.02152774083204373
CHEMBL244_Ki,162,unimol,mlp,crem_mean,0.12440564832420693,0.01902296103477207,-0.10538268728943487
CHEMBL244_Ki,162,unimol,xgboost,crem_lime,0.06203347447617393,-0.014442064310279399,-0.07647553878645333
CHEMBL244_Ki,162,unimol,xgboost,crem_mean,0.23275275563789832,0.07476379592957606,-0.15798895970832227
CHEMBL244_Ki,163,molformer,mlp,crem_lime,0.21654940622398125,0.47113729887236283,0.25458789264838155
CHEMBL244_Ki,163,molformer,mlp,crem_mean,-0.038249525075505435,0.0296730890259608,0.06792261410146623
CHEMBL244_Ki,163,molformer,xgboost,crem_lime,-0.004666909869777368,0.2473790510404853,0.25204596091026266
CHEMBL244_Ki,163,molformer,xgboost,crem_mean,0.020530968623646537,-0.035734453521448134,-0.05626542214509467
CHEMBL244_Ki,163,morgan,mlp,crem_lime,-0.055519714981210534,-0.05610395233079913,-0.0005842373495885955
CHEMBL244_Ki,163,morgan,mlp,crem_mean,-0.02768749235444513,-0.046202872984762604,-0.018515380630317473
CHEMBL244_Ki,163,morgan,xgboost,crem_lime,-0.028841787089590936,-0.04045122216763457,-0.011609435078043632
CHEMBL244_Ki,163,morgan,xgboost,crem_mean,-0.013316305727020033,-0.007895639365618634,0.0054206663614013995
CHEMBL244_Ki,163,unimol,mlp,crem_lime,0.03842062076202784,-0.05588549931894393,-0.09430612008097178
CHEMBL244_Ki,163,unimol,mlp,crem_mean,0.14561509501558687,0.152625526706409,0.007010431690822133
CHEMBL244_Ki,163,unimol,xgboost,crem_lime,0.0613796202635254,-0.043348175448207966,-0.10472779571173337
CHEMBL244_Ki,163,unimol,xgboost,crem_mean,0.061698157109286667,0.14496757435599633,0.08326941724670966
CHEMBL244_Ki,164,molformer,mlp,crem_lime,0.25946120637451797,0.12204518823448825,-0.13741601814002974
CHEMBL244_Ki,164,molformer,mlp,crem_mean,0.2805709572154242,-0.021401134243289637,-0.30197209145871384
CHEMBL244_Ki,164,molformer,xgboost,crem_lime,0.0236199338399224,0.10315794522046307,0.07953801138054066
CHEMBL244_Ki,164,molformer,xgboost,crem_mean,0.07842477709423513,0.2801107686336079,0.20168599153937278
CHEMBL244_Ki,164,morgan,mlp,crem_lime,-0.07102370976771587,0.3423448953395714,0.4133686051072873
CHEMBL244_Ki,164,morgan,mlp,crem_mean,0.044754458522479834,0.4236066116686302,0.37885215314615034
CHEMBL244_Ki,164,morgan,xgboost,crem_lime,0.284823831056956,0.4624051674502714,0.17758133639331536
CHEMBL244_Ki,164,morgan,xgboost,crem_mean,0.17128724797705297,0.47391143205940817,0.3026241840823552
CHEMBL244_Ki,164,unimol,mlp,crem_lime,-0.03810628701221876,0.0687499548311019,0.10685624184332065
CHEMBL244_Ki,164,unimol,mlp,crem_mean,0.021206657158901767,0.0166431635316322,-0.004563493627269568
CHEMBL244_Ki,164,unimol,xgboost,crem_lime,0.21810633461226417,0.06506596985506856,-0.15304036475719562
CHEMBL244_Ki,164,unimol,xgboost,crem_mean,0.21501768114802358,-0.005036215618875267,-0.22005389676689885
CHEMBL244_Ki,168,molformer,mlp,crem_lime,0.5397607762795004,0.3918936246053697,-0.14786715167413067
CHEMBL244_Ki,168,molformer,mlp,crem_mean,0.29216485837511835,0.22589772490513357,-0.06626713346998478
CHEMBL244_Ki,168,molformer,xgboost,crem_lime,0.2700571390375976,0.22126871711493315,-0.04878842192266444
CHEMBL244_Ki,168,molformer,xgboost,crem_mean,0.20148416734228528,0.120397183331471,-0.08108698401081428
CHEMBL244_Ki,168,morgan,mlp,crem_lime,0.542392783480685,0.12141976403556143,-0.42097301944512355
CHEMBL244_Ki,168,morgan,mlp,crem_mean,0.41207547241321435,-0.0099400591018259,-0.42201553151504023
CHEMBL244_Ki,168,morgan,xgboost,crem_lime,0.6656974484871906,-0.09897614129450698,-0.7646735897816975
CHEMBL244_Ki,168,morgan,xgboost,crem_mean,0.46510592203040546,0.005437711671239267,-0.4596682103591662
CHEMBL244_Ki,168,unimol,mlp,crem_lime,0.24043596117179952,0.4077419264295304,0.16730596525773087
CHEMBL244_Ki,168,unimol,mlp,crem_mean,0.11898022802127024,0.19528465557690552,0.07630442755563528
CHEMBL244_Ki,168,unimol,xgboost,crem_lime,0.3769577736610305,0.15581535647229575,-0.22114241718873476
CHEMBL244_Ki,168,unimol,xgboost,crem_mean,0.28235680633845894,0.17213321135273643,-0.11022359498572251
CHEMBL244_Ki,169,molformer,mlp,crem_lime,0.6241084093543504,0.32524246014079466,-0.29886594921355575
CHEMBL244_Ki,169,molformer,mlp,crem_mean,0.31026240451511994,0.10919126935453856,-0.2010711351605814
CHEMBL244_Ki,169,molformer,xgboost,crem_lime,0.43109958911601415,0.5818163776113335,0.1507167884953194
CHEMBL244_Ki,169,molformer,xgboost,crem_mean,0.2092434381463356,0.22355115384524768,0.014307715698912093
CHEMBL244_Ki,169,morgan,mlp,crem_lime,0.19879077452519212,0.0769159935922229,-0.12187478093296922
CHEMBL244_Ki,169,morgan,mlp,crem_mean,0.10267282335107052,-0.03705070168444053,-0.13972352503551105
CHEMBL244_Ki,169,morgan,xgboost,crem_lime,0.07985923688257283,-0.12799071148532756,-0.20784994836790038
CHEMBL244_Ki,169,morgan,xgboost,crem_mean,0.04683257626047407,-0.0595171918465238,-0.10634976810699787
CHEMBL244_Ki,169,unimol,mlp,crem_lime,0.042748625064874035,0.36591041165597177,0.32316178659109773
CHEMBL244_Ki,169,unimol,mlp,crem_mean,-0.0035371664720723985,0.12248328617124137,0.12602045264331377
CHEMBL244_Ki,169,unimol,xgboost,crem_lime,0.3684144384322779,0.2575328333329701,-0.11088160509930778
CHEMBL244_Ki,169,unimol,xgboost,crem_mean,0.08555955974933054,0.10836253001316941,0.022802970263838873
CHEMBL244_Ki,171,molformer,mlp,crem_lime,-0.012165178985668568,0.030401020621158834,0.0425661996068274
CHEMBL244_Ki,171,molformer,mlp,crem_mean,-0.045221123919225135,-0.0376477026536666,0.007573421265558537
CHEMBL244_Ki,171,molformer,xgboost,crem_lime,0.063037337980473,0.09673193956088381,0.03369460158041082
CHEMBL244_Ki,171,molformer,xgboost,crem_mean,0.013278255517763134,-0.0121124784563496,-0.025390733974112734
CHEMBL244_Ki,171,morgan,mlp,crem_lime,0.5264207628451084,0.0005957581168596002,-0.5258250047282488
CHEMBL244_Ki,171,morgan,mlp,crem_mean,0.09451461647343969,-0.05521705984345287,-0.14973167631689255
CHEMBL244_Ki,171,morgan,xgboost,crem_lime,0.08621741075324187,-0.06049860675399673,-0.1467160175072386
CHEMBL244_Ki,171,morgan,xgboost,crem_mean,0.02182621592966417,-0.05596514717624384,-0.077791363105908
CHEMBL244_Ki,171,unimol,mlp,crem_lime,-0.006746904636271367,-0.027687252177606567,-0.0209403475413352
CHEMBL244_Ki,171,unimol,mlp,crem_mean,0.031198269777087898,-0.04110184565814793,-0.07230011543523583
CHEMBL244_Ki,171,unimol,xgboost,crem_lime,-0.0023144226416092328,0.041198052089778496,0.04351247473138773
CHEMBL244_Ki,171,unimol,xgboost,crem_mean,-0.027532476192851697,-0.0400845127554488,-0.012552036562597107
CHEMBL244_Ki,172,molformer,mlp,crem_lime,0.2807299585602596,0.328977873977874,0.04824791541761436
CHEMBL244_Ki,172,molformer,mlp,crem_mean,0.03417690248298103,0.1836939847582412,0.14951708227526017
CHEMBL244_Ki,172,molformer,xgboost,crem_lime,0.2537621953448566,0.0346741737453854,-0.21908802159947122
CHEMBL244_Ki,172,molformer,xgboost,crem_mean,0.07132150168465456,-0.0010929620996239665,-0.07241446378427853
CHEMBL244_Ki,172,morgan,mlp,crem_lime,0.09358837403789504,0.5511239726457118,0.45753559860781673
CHEMBL244_Ki,172,morgan,mlp,crem_mean,0.010757720253215433,0.038207796593865466,0.027450076340650033
CHEMBL244_Ki,172,morgan,xgboost,crem_lime,0.061672942387109166,0.21090240864305032,0.14922946625594116
CHEMBL244_Ki,172,morgan,xgboost,crem_mean,0.07257108102931899,0.05370848933093797,-0.018862591698381018
CHEMBL244_Ki,172,unimol,mlp,crem_lime,0.07103400939264597,0.014302967400880733,-0.056731041991765235
CHEMBL244_Ki,172,unimol,mlp,crem_mean,0.0313782084711313,0.0114627345087984,-0.019915473962332897
CHEMBL244_Ki,172,unimol,xgboost,crem_lime,0.16560447128628944,0.12948923922185954,-0.0361152320644299
CHEMBL244_Ki,172,unimol,xgboost,crem_mean,0.014852211006347866,0.04595534493629877,0.031103133929950906
CHEMBL244_Ki,173,molformer,mlp,crem_lime,0.07535256529556138,0.10289337441014267,0.02754080911458129
CHEMBL244_Ki,173,molformer,mlp,crem_mean,0.0017554219215011335,0.010444593570910966,0.008689171649409832
CHEMBL244_Ki,173,molformer,xgboost,crem_lime,0.05260340594378984,0.0080758363044032,-0.04452756963938664
CHEMBL244_Ki,173,molformer,xgboost,crem_mean,0.0032944180743636003,-0.0021853126579502334,-0.005479730732313833
CHEMBL244_Ki,173,morgan,mlp,crem_lime,0.23616220324734813,0.021522117451379,-0.21464008579596913
CHEMBL244_Ki,173,morgan,mlp,crem_mean,0.049050269905533066,0.004132256724554867,-0.0449180131809782
CHEMBL244_Ki,173,morgan,xgboost,crem_lime,0.018905589903660067,-0.010598528249336867,-0.029504118152996934
CHEMBL244_Ki,173,morgan,xgboost,crem_mean,0.019882603955184566,-0.006970446854782967,-0.026853050809967534
CHEMBL244_Ki,173,unimol,mlp,crem_lime,0.8409578544061302,-0.017541450707159702,-0.85849930511329
CHEMBL244_Ki,173,unimol,mlp,crem_mean,0.058887921554252175,2.8845411869938707e-05,-0.058859076142382234
CHEMBL244_Ki,173,unimol,xgboost,crem_lime,0.583178222065804,-0.00038592426429129995,-0.5835641463300953
CHEMBL244_Ki,173,unimol,xgboost,crem_mean,0.059654113986644434,0.0015930709829276334,-0.058061043003716804
CHEMBL244_Ki,175,molformer,mlp,crem_lime,0.1057829390632795,-0.0005181806248975643,-0.10630111968817707
CHEMBL244_Ki,175,molformer,mlp,crem_mean,0.1533822365674612,0.11786750950150764,-0.03551472706595356
CHEMBL244_Ki,175,molformer,xgboost,crem_lime,0.12485544846668507,0.08167920948594827,-0.0431762389807368
CHEMBL244_Ki,175,molformer,xgboost,crem_mean,0.2977077572445681,0.14060999907063737,-0.15709775817393073
CHEMBL244_Ki,175,morgan,mlp,crem_lime,0.23614663908878306,0.2672368620452302,0.031090222956447117
CHEMBL244_Ki,175,morgan,mlp,crem_mean,0.42574061424031945,0.29924271087409826,-0.1264979033662212
CHEMBL244_Ki,175,morgan,xgboost,crem_lime,0.27728243192828383,0.3026641620673789,0.02538173013909506
CHEMBL244_Ki,175,morgan,xgboost,crem_mean,0.30722872604085355,0.3869503953154762,0.07972166927462265
CHEMBL244_Ki,175,unimol,mlp,crem_lime,0.18400418089940293,-0.017457065208438,-0.20146124610784094
CHEMBL244_Ki,175,unimol,mlp,crem_mean,0.32762953384373034,0.07663014437477335,-0.250999389468957
CHEMBL244_Ki,175,unimol,xgboost,crem_lime,0.04436667093147464,0.029916358976794663,-0.014450311954679974
CHEMBL244_Ki,175,unimol,xgboost,crem_mean,0.16594079633757466,0.0096503217482995,-0.15629047458927517
CHEMBL244_Ki,182,molformer,mlp,crem_lime,0.19016195322572252,0.17277270335029749,-0.017389249875425034
CHEMBL244_Ki,182,molformer,mlp,crem_mean,-0.035986933793951334,-0.038702804394975934,-0.0027158706010246003
CHEMBL244_Ki,182,molformer,xgboost,crem_lime,0.4284692427951096,0.8268204353324379,0.39835119253732826
CHEMBL244_Ki,182,molformer,xgboost,crem_mean,0.03608660813253177,0.0271557160876046,-0.008930892044927169
CHEMBL244_Ki,182,morgan,mlp,crem_lime,0.16966192376717262,0.08038980953144433,-0.0892721142357283
CHEMBL244_Ki,182,morgan,mlp,crem_mean,0.009944518299965732,-0.04722236847955554,-0.057166886779521274
CHEMBL244_Ki,182,morgan,xgboost,crem_lime,0.26382246159951417,0.23882851031663954,-0.024993951282874627
CHEMBL244_Ki,182,morgan,xgboost,crem_mean,0.060061728395061666,-0.0394077784741945,-0.09946950686925617
CHEMBL244_Ki,182,unimol,mlp,crem_lime,0.13906174238885763,0.42562663517482285,0.2865648927859652
CHEMBL244_Ki,182,unimol,mlp,crem_mean,-0.02171719745028013,0.07202443940539173,0.09374163685567186
CHEMBL244_Ki,182,unimol,xgboost,crem_lime,0.39668967691851037,0.8507944565045328,0.4541047795860224
CHEMBL244_Ki,182,unimol,xgboost,crem_mean,0.118305594317499,0.08046259439448288,-0.037842999923016124
CHEMBL244_Ki,183,molformer,mlp,crem_lime,-0.061465110173412864,-0.06305132263312486,-0.0015862124597120011
CHEMBL244_Ki,183,molformer,mlp,crem_mean,0.015151515151515096,-0.0359979101358411,-0.0511494252873562
CHEMBL244_Ki,183,molformer,xgboost,crem_lime,-0.04719210281744977,-0.06017748312765603,-0.012985380310206261
CHEMBL244_Ki,183,molformer,xgboost,crem_mean,0.0055361305361305005,-0.015557138785978898,-0.0210932693221094
CHEMBL244_Ki,183,morgan,mlp,crem_lime,-0.015403612648742937,-0.0241571857945209,-0.008753573145777965
CHEMBL244_Ki,183,morgan,mlp,crem_mean,-0.035606060606060565,0.057765151515151526,0.09337121212121209
CHEMBL244_Ki,183,morgan,xgboost,crem_lime,0.1812570773089436,0.03679984111830357,-0.14445723619064005
CHEMBL244_Ki,183,morgan,xgboost,crem_mean,0.0,0.0909090909090909,0.0909090909090909
CHEMBL244_Ki,183,unimol,mlp,crem_lime,0.07252089628227916,0.0013408921527530966,-0.07118000412952606
CHEMBL244_Ki,183,unimol,mlp,crem_mean,0.003030303030303031,0.0140151515151515,0.010984848484848469
CHEMBL244_Ki,183,unimol,xgboost,crem_lime,0.06102295670077945,-0.03376702886802593,-0.09478998556880538
CHEMBL244_Ki,183,unimol,xgboost,crem_mean,0.01856884057971017,0.07007575757575753,0.051506916996047356
CHEMBL244_Ki,189,molformer,mlp,crem_lime,0.2506215483186258,0.41080822572931613,0.16018667741069031
CHEMBL244_Ki,189,molformer,mlp,crem_mean,0.0358270137323222,0.0588235294117647,0.022996515679442497
CHEMBL244_Ki,189,molformer,xgboost,crem_lime,0.15189331694377953,0.13031909560768182,-0.02157422133609771
CHEMBL244_Ki,189,molformer,xgboost,crem_mean,0.015576962492314031,0.0126212478848396,-0.0029557146074744318
CHEMBL244_Ki,189,morgan,mlp,crem_lime,-0.022430488343571465,-0.0403661688055713,-0.017935680461999833
CHEMBL244_Ki,189,morgan,mlp,crem_mean,-0.010240956138552934,-0.0107142538881936,-0.0004732977496406665
CHEMBL244_Ki,189,morgan,xgboost,crem_lime,0.03996726667711567,-0.0005717150323735649,-0.04053898170948923
CHEMBL244_Ki,189,morgan,xgboost,crem_mean,0.019607843137254898,-0.010179067678604534,-0.029786910815859432
CHEMBL244_Ki,189,unimol,mlp,crem_lime,0.05958393113342897,-0.0356067597441148,-0.09519069087754377
CHEMBL244_Ki,189,unimol,mlp,crem_mean,0.0006176250988200339,-0.010745761719321798,-0.011363386818141832
CHEMBL244_Ki,189,unimol,xgboost,crem_lime,0.1138222710954926,-0.0353382018187926,-0.1491604729142852
CHEMBL244_Ki,189,unimol,xgboost,crem_mean,0.012567878933937598,-0.010597829602629434,-0.023165708536567034
CHEMBL244_Ki,194,molformer,mlp,crem_lime,0.004029622783576033,-0.0145567000463099,-0.018586322829885933
CHEMBL244_Ki,194,molformer,mlp,crem_mean,0.2280244623101765,0.06521468986454973,-0.16280977244562678
CHEMBL244_Ki,194,molformer,xgboost,crem_lime,0.0579069512646857,-0.0005498234904914665,-0.05845677475517717
CHEMBL244_Ki,194,molformer,xgboost,crem_mean,0.20955165692007793,0.10939356939356933,-0.10015808752650861
CHEMBL244_Ki,194,morgan,mlp,crem_lime,0.12566077010448864,0.0151417545574406,-0.11051901554704804
CHEMBL244_Ki,194,morgan,mlp,crem_mean,0.25421374627723825,0.067668935529123,-0.18654481074811524
CHEMBL244_Ki,194,morgan,xgboost,crem_lime,0.0281557760035024,-0.016088759515402066,-0.04424453551890446
CHEMBL244_Ki,194,morgan,xgboost,crem_mean,0.0800579491055681,0.005338833587421134,-0.07471911551814697
CHEMBL244_Ki,194,unimol,mlp,crem_lime,0.0037499642205178,0.0140225599328424,0.0102725957123246
CHEMBL244_Ki,194,unimol,mlp,crem_mean,0.29346707818930035,0.19583505916986674,-0.09763201901943361
CHEMBL244_Ki,194,unimol,xgboost,crem_lime,-0.018256914169169098,0.08573686373891347,0.10399377790808256
CHEMBL244_Ki,194,unimol,xgboost,crem_mean,0.044322157434402265,0.21763258274886177,0.1733104253144595
CHEMBL244_Ki,200,molformer,mlp,crem_lime,-0.04940188789317194,0.298290926674969,0.34769281456814094
CHEMBL244_Ki,200,molformer,mlp,crem_mean,-0.03146408498386613,0.17348659149577117,0.2049506764796373
CHEMBL244_Ki,200,molformer,xgboost,crem_lime,-0.009660933095521164,0.3450070221048291,0.35466795520035027
CHEMBL244_Ki,200,molformer,xgboost,crem_mean,0.11377017464996714,0.25298329292548527,0.13921311827551813
CHEMBL244_Ki,200,morgan,mlp,crem_lime,0.01921222292358613,-0.0777201138691826,-0.09693233679276872
CHEMBL244_Ki,200,morgan,mlp,crem_mean,0.03877464998135506,0.004283159066441966,-0.034491490914913096
CHEMBL244_Ki,200,morgan,xgboost,crem_lime,-0.011045312438437602,-0.07853846960953247,-0.06749315717109486
CHEMBL244_Ki,200,morgan,xgboost,crem_mean,0.10111770591631393,0.026749920037333567,-0.07436778587898037
CHEMBL244_Ki,200,unimol,mlp,crem_lime,0.036087204181120436,0.04059779229086153,0.004510588109741094
CHEMBL244_Ki,200,unimol,mlp,crem_mean,0.08113179078611764,0.15990900452514775,0.07877721373903011
CHEMBL244_Ki,200,unimol,xgboost,crem_lime,0.0417715544998139,0.16673684801463548,0.12496529351482158
CHEMBL244_Ki,200,unimol,xgboost,crem_mean,-0.005218726367612669,0.27457010681652055,0.2797888331841332
CHEMBL244_Ki,202,molformer,mlp,crem_lime,0.31360852532637457,-0.0261805869776283,-0.3397891123040029
CHEMBL244_Ki,202,molformer,mlp,crem_mean,0.39821501618841165,0.2768051014154554,-0.12140991477295626
CHEMBL244_Ki,202,molformer,xgboost,crem_lime,0.42247154240240564,0.35084458348267517,-0.07162695891973048
CHEMBL244_Ki,202,molformer,xgboost,crem_mean,0.4355673133450912,0.261858135212021,-0.17370917813307019
CHEMBL244_Ki,202,morgan,mlp,crem_lime,0.007850517935770967,0.13911617404990803,0.13126565611413707
CHEMBL244_Ki,202,morgan,mlp,crem_mean,0.3091419235720706,0.20670887478923197,-0.10243304878283863
CHEMBL244_Ki,202,morgan,xgboost,crem_lime,0.1964692594261711,0.7644931738198375,0.5680239143936664
CHEMBL244_Ki,202,morgan,xgboost,crem_mean,0.3452835744502411,0.3121720910586457,-0.03311148339159542
CHEMBL244_Ki,202,unimol,mlp,crem_lime,0.24647114902573516,0.13811142435089438,-0.10835972467484078
CHEMBL244_Ki,202,unimol,mlp,crem_mean,0.30303977716442704,0.2667381450518527,-0.03630163211257431
CHEMBL244_Ki,202,unimol,xgboost,crem_lime,0.06835449907730946,0.4128588891399761,0.34450439006266664
CHEMBL244_Ki,202,unimol,xgboost,crem_mean,0.2604958832560433,0.3844667335617584,0.12397085030571514
CHEMBL262_Ki,0,molformer,mlp,crem_lime,0.21087517308595724,-0.046685696533452836,-0.25756086961941005
CHEMBL262_Ki,0,molformer,mlp,crem_mean,0.35360838156773,0.042615921955919504,-0.3109924596118105
CHEMBL262_Ki,0,molformer,xgboost,crem_lime,0.1431937437788777,0.012321232429694268,-0.13087251134918343
CHEMBL262_Ki,0,molformer,xgboost,crem_mean,0.27875572082379857,0.08279959507151487,-0.19595612575228372
CHEMBL262_Ki,0,morgan,mlp,crem_lime,-0.025794691787004165,-0.05164289778537131,-0.025848205998367145
CHEMBL262_Ki,0,morgan,mlp,crem_mean,0.08891689292146954,0.11170004480645207,0.022783151884982533
CHEMBL262_Ki,0,morgan,xgboost,crem_lime,0.16859220824129115,-0.09329952496233647,-0.26189173320362763
CHEMBL262_Ki,0,morgan,xgboost,crem_mean,0.22294590643274845,0.03368690267869153,-0.1892590037540569
CHEMBL262_Ki,0,unimol,mlp,crem_lime,0.0484117698760772,0.35952718826162294,0.31111541838554574
CHEMBL262_Ki,0,unimol,mlp,crem_mean,0.2795642639206712,0.5190505675954591,0.2394863036747879
CHEMBL262_Ki,0,unimol,xgboost,crem_lime,0.05920382882709157,0.37240029690438764,0.31319646807729606
CHEMBL262_Ki,0,unimol,xgboost,crem_mean,0.22966546267629853,0.4849342105263157,0.2552687478500172
CHEMBL262_Ki,3,molformer,mlp,crem_lime,0.46970845481049556,0.056767326646888765,-0.4129411281636068
CHEMBL262_Ki,3,molformer,mlp,crem_mean,0.14565597667638489,-0.009221674876847268,-0.15487765155323216
CHEMBL262_Ki,3,molformer,xgboost,crem_lime,0.23172221866803144,0.27586902893025345,0.044146810262222
CHEMBL262_Ki,3,molformer,xgboost,crem_mean,0.004468313641246,0.07696160981875264,0.07249329617750663
CHEMBL262_Ki,3,morgan,mlp,crem_lime,0.6155286174620225,0.06821299317133277,-0.5473156242906897
CHEMBL262_Ki,3,morgan,mlp,crem_mean,0.05723032069970843,-0.009442992524410934,-0.06667331322411936
CHEMBL262_Ki,3,morgan,xgboost,crem_lime,0.47251991705773216,0.017850828319015567,-0.4546690887387166
CHEMBL262_Ki,3,morgan,xgboost,crem_mean,0.07946501677594113,-0.008003646599705667,-0.0874686633756468
CHEMBL262_Ki,3,unimol,mlp,crem_lime,0.43080089178528563,0.37261826389542,-0.05818262788986561
CHEMBL262_Ki,3,unimol,mlp,crem_mean,-0.0085540203659103,0.0834720381659158,0.09202605853182609
CHEMBL262_Ki,3,unimol,xgboost,crem_lime,0.45047488226059657,0.6005337519623234,0.15005886970172683
CHEMBL262_Ki,3,unimol,xgboost,crem_mean,0.0001291078007558006,0.11605965463108316,0.11593054683032736
CHEMBL262_Ki,5,molformer,mlp,crem_lime,0.3805871198285358,0.13360817131535316,-0.24697894851318267
CHEMBL262_Ki,5,molformer,mlp,crem_mean,0.13423753133272429,0.003627574886604867,-0.13060995644611942
CHEMBL262_Ki,5,molformer,xgboost,crem_lime,0.31016478625674027,0.31502300786907017,0.004858221612329905
CHEMBL262_Ki,5,molformer,xgboost,crem_mean,-0.010091546682351267,0.14057171799394017,0.15066326467629143
CHEMBL262_Ki,5,morgan,mlp,crem_lime,0.15396887711579507,0.03480827947511913,-0.11916059764067594
CHEMBL262_Ki,5,morgan,mlp,crem_mean,-0.017303481404661033,-0.03212750481786423,-0.014824023413203196
CHEMBL262_Ki,5,morgan,xgboost,crem_lime,0.0833215856542497,0.012983683895013901,-0.0703379017592358
CHEMBL262_Ki,5,morgan,xgboost,crem_mean,-0.005767779182811833,-0.028191226044486834,-0.022423446861675002
CHEMBL262_Ki,5,unimol,mlp,crem_lime,0.18161845343360103,0.26819374644087285,0.08657529300727182
CHEMBL262_Ki,5,unimol,mlp,crem_mean,0.0058967031516051005,0.07983320752737029,0.07393650437576518
CHEMBL262_Ki,5,unimol,xgboost,crem_lime,0.2208607954307855,0.23050484020280634,0.009644044772020854
CHEMBL262_Ki,5,unimol,xgboost,crem_mean,0.008512619797566033,0.0818838873061095,0.07337126750854348
CHEMBL262_Ki,6,molformer,mlp,crem_lime,0.1581172459049213,0.3240624200479734,0.16594517414305213
CHEMBL262_Ki,6,molformer,mlp,crem_mean,0.19095712418543695,0.1440905611136102,-0.04686656307182674
CHEMBL262_Ki,6,molformer,xgboost,crem_lime,-0.012161786532422033,0.3240359092063973,0.33619769573881936
CHEMBL262_Ki,6,molformer,xgboost,crem_mean,0.0908751773965255,0.1005937981940837,0.009718620797558211
CHEMBL262_Ki,6,morgan,mlp,crem_lime,0.08723434142650789,0.672754665899638,0.5855203244731301
CHEMBL262_Ki,6,morgan,mlp,crem_mean,0.1478210607042219,0.3403669149972181,0.1925458542929962
CHEMBL262_Ki,6,morgan,xgboost,crem_lime,0.3507446145313744,0.10260429744106986,-0.24814031709030454
CHEMBL262_Ki,6,morgan,xgboost,crem_mean,0.2628823334106104,0.03637271288745933,-0.22650962052315107
CHEMBL262_Ki,6,unimol,mlp,crem_lime,0.48621866742266917,0.46114065092682394,-0.025078016495845235
CHEMBL262_Ki,6,unimol,mlp,crem_mean,0.2664388267359354,0.14033371434170228,-0.1261051123942331
CHEMBL262_Ki,6,unimol,xgboost,crem_lime,0.30800249042988753,0.41944701994217964,0.11144452951229211
CHEMBL262_Ki,6,unimol,xgboost,crem_mean,0.1166860383037097,0.1591403580836044,0.04245431977989471
CHEMBL262_Ki,12,molformer,mlp,crem_lime,-0.10452129669231254,-0.15699250426773279,-0.052471207575420245
CHEMBL262_Ki,12,molformer,mlp,crem_mean,0.055378876218456295,-0.09113043947966064,-0.14650931569811693
CHEMBL262_Ki,12,molformer,xgboost,crem_lime,-0.1582273769633153,-0.14718819363569768,0.011039183327617608
CHEMBL262_Ki,12,molformer,xgboost,crem_mean,-0.06687119897049026,-0.08396449582541014,-0.01709329685491988
CHEMBL262_Ki,12,morgan,mlp,crem_lime,-0.03255795601818043,0.2825226079842508,0.31508056400243123
CHEMBL262_Ki,12,morgan,mlp,crem_mean,-0.0379694391293138,0.0497496191175667,0.0877190582468805
CHEMBL262_Ki,12,morgan,xgboost,crem_lime,0.010070278358507536,0.1978695822694464,0.18779930391093885
CHEMBL262_Ki,12,morgan,xgboost,crem_mean,-0.00843978659041717,0.13838383838383814,0.1468236249742553
CHEMBL262_Ki,12,unimol,mlp,crem_lime,-0.0697682346553866,-0.042740696707947036,0.02702753794743957
CHEMBL262_Ki,12,unimol,mlp,crem_mean,-0.05584891347141804,0.007692906793356601,0.06354182026477463
CHEMBL262_Ki,12,unimol,xgboost,crem_lime,0.18717881048017002,-0.0787368488876717,-0.26591565936784173
CHEMBL262_Ki,12,unimol,xgboost,crem_mean,0.0356094961158528,-0.004733485498404996,-0.04034298161425779
CHEMBL262_Ki,14,molformer,mlp,crem_lime,0.07645110148425481,0.457061457061457,0.3806103555772022
CHEMBL262_Ki,14,molformer,mlp,crem_mean,0.035484227706449864,0.39263267596600926,0.3571484482595594
CHEMBL262_Ki,14,molformer,xgboost,crem_lime,0.09110696378228533,0.21434855519462193,0.12324159141233659
CHEMBL262_Ki,14,molformer,xgboost,crem_mean,0.036724535940695836,0.23908807242140573,0.2023635364807099
CHEMBL262_Ki,14,morgan,mlp,crem_lime,0.3174023020514249,0.22955541190835307,-0.08784689014307182
CHEMBL262_Ki,14,morgan,mlp,crem_mean,0.09840559012901633,0.15779108538415157,0.05938549525513524
CHEMBL262_Ki,14,morgan,xgboost,crem_lime,0.13359619587689756,-0.020494813472840132,-0.15409100934973768
CHEMBL262_Ki,14,morgan,xgboost,crem_mean,0.2052615198126034,0.2592996232078388,0.054038103395235376
