dataset,representation,predictor,explainer,median_delta,ci_low,ci_high,components,equivalent
CHEMBL2835_Ki,morgan,mlp,crem_mean,-0.01954135319457556,-0.41474888200894394,0.10991988525860907,5,False
CHEMBL2835_Ki,morgan,xgboost,crem_lime,-0.18650452482595697,-0.3972941501064974,0.011373217981538637,5,False
CHEMBL2835_Ki,morgan,xgboost,crem_mean,-0.17543091347210835,-0.29719120596668647,0.1219945168702933,5,False
CHEMBL2835_Ki,unimol,mlp,crem_lime,0.014731042314990422,-0.11340013314858521,0.228760262981247,5,False
CHEMBL2835_Ki,unimol,mlp,crem_mean,0.02505922656495746,-0.12767379679144392,0.14430133796379402,5,False
CHEMBL2835_Ki,unimol,xgboost,crem_lime,0.3602470159612269,0.009469938573499884,0.5219154057954428,5,False
CHEMBL2835_Ki,unimol,xgboost,crem_mean,0.2021198830409358,0.14919817498077653,0.578217866093806,5,False
CHEMBL287_Ki,molformer,mlp,crem_lime,0.0034492126780669152,-0.10636580950554841,0.09705053913808143,26,False
CHEMBL287_Ki,molformer,mlp,crem_mean,0.005719064428279151,-0.022793360376066163,0.05196869662590257,26,False
CHEMBL287_Ki,molformer,xgboost,crem_lime,0.0262186463463207,-0.10224996105710059,0.1525901351415772,26,False
CHEMBL287_Ki,molformer,xgboost,crem_mean,0.006696581469342072,-0.0633891383248764,0.11946458364396532,26,False
CHEMBL287_Ki,morgan,mlp,crem_lime,0.02983171820660112,-0.1251730643797207,0.12711175016574386,26,False
CHEMBL287_Ki,morgan,mlp,crem_mean,-0.012440639109770082,-0.031937119570879316,0.02952848278935232,26,True
CHEMBL287_Ki,morgan,xgboost,crem_lime,0.015659829624814665,-0.15191614827256433,0.16279268724584603,26,False
CHEMBL287_Ki,morgan,xgboost,crem_mean,0.006054422321529543,-0.03973260535760533,0.16354664102765243,26,False
CHEMBL287_Ki,unimol,mlp,crem_lime,0.02144706464535158,-0.1054532281746933,0.10040081446047536,26,False
CHEMBL287_Ki,unimol,mlp,crem_mean,-0.026740039228536232,-0.05830849674394602,0.002056558234250901,26,False
CHEMBL287_Ki,unimol,xgboost,crem_lime,-0.04683507250865422,-0.18399429805010853,0.03268643688626678,26,False
CHEMBL287_Ki,unimol,xgboost,crem_mean,0.0002188956876457704,-0.07240795236327421,0.030643315481223198,26,False
CHEMBL2971_Ki,molformer,mlp,crem_lime,-0.17212002286672543,-0.2731740230609009,-0.07542031613396914,11,False
CHEMBL2971_Ki,molformer,mlp,crem_mean,-0.051404564009376257,-0.19839166457397073,0.0,11,False
CHEMBL2971_Ki,molformer,xgboost,crem_lime,-0.0713209509088818,-0.12465658873948873,0.020557031425949,11,False
CHEMBL2971_Ki,molformer,xgboost,crem_mean,-0.02231953055976027,-0.08311589655833633,0.03303426885509003,11,False
CHEMBL2971_Ki,morgan,mlp,crem_lime,-0.09660489794484953,-0.2604034217237191,0.01608631798198515,11,False
CHEMBL2971_Ki,morgan,mlp,crem_mean,0.0,-0.050811691192774344,0.08568783068783101,11,False
CHEMBL2971_Ki,morgan,xgboost,crem_lime,-0.23561733865143686,-0.37337820452273185,0.33140815389316364,11,False
CHEMBL2971_Ki,morgan,xgboost,crem_mean,-0.022329229412562518,-0.10142170091726482,0.1309149528257347,11,False
CHEMBL2971_Ki,unimol,mlp,crem_lime,-0.01516276019775517,-0.16183494521577335,0.1342857425602267,11,False
CHEMBL2971_Ki,unimol,mlp,crem_mean,0.0,-0.11406199597905103,0.17181887448700317,11,False
CHEMBL2971_Ki,unimol,xgboost,crem_lime,-0.037679583950353646,-0.20539634179951824,0.12626494384736142,11,False
CHEMBL2971_Ki,unimol,xgboost,crem_mean,-0.006325094570060641,-0.07310405643738978,0.04761904761904778,11,False
CHEMBL3979_EC50,molformer,mlp,crem_lime,-0.045117339005831356,-0.24723161138199465,0.06456401489666108,17,False
CHEMBL3979_EC50,molformer,mlp,crem_mean,-0.030686793250805398,-0.0782094356644716,0.029778135681643333,17,False
CHEMBL3979_EC50,molformer,xgboost,crem_lime,-0.04631185964315934,-0.0988205560813214,0.05855808630333148,17,False
CHEMBL3979_EC50,molformer,xgboost,crem_mean,-0.013296174038904467,-0.07793273174175004,0.0007975412387176998,17,False
CHEMBL3979_EC50,morgan,mlp,crem_lime,-0.04725126329116527,-0.10966752279205677,0.09669496491047444,17,False
CHEMBL3979_EC50,morgan,mlp,crem_mean,-0.011504817444219032,-0.14785999867183877,0.0008217674587614361,17,False
CHEMBL3979_EC50,morgan,xgboost,crem_lime,-0.030385657258347167,-0.1007730821503234,0.015345047519570137,17,False
CHEMBL3979_EC50,morgan,xgboost,crem_mean,-0.004449580620014035,-0.0488736842266743,0.0195220694003785,17,True
CHEMBL3979_EC50,unimol,mlp,crem_lime,-0.008741706478055361,-0.1459754199451265,0.07721956124503257,17,False
CHEMBL3979_EC50,unimol,mlp,crem_mean,-0.004367132655531333,-0.07651957090168182,0.044129331535488425,17,False
CHEMBL3979_EC50,unimol,xgboost,crem_lime,-0.025599601365964324,-0.17589067915865306,0.04494585912514655,17,False
CHEMBL3979_EC50,unimol,xgboost,crem_mean,0.0069981891574452115,-0.07378693904386269,0.037122957055022256,17,False
CHEMBL4005_Ki,molformer,mlp,crem_lime,-0.17153350107413542,-0.20008825896197918,0.014092461214220763,17,False
CHEMBL4005_Ki,molformer,mlp,crem_mean,-0.04923881911061395,-0.10945850868961582,0.024960408679693173,17,False
CHEMBL4005_Ki,molformer,xgboost,crem_lime,-0.06972291203084259,-0.1490219598252897,0.012768819075196058,17,False
CHEMBL4005_Ki,molformer,xgboost,crem_mean,0.0511575202955516,-0.0701385328925464,0.17761696055229687,17,False
CHEMBL4005_Ki,morgan,mlp,crem_lime,-0.07343972088282677,-0.2684578303838272,0.044407481925284466,17,False
CHEMBL4005_Ki,morgan,mlp,crem_mean,-0.08309867562004308,-0.16853412679951937,-0.004976174937602067,17,False
CHEMBL4005_Ki,morgan,xgboost,crem_lime,-0.11383281631342666,-0.22295138484420188,0.038317795275167474,17,False
CHEMBL4005_Ki,morgan,xgboost,crem_mean,0.0036850742320633303,-0.14304493924191114,0.04116395787448418,17,False
CHEMBL4005_Ki,unimol,mlp,crem_lime,-0.0004968541882672817,-0.05736693346254931,0.05512549283406326,17,False
CHEMBL4005_Ki,unimol,mlp,crem_mean,-0.062222884380969706,-0.10120834537120559,0.009375174602136896,17,False
CHEMBL4005_Ki,unimol,xgboost,crem_lime,-0.0126181061839418,-0.07598965767037569,0.06420509854030684,17,False
CHEMBL4005_Ki,unimol,xgboost,crem_mean,-0.015778099153996306,-0.09394100885931952,0.013966353864447278,17,False
CHEMBL4203_Ki,molformer,mlp,crem_lime,-0.22996880363287803,-0.8243258689362581,0.08970076162268226,6,False
CHEMBL4203_Ki,molformer,mlp,crem_mean,-0.03901700831847883,-0.15226387019127405,0.05480880493324031,6,False
CHEMBL4203_Ki,molformer,xgboost,crem_lime,-0.33093756764381216,-0.7105261116949422,-0.03274094584795978,6,False
CHEMBL4203_Ki,molformer,xgboost,crem_mean,-0.12467653011810217,-0.4164787272106616,-0.018368186848625352,6,False
CHEMBL4203_Ki,morgan,mlp,crem_lime,0.023427437059277426,-0.8881384856227842,0.13279342215367673,6,False
CHEMBL4203_Ki,morgan,mlp,crem_mean,-0.031241520234224898,-0.5503499018994041,0.13616136789107935,6,False
CHEMBL4203_Ki,morgan,xgboost,crem_lime,0.1472572229239068,-0.6342282780205188,0.4725738268852194,6,False
CHEMBL4203_Ki,morgan,xgboost,crem_mean,0.03239890498245447,-0.4626189924956849,0.15334597203310407,6,False
CHEMBL4203_Ki,unimol,mlp,crem_lime,0.06173986067046243,-0.5441886780867989,0.07359931791133936,6,False
CHEMBL4203_Ki,unimol,mlp,crem_mean,0.03348722904849301,-0.20433674125244544,0.24408632449305273,6,False
CHEMBL4203_Ki,unimol,xgboost,crem_lime,0.019129783489048195,-0.33552860848411786,0.10193468801849254,6,False
CHEMBL4203_Ki,unimol,xgboost,crem_mean,-0.013065784196548118,-0.26807795379223914,0.13589426073875632,6,False
CHEMBL4616_EC50,molformer,mlp,crem_lime,-0.03307659146450351,-0.22596013525949302,0.0,9,False
CHEMBL4616_EC50,molformer,mlp,crem_mean,-0.01974401854567115,-0.1255718423636104,0.05367289191705937,9,False
CHEMBL4616_EC50,molformer,xgboost,crem_lime,-0.04701228401262403,-0.2298686303407304,0.005277219449050056,9,False
CHEMBL4616_EC50,molformer,xgboost,crem_mean,0.0,-0.1748729752705913,0.19393161696302985,9,False
CHEMBL4616_EC50,morgan,mlp,crem_lime,-0.0009600957249313868,-0.29226028010331295,0.08928989974910886,9,False
CHEMBL4616_EC50,morgan,mlp,crem_mean,-0.013826829703995014,-0.13822442856921757,0.07552481617040313,9,False
CHEMBL4616_EC50,morgan,xgboost,crem_lime,-0.005134253259150207,-0.13297555206030415,0.25784376025702793,9,False
CHEMBL4616_EC50,morgan,xgboost,crem_mean,0.09098631014385367,-0.05574971179379311,0.1822456042941053,9,False
CHEMBL4616_EC50,unimol,mlp,crem_lime,0.0,-0.22034709755864695,0.005961530448141572,9,False
CHEMBL4616_EC50,unimol,mlp,crem_mean,-0.018596479967299996,-0.07974451556620901,0.0,9,False
CHEMBL4616_EC50,unimol,xgboost,crem_lime,0.07073245906408336,-0.08127137695306072,0.17927906253607462,9,False
CHEMBL4616_EC50,unimol,xgboost,crem_mean,0.0,-0.06117899801477934,0.16131205856364383,9,False
CHEMBL4792_Ki,molformer,mlp,crem_lime,-0.0696234671811144,-0.15960961923972283,0.01860546150468151,21,False
CHEMBL4792_Ki,molformer,mlp,crem_mean,0.010318825358630795,-0.0423773679102251,0.04701528661429773,21,True
CHEMBL4792_Ki,molformer,xgboost,crem_lime,-0.0032150055387715204,-0.0818765649219928,0.06780266774330022,21,False
CHEMBL4792_Ki,molformer,xgboost,crem_mean,-0.03848623129349581,-0.08311388840530143,0.035302524511045166,21,False
CHEMBL4792_Ki,morgan,mlp,crem_lime,-0.03382114313137613,-0.13610231951607843,0.19992956679164,21,False
CHEMBL4792_Ki,morgan,mlp,crem_mean,0.017781238972374686,-0.04430048532604139,0.08578357983882645,21,False
CHEMBL4792_Ki,morgan,xgboost,crem_lime,0.04072789053879328,-0.16912768184348753,0.12086348802155794,21,False
CHEMBL4792_Ki,morgan,xgboost,crem_mean,0.061305043396140624,-0.07520328657355903,0.12628326660905045,21,False
CHEMBL4792_Ki,unimol,mlp,crem_lime,-0.013361646342379324,-0.22661882912695003,0.08139627243857797,21,False
CHEMBL4792_Ki,unimol,mlp,crem_mean,0.0170186599226764,-0.015902347674810833,0.03895676691729333,21,True
CHEMBL4792_Ki,unimol,xgboost,crem_lime,-0.13025994089516585,-0.21212482451183073,0.1040102096174629,21,False
CHEMBL4792_Ki,unimol,xgboost,crem_mean,-0.005112733044594114,-0.035563930954994896,0.0452647178883937,21,True
