row_id,dataset,component_split,local_weighted_r2,local_samples,variable_bits,supported_atom_fraction,representation,predictor,seed,variant
CHEMBL1862_Ki:144,CHEMBL1862_Ki,test,0.9516858429120181,28,236,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:145,CHEMBL1862_Ki,calibration,0.9635957896919384,40,304,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:163,CHEMBL1862_Ki,test,0.9506018190723963,35,285,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:164,CHEMBL1862_Ki,calibration,0.9161034170390503,28,241,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:431,CHEMBL1862_Ki,test,0.9076581857390186,29,238,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:454,CHEMBL1862_Ki,calibration,0.9340919627877636,25,230,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:455,CHEMBL1862_Ki,calibration,0.9277553112455963,29,243,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:456,CHEMBL1862_Ki,test,0.9364565589320364,33,259,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:477,CHEMBL1862_Ki,test,0.9355912353610694,21,188,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:533,CHEMBL1862_Ki,test,0.9558911342847916,31,261,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:576,CHEMBL1862_Ki,test,0.9357733640938424,20,179,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:616,CHEMBL1862_Ki,calibration,0.9430181492453503,33,289,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:664,CHEMBL1862_Ki,calibration,0.9589732392307551,29,286,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:693,CHEMBL1862_Ki,calibration,0.9317284520409275,26,220,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:709,CHEMBL1862_Ki,test,0.9378998842228272,29,262,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:711,CHEMBL1862_Ki,test,0.955073624183098,33,303,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:727,CHEMBL1862_Ki,test,0.9287315135893679,23,200,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:729,CHEMBL1862_Ki,calibration,0.9499071541019153,29,242,1.0,morgan,mlp,11,label_permuted
CHEMBL1862_Ki:53,CHEMBL1862_Ki,calibration,0.9510475881605848,27,237,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:60,CHEMBL1862_Ki,test,0.9412060086605853,35,281,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:101,CHEMBL1862_Ki,calibration,0.9178406501868832,19,178,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:102,CHEMBL1862_Ki,calibration,0.9271417754906073,26,237,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:109,CHEMBL1862_Ki,test,0.919167099362059,13,127,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:114,CHEMBL1862_Ki,test,0.9154148873730683,25,217,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:115,CHEMBL1862_Ki,test,0.9438911966569579,35,283,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:126,CHEMBL1862_Ki,test,0.9628401923898329,34,279,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:135,CHEMBL1862_Ki,test,0.9586344841648785,29,274,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:139,CHEMBL1862_Ki,calibration,0.9734499862940724,36,288,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:141,CHEMBL1862_Ki,calibration,0.9744156241050732,44,326,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:143,CHEMBL1862_Ki,calibration,0.9802789420587311,33,274,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:144,CHEMBL1862_Ki,test,0.9586504150679351,28,236,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:145,CHEMBL1862_Ki,calibration,0.9477927020909513,40,304,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:163,CHEMBL1862_Ki,test,0.9552241483691346,35,285,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:164,CHEMBL1862_Ki,calibration,0.9527850036146102,28,241,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:431,CHEMBL1862_Ki,test,0.9304326255298457,29,238,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:454,CHEMBL1862_Ki,calibration,0.9169445856908236,25,230,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:455,CHEMBL1862_Ki,calibration,0.9385696203735505,29,243,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:456,CHEMBL1862_Ki,test,0.9493214912274939,33,259,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:477,CHEMBL1862_Ki,test,0.9143479842159752,21,188,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:533,CHEMBL1862_Ki,test,0.925511883678436,31,261,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:576,CHEMBL1862_Ki,test,0.9306711798356964,20,179,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:616,CHEMBL1862_Ki,calibration,0.9600141213446695,33,289,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:664,CHEMBL1862_Ki,calibration,0.9432575929529535,29,286,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:693,CHEMBL1862_Ki,calibration,0.9288507686222234,26,220,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:709,CHEMBL1862_Ki,test,0.9413312657997539,29,262,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:711,CHEMBL1862_Ki,test,0.9452464019988271,33,303,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:727,CHEMBL1862_Ki,test,0.9199700279639729,23,200,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:729,CHEMBL1862_Ki,calibration,0.9253740652766735,29,242,1.0,morgan,mlp,23,trained
CHEMBL1862_Ki:53,CHEMBL1862_Ki,calibration,0.9191660726716325,27,237,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:60,CHEMBL1862_Ki,test,0.9533495920041594,35,281,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:101,CHEMBL1862_Ki,calibration,0.9169343843078603,19,178,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:102,CHEMBL1862_Ki,calibration,0.935448494114432,26,237,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:109,CHEMBL1862_Ki,test,0.890442833585185,13,127,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:114,CHEMBL1862_Ki,test,0.912914716678006,25,217,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:115,CHEMBL1862_Ki,test,0.9589712352906651,35,283,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:126,CHEMBL1862_Ki,test,0.9419943378579472,34,279,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:135,CHEMBL1862_Ki,test,0.9403624936446593,29,274,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:139,CHEMBL1862_Ki,calibration,0.9501175902093719,36,288,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:141,CHEMBL1862_Ki,calibration,0.960747047459488,44,326,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:143,CHEMBL1862_Ki,calibration,0.9562994543524084,33,274,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:144,CHEMBL1862_Ki,test,0.9423528814616595,28,236,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:145,CHEMBL1862_Ki,calibration,0.9630694275242269,40,304,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:163,CHEMBL1862_Ki,test,0.9698174643084211,35,285,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:164,CHEMBL1862_Ki,calibration,0.9337452852368573,28,241,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:431,CHEMBL1862_Ki,test,0.927305151700728,29,238,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:454,CHEMBL1862_Ki,calibration,0.9173709685299318,25,230,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:455,CHEMBL1862_Ki,calibration,0.9284364887362523,29,243,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:456,CHEMBL1862_Ki,test,0.9335821043471154,33,259,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:477,CHEMBL1862_Ki,test,0.8764905741730185,21,188,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:533,CHEMBL1862_Ki,test,0.9699234769036393,31,261,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:576,CHEMBL1862_Ki,test,0.9130528366602029,20,179,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:616,CHEMBL1862_Ki,calibration,0.9577099524246575,33,289,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:664,CHEMBL1862_Ki,calibration,0.9584875614676823,29,286,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:693,CHEMBL1862_Ki,calibration,0.9551556987011411,26,220,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:709,CHEMBL1862_Ki,test,0.9389499326643164,29,262,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:711,CHEMBL1862_Ki,test,0.9391571189639385,33,303,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:727,CHEMBL1862_Ki,test,0.9273608121441793,23,200,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:729,CHEMBL1862_Ki,calibration,0.9487394773735812,29,242,1.0,morgan,mlp,23,label_permuted
CHEMBL1862_Ki:53,CHEMBL1862_Ki,calibration,0.9470668156774567,27,237,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:60,CHEMBL1862_Ki,test,0.9539987643709047,35,281,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:101,CHEMBL1862_Ki,calibration,0.8864483694459316,19,178,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:102,CHEMBL1862_Ki,calibration,0.9096193763006388,26,237,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:109,CHEMBL1862_Ki,test,0.9199846534843572,13,127,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:114,CHEMBL1862_Ki,test,0.890959958402261,25,217,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:115,CHEMBL1862_Ki,test,0.9419951004051805,35,283,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:126,CHEMBL1862_Ki,test,0.9577739945357902,34,279,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:135,CHEMBL1862_Ki,test,0.958582894460046,29,274,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:139,CHEMBL1862_Ki,calibration,0.9833784486083708,36,288,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:141,CHEMBL1862_Ki,calibration,0.9749795850989769,44,326,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:143,CHEMBL1862_Ki,calibration,0.9752808055510866,33,274,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:144,CHEMBL1862_Ki,test,0.9569216926609381,28,236,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:145,CHEMBL1862_Ki,calibration,0.9507609349433426,40,304,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:163,CHEMBL1862_Ki,test,0.9698694984992066,35,285,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:164,CHEMBL1862_Ki,calibration,0.9482539841164352,28,241,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:431,CHEMBL1862_Ki,test,0.9390315614389054,29,238,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:454,CHEMBL1862_Ki,calibration,0.9087315999359079,25,230,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:455,CHEMBL1862_Ki,calibration,0.9279569336591835,29,243,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:456,CHEMBL1862_Ki,test,0.9507179240575735,33,259,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:477,CHEMBL1862_Ki,test,0.9242792931498726,21,188,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:533,CHEMBL1862_Ki,test,0.9360182961479204,31,261,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:576,CHEMBL1862_Ki,test,0.9082043875599097,20,179,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:616,CHEMBL1862_Ki,calibration,0.9677216195056776,33,289,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:664,CHEMBL1862_Ki,calibration,0.9505186910389609,29,286,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:693,CHEMBL1862_Ki,calibration,0.9360868871211843,26,220,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:709,CHEMBL1862_Ki,test,0.949515095030847,29,262,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:711,CHEMBL1862_Ki,test,0.9443281521087836,33,303,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:727,CHEMBL1862_Ki,test,0.9236218314116187,23,200,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:729,CHEMBL1862_Ki,calibration,0.9407368401573581,29,242,1.0,morgan,mlp,42,trained
CHEMBL1862_Ki:53,CHEMBL1862_Ki,calibration,0.922186312346829,27,237,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:60,CHEMBL1862_Ki,test,0.9341169407542428,35,281,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:101,CHEMBL1862_Ki,calibration,0.8970890488126926,19,178,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:102,CHEMBL1862_Ki,calibration,0.9298646931397505,26,237,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:109,CHEMBL1862_Ki,test,0.9181484204023234,13,127,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:114,CHEMBL1862_Ki,test,0.9187256197255266,25,217,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:115,CHEMBL1862_Ki,test,0.9600827156207785,35,283,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:126,CHEMBL1862_Ki,test,0.9727410478612861,34,279,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:135,CHEMBL1862_Ki,test,0.9462963135118028,29,274,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:139,CHEMBL1862_Ki,calibration,0.961124513934853,36,288,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:141,CHEMBL1862_Ki,calibration,0.9619718135980799,44,326,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:143,CHEMBL1862_Ki,calibration,0.9480908349483398,33,274,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:144,CHEMBL1862_Ki,test,0.9237917649505694,28,236,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:145,CHEMBL1862_Ki,calibration,0.928755580768529,40,304,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:163,CHEMBL1862_Ki,test,0.9248849770915513,35,285,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:164,CHEMBL1862_Ki,calibration,0.9375557636525671,28,241,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:431,CHEMBL1862_Ki,test,0.9261479514691613,29,238,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:454,CHEMBL1862_Ki,calibration,0.916132552618197,25,230,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:455,CHEMBL1862_Ki,calibration,0.899703415159723,29,243,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:456,CHEMBL1862_Ki,test,0.9286111351323169,33,259,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:477,CHEMBL1862_Ki,test,0.890875811772843,21,188,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:533,CHEMBL1862_Ki,test,0.9706697668717705,31,261,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:576,CHEMBL1862_Ki,test,0.9306766108689467,20,179,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:616,CHEMBL1862_Ki,calibration,0.9596478485053637,33,289,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:664,CHEMBL1862_Ki,calibration,0.9470696215148182,29,286,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:693,CHEMBL1862_Ki,calibration,0.918940124027846,26,220,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:709,CHEMBL1862_Ki,test,0.9274360029861304,29,262,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:711,CHEMBL1862_Ki,test,0.9508896739312495,33,303,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:727,CHEMBL1862_Ki,test,0.9418580442661114,23,200,1.0,morgan,mlp,42,label_permuted
CHEMBL1862_Ki:729,CHEMBL1862_Ki,calibration,0.9339801923359037,29,242,1.0,morgan,mlp,42,label_permuted
CHEMBL1871_Ki:9,CHEMBL1871_Ki,test,0.9457437255641532,27,210,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:11,CHEMBL1871_Ki,test,0.9732520582597675,36,251,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:37,CHEMBL1871_Ki,calibration,0.9721978661996755,22,144,0.7083333333333334,morgan,xgboost,11,trained
CHEMBL1871_Ki:61,CHEMBL1871_Ki,calibration,0.9428835255695244,18,121,0.6956521739130435,morgan,xgboost,11,trained
CHEMBL1871_Ki:91,CHEMBL1871_Ki,test,0.9546187753070384,35,242,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:92,CHEMBL1871_Ki,test,0.9517000698775342,27,193,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:102,CHEMBL1871_Ki,calibration,0.9330192675315273,35,226,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:103,CHEMBL1871_Ki,calibration,0.9812023896878312,34,238,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:106,CHEMBL1871_Ki,calibration,0.9886823172543702,38,246,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:145,CHEMBL1871_Ki,calibration,0.9608270196969234,27,184,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:149,CHEMBL1871_Ki,calibration,0.9597218530366861,28,198,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:152,CHEMBL1871_Ki,calibration,0.9820059151673346,32,209,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:173,CHEMBL1871_Ki,calibration,0.9510210032846774,3,16,0.36,morgan,xgboost,11,trained
CHEMBL1871_Ki:175,CHEMBL1871_Ki,calibration,0.9510710244832662,3,16,0.34615384615384615,morgan,xgboost,11,trained
CHEMBL1871_Ki:182,CHEMBL1871_Ki,test,0.9731634277454565,36,263,0.9411764705882353,morgan,xgboost,11,trained
CHEMBL1871_Ki:185,CHEMBL1871_Ki,test,0.9645808924227378,28,238,0.9375,morgan,xgboost,11,trained
CHEMBL1871_Ki:228,CHEMBL1871_Ki,test,0.9515603844067538,19,137,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:239,CHEMBL1871_Ki,test,0.9499290979654695,25,165,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:248,CHEMBL1871_Ki,test,0.9379093602479868,32,200,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:252,CHEMBL1871_Ki,test,0.9558195122588066,32,219,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:258,CHEMBL1871_Ki,test,0.9302863584471902,25,159,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:271,CHEMBL1871_Ki,test,0.8541917888570072,24,160,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:313,CHEMBL1871_Ki,test,0.9733169744968418,31,190,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:315,CHEMBL1871_Ki,test,0.9540440703723476,34,208,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:336,CHEMBL1871_Ki,calibration,0.9552263890340341,59,326,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:338,CHEMBL1871_Ki,calibration,0.9289751163885623,42,262,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:408,CHEMBL1871_Ki,test,0.9726946365606387,28,215,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:409,CHEMBL1871_Ki,test,0.960330692667805,25,181,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:448,CHEMBL1871_Ki,calibration,0.969448087988441,33,258,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:471,CHEMBL1871_Ki,calibration,0.9580034215520665,29,266,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:526,CHEMBL1871_Ki,calibration,0.9611609929983855,34,213,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:527,CHEMBL1871_Ki,calibration,0.9440604603563361,35,230,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:574,CHEMBL1871_Ki,test,0.979999417292323,41,277,0.9714285714285714,morgan,xgboost,11,trained
CHEMBL1871_Ki:576,CHEMBL1871_Ki,test,0.9791916741426223,41,301,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:597,CHEMBL1871_Ki,test,0.959840722674876,37,259,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:602,CHEMBL1871_Ki,test,0.985728399828634,46,285,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:605,CHEMBL1871_Ki,test,0.9732741813472696,41,306,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:609,CHEMBL1871_Ki,test,0.9814762484754984,42,304,1.0,morgan,xgboost,11,trained
CHEMBL1871_Ki:9,CHEMBL1871_Ki,test,0.9260094586074703,27,210,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:11,CHEMBL1871_Ki,test,0.9850048832488842,36,251,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:37,CHEMBL1871_Ki,calibration,0.9785556806348837,22,144,0.7083333333333334,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:61,CHEMBL1871_Ki,calibration,0.9456941291330527,18,121,0.6956521739130435,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:91,CHEMBL1871_Ki,test,0.9907305074369833,35,242,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:92,CHEMBL1871_Ki,test,0.937829434135547,27,193,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:102,CHEMBL1871_Ki,calibration,0.9338705225531925,35,226,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:103,CHEMBL1871_Ki,calibration,0.9306178840592504,34,238,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:106,CHEMBL1871_Ki,calibration,0.9557804417979857,38,246,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:145,CHEMBL1871_Ki,calibration,0.9546081190909544,27,184,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:149,CHEMBL1871_Ki,calibration,0.9283312902639385,28,198,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:152,CHEMBL1871_Ki,calibration,0.9755421557299869,32,209,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:173,CHEMBL1871_Ki,calibration,0.0,3,16,0.36,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:175,CHEMBL1871_Ki,calibration,0.0,3,16,0.34615384615384615,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:182,CHEMBL1871_Ki,test,0.9899258448403245,36,263,0.9411764705882353,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:185,CHEMBL1871_Ki,test,0.9036027621461236,28,238,0.9375,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:228,CHEMBL1871_Ki,test,0.9223753385646799,19,137,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:239,CHEMBL1871_Ki,test,0.9295403632050093,25,165,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:248,CHEMBL1871_Ki,test,0.9224883528547558,32,200,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:252,CHEMBL1871_Ki,test,0.8965297199729682,32,219,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:258,CHEMBL1871_Ki,test,0.9123679196938639,25,159,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:271,CHEMBL1871_Ki,test,0.91146080649714,24,160,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:313,CHEMBL1871_Ki,test,0.9592745177582459,31,190,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:315,CHEMBL1871_Ki,test,0.929467268009687,34,208,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:336,CHEMBL1871_Ki,calibration,0.9422313455461399,59,326,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:338,CHEMBL1871_Ki,calibration,0.9309491991344263,42,262,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:408,CHEMBL1871_Ki,test,0.0,28,215,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:409,CHEMBL1871_Ki,test,0.951361267010861,25,181,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:448,CHEMBL1871_Ki,calibration,0.9416242526482055,33,258,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:471,CHEMBL1871_Ki,calibration,0.8829591870994293,29,266,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:526,CHEMBL1871_Ki,calibration,0.9635478600907366,34,213,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:527,CHEMBL1871_Ki,calibration,0.9686617813307187,35,230,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:574,CHEMBL1871_Ki,test,0.9529495080591784,41,277,0.9714285714285714,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:576,CHEMBL1871_Ki,test,0.9816626539306883,41,301,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:597,CHEMBL1871_Ki,test,0.981113392071374,37,259,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:602,CHEMBL1871_Ki,test,0.9322614231067508,46,285,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:605,CHEMBL1871_Ki,test,0.9685560180888318,41,306,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:609,CHEMBL1871_Ki,test,0.9696758353756899,42,304,1.0,morgan,xgboost,11,label_permuted
CHEMBL1871_Ki:9,CHEMBL1871_Ki,test,0.9543220877820012,27,210,1.0,morgan,xgboost,23,trained
CHEMBL1871_Ki:11,CHEMBL1871_Ki,test,0.971118921800391,36,251,1.0,morgan,xgboost,23,trained
CHEMBL1871_Ki:37,CHEMBL1871_Ki,calibration,0.9629068693614543,22,144,0.7083333333333334,morgan,xgboost,23,trained
CHEMBL1871_Ki:61,CHEMBL1871_Ki,calibration,0.9279772001316738,18,121,0.6956521739130435,morgan,xgboost,23,trained
CHEMBL1871_Ki:91,CHEMBL1871_Ki,test,0.9396045912849653,35,242,1.0,morgan,xgboost,23,trained
CHEMBL1871_Ki:92,CHEMBL1871_Ki,test,0.9561878621796241,27,193,1.0,morgan,xgboost,23,trained
CHEMBL1871_Ki:102,CHEMBL1871_Ki,calibration,0.9382467537609154,35,226,1.0,morgan,xgboost,23,trained
