dataset,representation,predictor,seed,variant,parent_prediction_range,mutant_prediction_range,local_domain_prediction_range,finite_local_domain,parent_rows,mutant_rows
CHEMBL219_Ki,molformer,mlp,11,trained,3.3968100547790527,4.649381399154663,4.649381399154663,True,134,3521
CHEMBL219_Ki,molformer,mlp,11,label_permuted,0.8316468000411987,1.0531182289123535,1.0531182289123535,True,134,3521
CHEMBL219_Ki,molformer,mlp,23,trained,3.627370595932007,4.710092544555664,4.710092544555664,True,134,3521
CHEMBL219_Ki,molformer,mlp,23,label_permuted,1.0829987525939941,1.279460072517395,1.2842092514038086,True,134,3521
CHEMBL219_Ki,molformer,mlp,42,trained,4.211493015289307,4.481549263000488,4.481549263000488,True,134,3521
CHEMBL219_Ki,molformer,mlp,42,label_permuted,1.6122369766235352,1.7886611819267273,1.7886611819267273,True,134,3521
CHEMBL228_Ki,molformer,xgboost,11,trained,3.470158100128174,4.311031192541122,4.311031192541122,True,122,3150
CHEMBL228_Ki,molformer,xgboost,11,label_permuted,0.11637115478515625,0.15261495113372803,0.15261495113372803,True,122,3150
CHEMBL228_Ki,molformer,xgboost,23,trained,3.4972622394561768,4.4453206062316895,4.4453206062316895,True,122,3150
CHEMBL228_Ki,molformer,xgboost,23,label_permuted,0.1308603286743164,0.1524956226348877,0.1524956226348877,True,122,3150
CHEMBL228_Ki,molformer,xgboost,42,trained,3.370711326599121,4.407042592763901,4.407042592763901,True,122,3150
CHEMBL228_Ki,molformer,xgboost,42,label_permuted,0.6151977777481079,0.876995325088501,0.876995325088501,True,122,3150
CHEMBL228_Ki,molformer,mlp,11,trained,4.504310607910156,5.826106309890747,5.826106309890747,True,122,3150
CHEMBL228_Ki,molformer,mlp,11,label_permuted,1.8171254396438599,1.7945221662521362,1.8349915742874146,True,122,3150
CHEMBL228_Ki,molformer,mlp,23,trained,4.584235668182373,5.75706934928894,5.75706934928894,True,122,3150
CHEMBL228_Ki,molformer,mlp,23,label_permuted,1.0522751808166504,1.1518597602844238,1.1518597602844238,True,122,3150
CHEMBL228_Ki,molformer,mlp,42,trained,4.550637245178223,5.471886873245239,5.471886873245239,True,122,3150
CHEMBL228_Ki,molformer,mlp,42,label_permuted,0.6631762981414795,1.0220303535461426,1.0220303535461426,True,122,3150
CHEMBL231_Ki,molformer,xgboost,11,trained,3.821300983428955,4.836047381162643,4.836047381162643,True,56,1883
CHEMBL231_Ki,molformer,xgboost,11,label_permuted,0.8083001375198364,0.9263056516647339,0.9669994115829468,True,56,1883
CHEMBL231_Ki,molformer,xgboost,23,trained,3.8017849922180176,4.831801146268845,4.831801146268845,True,56,1883
CHEMBL231_Ki,molformer,xgboost,23,label_permuted,1.6947317123413086,2.4432246685028076,2.4432246685028076,True,56,1883
CHEMBL231_Ki,molformer,xgboost,42,trained,4.070578098297119,4.657460272312164,4.657460272312164,True,56,1883
CHEMBL231_Ki,molformer,xgboost,42,label_permuted,1.4776722192764282,2.246159851551056,2.246159851551056,True,56,1883
CHEMBL231_Ki,molformer,mlp,11,trained,4.835934638977051,5.701043605804443,5.701043605804443,True,56,1883
CHEMBL231_Ki,molformer,mlp,11,label_permuted,1.5148954391479492,2.1017180681228638,2.1017180681228638,True,56,1883
CHEMBL231_Ki,molformer,mlp,23,trained,4.905351638793945,5.237177610397339,5.237177610397339,True,56,1883
CHEMBL231_Ki,molformer,mlp,23,label_permuted,1.4010525941848755,1.8904058933258057,1.8904058933258057,True,56,1883
CHEMBL231_Ki,molformer,mlp,42,trained,4.639106750488281,5.349332094192505,5.349332094192505,True,56,1883
CHEMBL231_Ki,molformer,mlp,42,label_permuted,0.7808321714401245,0.9818403720855713,0.9818403720855713,True,56,1883
CHEMBL233_Ki,molformer,xgboost,11,trained,3.822173595428467,4.547095477581024,4.547095477581024,True,182,5789
CHEMBL233_Ki,molformer,xgboost,11,label_permuted,0.5800701379776001,0.813935399055481,0.813935399055481,True,182,5789
CHEMBL233_Ki,molformer,xgboost,23,trained,3.9628844261169434,4.323620796203613,4.323620796203613,True,182,5789
CHEMBL233_Ki,molformer,xgboost,23,label_permuted,0.14113962650299072,0.14113962650299072,0.14113962650299072,True,182,5789
CHEMBL233_Ki,molformer,xgboost,42,trained,3.738006591796875,4.123090833425522,4.123090833425522,True,182,5789
CHEMBL233_Ki,molformer,xgboost,42,label_permuted,0.5895479917526245,0.8200424909591675,0.8200424909591675,True,182,5789
CHEMBL233_Ki,molformer,mlp,11,trained,4.151680946350098,5.0339595079422,5.044311165809631,True,182,5789
CHEMBL233_Ki,molformer,mlp,11,label_permuted,0.8485391139984131,1.089638113975525,1.089638113975525,True,182,5789
CHEMBL233_Ki,molformer,mlp,23,trained,4.620902061462402,6.162688851356506,6.162688851356506,True,182,5789
CHEMBL233_Ki,molformer,mlp,23,label_permuted,0.9518179893493652,1.077742576599121,1.077742576599121,True,182,5789
CHEMBL233_Ki,molformer,mlp,42,trained,5.0776214599609375,6.372377276420593,6.372377276420593,True,182,5789
CHEMBL233_Ki,molformer,mlp,42,label_permuted,0.7933088541030884,1.0396723747253418,1.0396723747253418,True,182,5789
CHEMBL234_Ki,molformer,xgboost,11,trained,3.938981771469116,4.614586353302002,4.614586353302002,True,226,7589
CHEMBL234_Ki,molformer,xgboost,11,label_permuted,1.2179598808288574,1.4431968331336975,1.4431968331336975,True,226,7589
CHEMBL234_Ki,molformer,xgboost,23,trained,3.671037435531616,4.204848825931549,4.204848825931549,True,226,7589
CHEMBL234_Ki,molformer,xgboost,23,label_permuted,0.553936243057251,0.704617977142334,0.7262673377990723,True,226,7589
CHEMBL234_Ki,molformer,xgboost,42,trained,3.724130153656006,4.457363486289978,4.457363486289978,True,226,7589
CHEMBL234_Ki,molformer,xgboost,42,label_permuted,0.1608046293258667,0.1608046293258667,0.1608046293258667,True,226,7589
CHEMBL234_Ki,molformer,mlp,11,trained,5.355355739593506,6.139650940895081,6.139650940895081,True,226,7589
CHEMBL234_Ki,molformer,mlp,11,label_permuted,1.127746820449829,1.1889768838882446,1.2106493711471558,True,226,7589
CHEMBL234_Ki,molformer,mlp,23,trained,5.7089643478393555,6.259491562843323,6.259491562843323,True,226,7589
CHEMBL234_Ki,molformer,mlp,23,label_permuted,0.838638186454773,0.9055278301239014,0.9055278301239014,True,226,7589
CHEMBL234_Ki,molformer,mlp,42,trained,5.353592872619629,5.959312081336975,5.959312081336975,True,226,7589
CHEMBL234_Ki,molformer,mlp,42,label_permuted,0.6900955438613892,0.865950345993042,0.865950345993042,True,226,7589
CHEMBL235_EC50,molformer,xgboost,11,trained,3.3884329795837402,3.335495948791504,3.429944157600403,True,150,7720
CHEMBL235_EC50,molformer,xgboost,11,label_permuted,0.0904397964477539,0.15811634063720703,0.15811634063720703,True,150,7720
CHEMBL235_EC50,molformer,xgboost,23,trained,3.1728734970092773,3.2972020506858826,3.3097256422042847,True,150,7720
CHEMBL235_EC50,molformer,xgboost,23,label_permuted,0.2007284164428711,0.3433055877685547,0.3433055877685547,True,150,7720
CHEMBL235_EC50,molformer,xgboost,42,trained,3.4106366634368896,3.648791551589966,3.648791551589966,True,150,7720
CHEMBL235_EC50,molformer,xgboost,42,label_permuted,0.12523436546325684,0.14277291297912598,0.14277291297912598,True,150,7720
CHEMBL235_EC50,molformer,mlp,11,trained,4.91445255279541,5.612637042999268,5.612637042999268,True,150,7720
CHEMBL235_EC50,molformer,mlp,11,label_permuted,0.6349949836730957,0.8165771961212158,0.8165771961212158,True,150,7720
CHEMBL235_EC50,molformer,mlp,23,trained,4.115399360656738,4.858172416687012,4.858172416687012,True,150,7720
CHEMBL235_EC50,molformer,mlp,23,label_permuted,0.9324235916137695,0.9911220073699951,0.9911220073699951,True,150,7720
CHEMBL235_EC50,molformer,mlp,42,trained,4.8589935302734375,5.771253347396851,5.771253347396851,True,150,7720
CHEMBL235_EC50,molformer,mlp,42,label_permuted,0.8486201763153076,0.881486177444458,0.881486177444458,True,150,7720
CHEMBL236_Ki,molformer,xgboost,11,trained,4.215083599090576,4.597376301884651,4.597376301884651,True,138,4965
CHEMBL236_Ki,molformer,xgboost,11,label_permuted,0.23969769477844238,0.31355035305023193,0.31355035305023193,True,138,4965
CHEMBL236_Ki,molformer,xgboost,23,trained,4.023286819458008,4.4410195723176,4.4410195723176,True,138,4965
CHEMBL236_Ki,molformer,xgboost,23,label_permuted,0.9302146434783936,1.2906620502471924,1.2906620502471924,True,138,4965
CHEMBL236_Ki,molformer,xgboost,42,trained,4.076657772064209,4.725148007273674,4.725148007273674,True,138,4965
CHEMBL236_Ki,molformer,xgboost,42,label_permuted,0.30384838581085205,0.3012186288833618,0.30384838581085205,True,138,4965
CHEMBL236_Ki,molformer,mlp,11,trained,4.855693817138672,5.734004735946655,5.734004735946655,True,138,4965
CHEMBL236_Ki,molformer,mlp,11,label_permuted,0.8055071830749512,0.9838064908981323,0.9838064908981323,True,138,4965
CHEMBL236_Ki,molformer,mlp,23,trained,5.640544414520264,6.830475091934204,6.830475091934204,True,138,4965
CHEMBL236_Ki,molformer,mlp,23,label_permuted,0.8947499990463257,1.0046197175979614,1.0046197175979614,True,138,4965
CHEMBL236_Ki,molformer,mlp,42,trained,5.462797164916992,6.8987321853637695,6.8987321853637695,True,138,4965
CHEMBL236_Ki,molformer,mlp,42,label_permuted,0.696772575378418,0.8749361038208008,0.8749361038208008,True,138,4965
CHEMBL237_EC50,molformer,xgboost,11,trained,3.549384832382202,3.5988323092460632,3.609277904033661,True,70,2405
CHEMBL237_EC50,molformer,xgboost,11,label_permuted,0.4850196838378906,0.8204772472381592,0.8204772472381592,True,70,2405
CHEMBL237_EC50,molformer,xgboost,23,trained,3.4167869091033936,3.7153581231832504,3.7153581231832504,True,70,2405
CHEMBL237_EC50,molformer,xgboost,23,label_permuted,1.4803149700164795,1.7538074254989624,1.7538074254989624,True,70,2405
CHEMBL237_EC50,molformer,xgboost,42,trained,3.238193988800049,3.5074465423822403,3.5074465423822403,True,70,2405
CHEMBL237_EC50,molformer,xgboost,42,label_permuted,0.27694880962371826,0.34467554092407227,0.34777939319610596,True,70,2405
CHEMBL237_EC50,molformer,mlp,11,trained,5.453100204467773,6.290159702301025,6.290159702301025,True,70,2405
CHEMBL237_EC50,molformer,mlp,11,label_permuted,1.558855414390564,1.6862990856170654,1.6862990856170654,True,70,2405
CHEMBL237_EC50,molformer,mlp,23,trained,5.286479949951172,5.695127010345459,5.695127010345459,True,70,2405
CHEMBL237_EC50,molformer,mlp,23,label_permuted,1.3446197509765625,1.7618054151535034,1.7618054151535034,True,70,2405
CHEMBL237_EC50,molformer,mlp,42,trained,5.257555961608887,5.857311248779297,5.857311248779297,True,70,2405
CHEMBL237_EC50,molformer,mlp,42,label_permuted,0.8703553676605225,1.1122584342956543,1.1122584342956543,True,70,2405
CHEMBL237_Ki,molformer,xgboost,11,trained,3.817697048187256,4.463682949542999,4.463682949542999,True,152,4970
CHEMBL237_Ki,molformer,xgboost,11,label_permuted,0.22874176502227783,0.3388707637786865,0.3388707637786865,True,152,4970
CHEMBL237_Ki,molformer,xgboost,23,trained,3.651257276535034,4.017762839794159,4.017762839794159,True,152,4970
CHEMBL237_Ki,molformer,xgboost,23,label_permuted,0.4442976713180542,0.5390794277191162,0.5390794277191162,True,152,4970
CHEMBL237_Ki,molformer,xgboost,42,trained,3.7307801246643066,4.112517774105072,4.112517774105072,True,152,4970
CHEMBL237_Ki,molformer,xgboost,42,label_permuted,0.24483895301818848,0.2873131036758423,0.2873131036758423,True,152,4970
CHEMBL237_Ki,molformer,mlp,11,trained,4.743511199951172,5.2098997831344604,5.2098997831344604,True,152,4970
CHEMBL237_Ki,molformer,mlp,11,label_permuted,1.097593069076538,1.1618010997772217,1.1618010997772217,True,152,4970
CHEMBL237_Ki,molformer,mlp,23,trained,4.619789123535156,5.4273775815963745,5.4273775815963745,True,152,4970
CHEMBL237_Ki,molformer,mlp,23,label_permuted,0.9857954978942871,1.0812915563583374,1.0836848020553589,True,152,4970
CHEMBL237_Ki,molformer,mlp,42,trained,4.618185043334961,5.656299710273743,5.656299710273743,True,152,4970
CHEMBL237_Ki,molformer,mlp,42,label_permuted,0.827420711517334,1.0047738552093506,1.0047738552093506,True,152,4970
CHEMBL238_Ki,molformer,xgboost,11,trained,2.623432159423828,2.8146129846572876,2.8146129846572876,True,74,1866
CHEMBL238_Ki,molformer,xgboost,11,label_permuted,0.2520754337310791,0.22662997245788574,0.2520754337310791,True,74,1866
CHEMBL238_Ki,molformer,xgboost,23,trained,2.3660037517547607,2.8625752925872803,2.8977441787719727,True,74,1866
CHEMBL238_Ki,molformer,xgboost,23,label_permuted,0.5997622013092041,0.7745211124420166,0.7745211124420166,True,74,1866
CHEMBL238_Ki,molformer,xgboost,42,trained,2.526423931121826,2.9535226821899414,2.9535226821899414,True,74,1866
CHEMBL238_Ki,molformer,xgboost,42,label_permuted,0.11610937118530273,0.1504049301147461,0.1504049301147461,True,74,1866
CHEMBL238_Ki,molformer,mlp,11,trained,3.440091371536255,3.6007137298583984,3.6007137298583984,True,74,1866
CHEMBL238_Ki,molformer,mlp,11,label_permuted,1.1858599185943604,1.502335548400879,1.502335548400879,True,74,1866
CHEMBL238_Ki,molformer,mlp,23,trained,3.44026255607605,3.6859512329101562,3.6859512329101562,True,74,1866
CHEMBL238_Ki,molformer,mlp,23,label_permuted,1.4422286748886108,1.6656954288482666,1.6656954288482666,True,74,1866
CHEMBL238_Ki,molformer,mlp,42,trained,3.810115337371826,4.120761871337891,4.120761871337891,True,74,1866
CHEMBL238_Ki,molformer,mlp,42,label_permuted,0.7753984928131104,0.8632221221923828,0.8632221221923828,True,74,1866
CHEMBL239_EC50,molformer,xgboost,11,trained,3.130598545074463,3.1159910559654236,3.2566232085227966,True,130,6745
CHEMBL239_EC50,molformer,xgboost,11,label_permuted,0.2488090991973877,0.32868504524230957,0.32868504524230957,True,130,6745
CHEMBL239_EC50,molformer,xgboost,23,trained,3.269510269165039,3.4673620462417603,3.4673620462417603,True,130,6745
CHEMBL239_EC50,molformer,xgboost,23,label_permuted,0.4402773380279541,0.54952073097229,0.54952073097229,True,130,6745
CHEMBL239_EC50,molformer,xgboost,42,trained,3.2235448360443115,3.4035035371780396,3.4035035371780396,True,130,6745
CHEMBL239_EC50,molformer,xgboost,42,label_permuted,1.6718688011169434,2.5423686504364014,2.5423686504364014,True,130,6745
CHEMBL239_EC50,molformer,mlp,11,trained,4.297122955322266,5.419105291366577,5.419105291366577,True,130,6745
CHEMBL239_EC50,molformer,mlp,11,label_permuted,0.589428186416626,0.7806107997894287,0.7806107997894287,True,130,6745
CHEMBL239_EC50,molformer,mlp,23,trained,4.245080947875977,5.448416233062744,5.448416233062744,True,130,6745
CHEMBL239_EC50,molformer,mlp,23,label_permuted,0.790790319442749,0.994575023651123,0.994575023651123,True,130,6745
CHEMBL239_EC50,molformer,mlp,42,trained,4.193685531616211,5.53559947013855,5.53559947013855,True,130,6745
CHEMBL239_EC50,molformer,mlp,42,label_permuted,0.7731540203094482,1.1495082378387451,1.1495082378387451,True,130,6745
CHEMBL244_Ki,molformer,xgboost,11,trained,5.260941982269287,5.705137491226196,5.705137491226196,True,206,8930
CHEMBL244_Ki,molformer,xgboost,11,label_permuted,0.1985844373703003,0.1985844373703003,0.1985844373703003,True,206,8930
CHEMBL244_Ki,molformer,xgboost,23,trained,5.418216705322266,5.368100464344025,5.4914867877960205,True,206,8930
CHEMBL244_Ki,molformer,xgboost,23,label_permuted,0.26584458351135254,0.42259156703948975,0.42259156703948975,True,206,8930
CHEMBL244_Ki,molformer,xgboost,42,trained,5.125868320465088,5.283830165863037,5.283830165863037,True,206,8930
CHEMBL244_Ki,molformer,xgboost,42,label_permuted,0.38633036613464355,0.4226102828979492,0.4226102828979492,True,206,8930
CHEMBL244_Ki,molformer,mlp,11,trained,6.395878314971924,6.881413459777832,6.881413459777832,True,206,8930
CHEMBL244_Ki,molformer,mlp,11,label_permuted,0.9645956754684448,1.142024040222168,1.142024040222168,True,206,8930
CHEMBL244_Ki,molformer,mlp,23,trained,6.007355690002441,6.77032470703125,6.77032470703125,True,206,8930
CHEMBL244_Ki,molformer,mlp,23,label_permuted,1.2745782136917114,1.5648441314697266,1.5648441314697266,True,206,8930
CHEMBL244_Ki,molformer,mlp,42,trained,5.953435897827148,6.584195375442505,6.584195375442505,True,206,8930
CHEMBL244_Ki,molformer,mlp,42,label_permuted,0.9815109968185425,1.1014305353164673,1.1014305353164673,True,206,8930
CHEMBL262_Ki,molformer,xgboost,11,trained,2.077702045440674,2.2287873029708862,2.2287873029708862,True,48,1016
CHEMBL262_Ki,molformer,xgboost,11,label_permuted,0.4567241668701172,0.6169257164001465,0.6169257164001465,True,48,1016
CHEMBL262_Ki,molformer,xgboost,23,trained,1.834808349609375,2.1489875316619873,2.1489875316619873,True,48,1016
CHEMBL262_Ki,molformer,xgboost,23,label_permuted,0.8965022563934326,1.0421428680419922,1.0421428680419922,True,48,1016
CHEMBL262_Ki,molformer,xgboost,42,trained,2.404062509536743,2.7952996492385864,2.7952996492385864,True,48,1016
CHEMBL262_Ki,molformer,xgboost,42,label_permuted,0.08590102195739746,0.13917899131774902,0.13917899131774902,True,48,1016
CHEMBL262_Ki,molformer,mlp,11,trained,3.7892396450042725,4.118765830993652,4.2089104652404785,True,48,1016
CHEMBL262_Ki,molformer,mlp,11,label_permuted,0.8546741008758545,1.0794658660888672,1.0794658660888672,True,48,1016
CHEMBL262_Ki,molformer,mlp,23,trained,3.110963821411133,3.121679186820984,3.1796568632125854,True,48,1016
CHEMBL262_Ki,molformer,mlp,23,label_permuted,1.2694913148880005,1.4855685234069824,1.4855685234069824,True,48,1016
CHEMBL262_Ki,molformer,mlp,42,trained,4.554378032684326,4.240528345108032,4.554378032684326,True,48,1016
CHEMBL262_Ki,molformer,mlp,42,label_permuted,0.8120949268341064,1.1434558629989624,1.1434558629989624,True,48,1016
CHEMBL264_Ki,molformer,xgboost,11,trained,3.6287918090820312,3.578674852848053,3.846335470676422,True,188,5186
CHEMBL264_Ki,molformer,xgboost,11,label_permuted,0.8993296027183533,1.6073247194290161,1.6073247194290161,True,188,5186
CHEMBL264_Ki,molformer,xgboost,23,trained,3.343621015548706,3.7182580828666687,3.90926331281662,True,188,5186
CHEMBL264_Ki,molformer,xgboost,23,label_permuted,0.4709653854370117,0.7235627174377441,0.7235627174377441,True,188,5186
CHEMBL264_Ki,molformer,xgboost,42,trained,3.0737345218658447,3.62680721282959,3.7465968132019043,True,188,5186
CHEMBL264_Ki,molformer,xgboost,42,label_permuted,0.1661088466644287,0.17577242851257324,0.17577242851257324,True,188,5186
CHEMBL264_Ki,molformer,mlp,11,trained,4.502010345458984,5.267040491104126,5.267040491104126,True,188,5186
CHEMBL264_Ki,molformer,mlp,11,label_permuted,1.1149864196777344,1.534786343574524,1.534786343574524,True,188,5186
CHEMBL264_Ki,molformer,mlp,23,trained,4.819477081298828,5.582950830459595,5.582950830459595,True,188,5186
CHEMBL264_Ki,molformer,mlp,23,label_permuted,0.7339498996734619,1.0153378248214722,1.0153378248214722,True,188,5186
CHEMBL264_Ki,molformer,mlp,42,trained,4.691422462463379,5.3223700523376465,5.3223700523376465,True,188,5186
CHEMBL264_Ki,molformer,mlp,42,label_permuted,0.9536606073379517,1.0147438049316406,1.0147438049316406,True,188,5186
CHEMBL2835_Ki,molformer,xgboost,11,trained,3.2576394081115723,3.113528996706009,3.3418677151203156,True,20,357
CHEMBL2835_Ki,molformer,xgboost,11,label_permuted,0.9722278118133545,1.5762101635336876,1.5762101635336876,True,20,357
CHEMBL2835_Ki,molformer,xgboost,23,trained,3.260805368423462,3.2831917703151703,3.3164471089839935,True,20,357
CHEMBL2835_Ki,molformer,xgboost,23,label_permuted,0.13303086161613464,0.14958703517913818,0.14958703517913818,True,20,357
CHEMBL2835_Ki,molformer,xgboost,42,trained,3.3975729942321777,3.1715228259563446,3.464600771665573,True,20,357
CHEMBL2835_Ki,molformer,xgboost,42,label_permuted,0.738163948059082,0.8803785443305969,0.8803785443305969,True,20,357
CHEMBL2835_Ki,molformer,mlp,11,trained,4.022672653198242,4.089019596576691,4.122938454151154,True,20,357
CHEMBL2835_Ki,molformer,mlp,11,label_permuted,1.1171190738677979,1.7695719003677368,1.7695719003677368,True,20,357
CHEMBL2835_Ki,molformer,mlp,23,trained,4.1559624671936035,4.150776147842407,4.323064565658569,True,20,357
CHEMBL2835_Ki,molformer,mlp,23,label_permuted,0.8375788927078247,1.020209789276123,1.020209789276123,True,20,357
CHEMBL2835_Ki,molformer,mlp,42,trained,4.024487018585205,4.174348056316376,4.187282741069794,True,20,357
CHEMBL2835_Ki,molformer,mlp,42,label_permuted,0.5940550565719604,0.8049270510673523,0.8049270510673523,True,20,357
CHEMBL287_Ki,molformer,xgboost,11,trained,3.449366807937622,3.960644781589508,3.960644781589508,True,102,2558
CHEMBL287_Ki,molformer,xgboost,11,label_permuted,0.9439219236373901,1.5715190768241882,1.5715190768241882,True,102,2558
CHEMBL287_Ki,molformer,xgboost,23,trained,3.0493695735931396,3.9554193913936615,3.9554193913936615,True,102,2558
CHEMBL287_Ki,molformer,xgboost,23,label_permuted,0.15145719051361084,0.15145719051361084,0.15145719051361084,True,102,2558
CHEMBL287_Ki,molformer,xgboost,42,trained,3.22632098197937,4.176780432462692,4.176780432462692,True,102,2558
CHEMBL287_Ki,molformer,xgboost,42,label_permuted,0.9351140260696411,1.4617631435394287,1.4617631435394287,True,102,2558
CHEMBL287_Ki,molformer,mlp,11,trained,4.1565046310424805,4.663807392120361,4.663807392120361,True,102,2558
CHEMBL287_Ki,molformer,mlp,11,label_permuted,0.9146560430526733,1.1503371000289917,1.1503371000289917,True,102,2558
CHEMBL287_Ki,molformer,mlp,23,trained,3.7255311012268066,4.399605751037598,4.399605751037598,True,102,2558
CHEMBL287_Ki,molformer,mlp,23,label_permuted,0.9547244310379028,1.005608081817627,1.005608081817627,True,102,2558
CHEMBL287_Ki,molformer,mlp,42,trained,4.337950706481934,5.254939556121826,5.254939556121826,True,102,2558
CHEMBL287_Ki,molformer,mlp,42,label_permuted,1.1587282419204712,1.3348879218101501,1.3348879218101501,True,102,2558
CHEMBL2971_Ki,molformer,xgboost,11,trained,3.0850460529327393,3.453252851963043,3.453252851963043,True,40,1192
CHEMBL2971_Ki,molformer,xgboost,11,label_permuted,0.1325991153717041,0.16616249084472656,0.16616249084472656,True,40,1192
CHEMBL2971_Ki,molformer,xgboost,23,trained,2.3384406566619873,2.572622276842594,2.572622276842594,True,40,1192
CHEMBL2971_Ki,molformer,xgboost,23,label_permuted,0.6105296611785889,0.8479440212249756,0.8479440212249756,True,40,1192
CHEMBL2971_Ki,molformer,xgboost,42,trained,2.7041468620300293,2.9915812835097313,2.9915812835097313,True,40,1192
CHEMBL2971_Ki,molformer,xgboost,42,label_permuted,1.5900636911392212,2.4261219203472137,2.4261219203472137,True,40,1192
CHEMBL2971_Ki,molformer,mlp,11,trained,3.7033612728118896,5.045909285545349,5.045909285545349,True,40,1192
CHEMBL2971_Ki,molformer,mlp,11,label_permuted,0.8219753503799438,0.8822579383850098,0.8822579383850098,True,40,1192
CHEMBL2971_Ki,molformer,mlp,23,trained,3.785338878631592,4.633574843406677,4.633574843406677,True,40,1192
CHEMBL2971_Ki,molformer,mlp,23,label_permuted,2.3144588470458984,2.4447041749954224,2.4447041749954224,True,40,1192
CHEMBL2971_Ki,molformer,mlp,42,trained,3.9053502082824707,4.6787251234054565,4.6787251234054565,True,40,1192
CHEMBL2971_Ki,molformer,mlp,42,label_permuted,1.7365479469299316,2.0377371311187744,2.0377371311187744,True,40,1192
CHEMBL3979_EC50,molformer,xgboost,11,trained,3.1212596893310547,3.1377877593040466,3.183945119380951,True,68,3775
CHEMBL3979_EC50,molformer,xgboost,11,label_permuted,0.19836735725402832,0.22634291648864746,0.22634291648864746,True,68,3775
CHEMBL3979_EC50,molformer,xgboost,23,trained,2.9343976974487305,3.414030522108078,3.414030522108078,True,68,3775
CHEMBL3979_EC50,molformer,xgboost,23,label_permuted,0.1771087646484375,0.2712569236755371,0.2712569236755371,True,68,3775
CHEMBL3979_EC50,molformer,xgboost,42,trained,2.8551886081695557,3.2927452325820923,3.2927452325820923,True,68,3775
CHEMBL3979_EC50,molformer,xgboost,42,label_permuted,0.24274277687072754,0.33991146087646484,0.33991146087646484,True,68,3775
CHEMBL3979_EC50,molformer,mlp,11,trained,3.575754165649414,4.484982967376709,4.484982967376709,True,68,3775
CHEMBL3979_EC50,molformer,mlp,11,label_permuted,0.6934527158737183,0.9766473770141602,0.9766473770141602,True,68,3775
CHEMBL3979_EC50,molformer,mlp,23,trained,3.7059922218322754,4.509864330291748,4.509864330291748,True,68,3775
CHEMBL3979_EC50,molformer,mlp,23,label_permuted,0.8757213354110718,1.0196232795715332,1.0196232795715332,True,68,3775
CHEMBL3979_EC50,molformer,mlp,42,trained,3.494016170501709,4.343719482421875,4.343719482421875,True,68,3775
CHEMBL3979_EC50,molformer,mlp,42,label_permuted,0.9447095394134521,1.172942042350769,1.172942042350769,True,68,3775
CHEMBL4005_Ki,molformer,xgboost,11,trained,3.535040855407715,3.8411738872528076,3.8411738872528076,True,68,2052
CHEMBL4005_Ki,molformer,xgboost,11,label_permuted,0.6140376329421997,0.8336817026138306,0.8336817026138306,True,68,2052
CHEMBL4005_Ki,molformer,xgboost,23,trained,3.599607229232788,4.053297460079193,4.053297460079193,True,68,2052
CHEMBL4005_Ki,molformer,xgboost,23,label_permuted,0.3709605932235718,0.5570052862167358,0.5570052862167358,True,68,2052
CHEMBL4005_Ki,molformer,xgboost,42,trained,3.5753049850463867,3.8796700835227966,3.8796700835227966,True,68,2052
CHEMBL4005_Ki,molformer,xgboost,42,label_permuted,0.13999903202056885,0.2868901491165161,0.2868901491165161,True,68,2052
CHEMBL4005_Ki,molformer,mlp,11,trained,3.953996181488037,4.935043811798096,4.935043811798096,True,68,2052
CHEMBL4005_Ki,molformer,mlp,11,label_permuted,2.602052688598633,3.5175453424453735,3.5175453424453735,True,68,2052
CHEMBL4005_Ki,molformer,mlp,23,trained,4.040274143218994,4.9984612464904785,4.9984612464904785,True,68,2052
CHEMBL4005_Ki,molformer,mlp,23,label_permuted,1.9082472324371338,2.309451699256897,2.309451699256897,True,68,2052
CHEMBL4005_Ki,molformer,mlp,42,trained,4.452167987823486,5.086520433425903,5.086520433425903,True,68,2052
CHEMBL4005_Ki,molformer,mlp,42,label_permuted,2.170684814453125,2.439786911010742,2.439786911010742,True,68,2052
CHEMBL4203_Ki,molformer,xgboost,11,trained,2.9929816722869873,2.8684343099594116,3.0277422666549683,True,24,413
CHEMBL4203_Ki,molformer,xgboost,11,label_permuted,1.1480973958969116,1.7421208620071411,1.7421208620071411,True,24,413
CHEMBL4203_Ki,molformer,xgboost,23,trained,3.0240612030029297,3.0534294843673706,3.0637062788009644,True,24,413
CHEMBL4203_Ki,molformer,xgboost,23,label_permuted,0.3450939655303955,0.8287932872772217,0.8287932872772217,True,24,413
CHEMBL4203_Ki,molformer,xgboost,42,trained,2.563594341278076,2.7044378519058228,2.7044378519058228,True,24,413
CHEMBL4203_Ki,molformer,xgboost,42,label_permuted,0.7676753997802734,1.0526039600372314,1.0526039600372314,True,24,413
CHEMBL4203_Ki,molformer,mlp,11,trained,3.501173496246338,3.8088032007217407,3.8088032007217407,True,24,413
CHEMBL4203_Ki,molformer,mlp,11,label_permuted,1.73665452003479,1.8659013509750366,1.8659013509750366,True,24,413
CHEMBL4203_Ki,molformer,mlp,23,trained,3.934499502182007,4.345405101776123,4.345405101776123,True,24,413
CHEMBL4203_Ki,molformer,mlp,23,label_permuted,0.3501431941986084,0.6312859058380127,0.6312859058380127,True,24,413
