dataset,representation,predictor,explainer,permutation_id,permutation_seed,median_normalized_ap_lift,mean_normalized_ap_lift,test_pairs
CHEMBL2835_Ki,morgan,mlp,crem_mean,45,20282947,0.472559893522626,0.43576669001731433,5
CHEMBL2835_Ki,morgan,mlp,crem_mean,46,20282948,0.5320728291316527,0.6103346355562926,5
CHEMBL2835_Ki,morgan,mlp,crem_mean,47,20282949,0.5549911268855366,0.5209722893776666,5
CHEMBL2835_Ki,morgan,mlp,crem_mean,48,20282950,0.645021645021645,0.6143508575077359,5
CHEMBL2835_Ki,morgan,mlp,crem_mean,49,20282951,0.3529952422145328,0.4254250203688967,5
CHEMBL2835_Ki,morgan,mlp,crem_mean,50,20282952,0.3404761904761905,0.3912360886656895,5
CHEMBL2835_Ki,morgan,mlp,crem_mean,51,20282953,0.4284168212739641,0.5216429028647724,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,42,20282944,0.0305749189184606,0.2006009024148896,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,43,20282945,0.6611830174330174,0.6803719415002207,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,44,20282946,0.4676017203889524,0.4031731940761093,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,45,20282947,0.0060719110385923,0.25582957043796434,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,46,20282948,0.0052264312728144,0.1742751070677632,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,47,20282949,0.2337661317107215,0.3647972764945533,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,48,20282950,0.3009572979262829,0.38181639980378324,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,49,20282951,-0.0323887821868672,-0.0010188890293783988,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,50,20282952,0.4659355629024748,0.3187901319924006,5
CHEMBL2835_Ki,morgan,xgboost,crem_lime,51,20282953,0.009934535090218,0.08894308763809454,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,42,20282944,0.3379256965944273,0.3742644654308248,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,43,20282945,0.5699404761904763,0.5138204532000676,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,44,20282946,0.4649893438958509,0.39337972770990404,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,45,20282947,0.3405572755417956,0.2829053743575079,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,46,20282948,0.0247837178349601,0.15495674356699202,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,47,20282949,0.0928847096299926,0.35263491294049126,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,48,20282950,0.0869565217391304,0.16526795599806263,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,49,20282951,0.0,0.0,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,50,20282952,0.0745618899733805,0.1845018488802613,5
CHEMBL2835_Ki,morgan,xgboost,crem_mean,51,20282953,0.0434782608695651,0.15489099903258116,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,42,20282944,0.0739687661156998,0.10460003331567776,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,43,20282945,0.0450416166625492,0.2072628870580997,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,44,20282946,0.1666514815878687,0.14619335835131686,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,45,20282947,0.190525929611415,0.3005856534176939,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,46,20282948,0.1510589191510244,0.16193371411441654,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,47,20282949,0.2261363636363635,0.16726089180928919,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,48,20282950,0.1746566019487306,0.23569236317267764,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,49,20282951,0.1460361410996971,0.30519932293296925,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,50,20282952,0.2177560711456806,0.3663767840513801,5
CHEMBL2835_Ki,unimol,mlp,crem_lime,51,20282953,0.0472835393234527,0.04663727658567364,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,42,20282944,0.2962474303980196,0.3317277282850875,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,43,20282945,0.2311310553633218,0.2869380796310998,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,44,20282946,0.4225108082312197,0.3643191921325968,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,45,20282947,0.4562078413875714,0.3866972214946187,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,46,20282948,0.3261718749999998,0.3072031221860792,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,47,20282949,0.2719290657439445,0.3763787278853963,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,48,20282950,0.5001737607358316,0.4973248532949161,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,49,20282951,0.2748365478914677,0.39645369511883716,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,50,20282952,0.3048715900920215,0.2985316548183208,5
CHEMBL2835_Ki,unimol,mlp,crem_mean,51,20282953,0.242247209091965,0.29438223542830666,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,42,20282944,0.2045982856584403,0.22592176151134602,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,43,20282945,0.0439733198179453,0.03512819987449326,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,44,20282946,0.25502922562693,0.22767937837371832,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,45,20282947,0.0547557532495205,0.07377464659257163,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,46,20282948,0.2035569942951861,0.23437066321065259,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,47,20282949,0.1211937897735523,0.25558508841392047,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,48,20282950,0.2712760430420735,0.31754718851239966,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,49,20282951,0.2084637578481432,0.28888224292708625,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,50,20282952,0.1792182647213908,0.2893778072997008,5
CHEMBL2835_Ki,unimol,xgboost,crem_lime,51,20282953,0.1460686861135383,0.15192533118907586,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,42,20282944,0.3500469382289828,0.2575581325442136,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,43,20282945,0.1871710526315789,0.18350024714195376,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,44,20282946,0.2614795918367347,0.37393516755582434,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,45,20282947,0.0,0.10915916386994107,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,46,20282948,0.1980831151635521,0.1881744575377498,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,47,20282949,0.2358058608058608,0.28698493284614124,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,48,20282950,0.4013157894736841,0.4450001399712029,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,49,20282951,0.1652802425317952,0.2663690198836595,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,50,20282952,0.1965709728867623,0.2521820688845476,5
CHEMBL2835_Ki,unimol,xgboost,crem_mean,51,20282953,0.3051713620230701,0.2834054593789487,5
CHEMBL287_Ki,molformer,mlp,crem_lime,42,20283944,-0.0085393336849854,0.08592463205221158,26
CHEMBL287_Ki,molformer,mlp,crem_lime,43,20283945,0.0725008845249274,0.0833216755553378,26
CHEMBL287_Ki,molformer,mlp,crem_lime,44,20283946,0.050877437591433504,0.18646947050700288,26
CHEMBL287_Ki,molformer,mlp,crem_lime,45,20283947,0.00829087853487725,0.10919715956146275,26
CHEMBL287_Ki,molformer,mlp,crem_lime,46,20283948,0.0255395677012299,0.10975141832023837,26
CHEMBL287_Ki,molformer,mlp,crem_lime,47,20283949,-0.0013470764984401,0.09922883544426417,26
CHEMBL287_Ki,molformer,mlp,crem_lime,48,20283950,0.0276441591020328,0.02432886605105867,26
CHEMBL287_Ki,molformer,mlp,crem_lime,49,20283951,0.00915990868109025,0.1219841921282136,26
CHEMBL287_Ki,molformer,mlp,crem_lime,50,20283952,0.1024087868531665,0.12325710505929204,26
CHEMBL287_Ki,molformer,mlp,crem_lime,51,20283953,0.09659232085508015,0.17276309723455416,26
CHEMBL287_Ki,molformer,mlp,crem_mean,42,20283944,0.186796246457977,0.22102400392869553,26
CHEMBL287_Ki,molformer,mlp,crem_mean,43,20283945,0.14185859199922896,0.17363856664204944,26
CHEMBL287_Ki,molformer,mlp,crem_mean,44,20283946,0.1573341785618,0.1868854480971468,26
CHEMBL287_Ki,molformer,mlp,crem_mean,45,20283947,0.2063205772730678,0.1788738905251173,26
CHEMBL287_Ki,molformer,mlp,crem_mean,46,20283948,0.21219845129327886,0.20783722208807898,26
CHEMBL287_Ki,molformer,mlp,crem_mean,47,20283949,0.1242131170764388,0.17796409765910337,26
CHEMBL287_Ki,molformer,mlp,crem_mean,48,20283950,0.104938981402156,0.16048199243978484,26
CHEMBL287_Ki,molformer,mlp,crem_mean,49,20283951,0.20159559870956917,0.22675707310284687,26
CHEMBL287_Ki,molformer,mlp,crem_mean,50,20283952,0.2228661279894596,0.2482251234220931,26
CHEMBL287_Ki,molformer,mlp,crem_mean,51,20283953,0.22461375683132614,0.2477788455320477,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,42,20283944,0.044789760482524005,0.11487046672303708,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,43,20283945,0.1515522403659502,0.20961008143169105,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,44,20283946,0.10545520969280825,0.13099145637788215,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,45,20283947,0.0819365679969947,0.10263169628333363,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,46,20283948,-0.02939351381959755,0.058163893711546594,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,47,20283949,0.01302936863895115,0.08613429756785887,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,48,20283950,0.042425444643230045,0.10450424893766175,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,49,20283951,0.033771060771019004,0.051741229725895906,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,50,20283952,0.06393151352683185,0.1232706830906004,26
CHEMBL287_Ki,molformer,xgboost,crem_lime,51,20283953,-0.00481710723116715,0.05966312937038133,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,42,20283944,0.11330929964206701,0.20703585093276983,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,43,20283945,0.1795454545454545,0.20845517706528569,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,44,20283946,0.12776799156772295,0.19475195169452938,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,45,20283947,0.115930025633973,0.19125656661070642,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,46,20283948,0.0862111885267941,0.16238199505276288,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,47,20283949,0.14777230797955634,0.2107189937827491,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,48,20283950,0.1772109633889543,0.22017855794377833,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,49,20283951,0.08235319435207106,0.13888455295931582,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,50,20283952,0.13174901001347028,0.1596683894842395,26
CHEMBL287_Ki,molformer,xgboost,crem_mean,51,20283953,0.0831173577884104,0.1394589990614942,26
CHEMBL287_Ki,morgan,mlp,crem_lime,42,20283944,0.0889416272822186,0.16855500545939922,26
CHEMBL287_Ki,morgan,mlp,crem_lime,43,20283945,0.0851702587344432,0.20812619674308525,26
CHEMBL287_Ki,morgan,mlp,crem_lime,44,20283946,-0.0105915293679811,0.0571968787319307,26
CHEMBL287_Ki,morgan,mlp,crem_lime,45,20283947,0.06367265552135125,0.16459683150743637,26
CHEMBL287_Ki,morgan,mlp,crem_lime,46,20283948,0.2114738343496838,0.17241945363322334,26
CHEMBL287_Ki,morgan,mlp,crem_lime,47,20283949,0.17272121649989275,0.19729320413197474,26
CHEMBL287_Ki,morgan,mlp,crem_lime,48,20283950,0.011796908881468001,0.09523781452155157,26
CHEMBL287_Ki,morgan,mlp,crem_lime,49,20283951,0.08140387960523635,0.1614684504204386,26
CHEMBL287_Ki,morgan,mlp,crem_lime,50,20283952,0.06335392677740816,0.16425332792139422,26
CHEMBL287_Ki,morgan,mlp,crem_lime,51,20283953,0.16534449176097074,0.2164124374038714,26
CHEMBL287_Ki,morgan,mlp,crem_mean,42,20283944,0.12703771893075794,0.20813717975065635,26
CHEMBL287_Ki,morgan,mlp,crem_mean,43,20283945,0.07058174245922785,0.1705788389814189,26
CHEMBL287_Ki,morgan,mlp,crem_mean,44,20283946,0.1594812060344096,0.1860750177515348,26
CHEMBL287_Ki,morgan,mlp,crem_mean,45,20283947,0.12800817411274484,0.19021094942918848,26
CHEMBL287_Ki,morgan,mlp,crem_mean,46,20283948,0.09492116469792186,0.22008389540965806,26
CHEMBL287_Ki,morgan,mlp,crem_mean,47,20283949,0.1375089769558258,0.22017554614892426,26
CHEMBL287_Ki,morgan,mlp,crem_mean,48,20283950,0.10421048972542585,0.12946748482141318,26
CHEMBL287_Ki,morgan,mlp,crem_mean,49,20283951,0.08990979552245995,0.19427368419744587,26
CHEMBL287_Ki,morgan,mlp,crem_mean,50,20283952,0.14009452160493824,0.17968470748890766,26
CHEMBL287_Ki,morgan,mlp,crem_mean,51,20283953,0.11140515175654435,0.22445053657630756,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,42,20283944,0.0875696001135393,0.2239515072062247,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,43,20283945,0.15970537314558936,0.16520411307745356,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,44,20283946,0.0012097505668934,0.09873267417941702,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,45,20283947,-0.0068442264300900505,0.06141807478491764,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,46,20283948,0.26463656052708157,0.23067290061093149,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,47,20283949,-0.0178809068952031,0.07451285942728167,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,48,20283950,0.15064544478078307,0.2071644776801847,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,49,20283951,0.0901141418232668,0.16144044970911894,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,50,20283952,0.0342724882425739,0.09547317161610228,26
CHEMBL287_Ki,morgan,xgboost,crem_lime,51,20283953,0.0,0.08434953942337182,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,42,20283944,0.2320451694322952,0.26735740875626524,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,43,20283945,0.08084911212508711,0.17472595304613162,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,44,20283946,0.0821428571428571,0.12637730726545993,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,45,20283947,0.0,0.016140109890109885,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,46,20283948,0.13333721960724243,0.21050717302103444,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,47,20283949,0.0,0.09710453273669126,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,48,20283950,0.03787223578890235,0.14515311026501843,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,49,20283951,0.04417293233082715,0.1095175060956759,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,50,20283952,0.0,0.02307768407790831,26
CHEMBL287_Ki,morgan,xgboost,crem_mean,51,20283953,0.0,0.018808697568096056,26
CHEMBL287_Ki,unimol,mlp,crem_lime,42,20283944,0.025282215978701797,0.08337973312865268,26
CHEMBL287_Ki,unimol,mlp,crem_lime,43,20283945,0.1407146421165901,0.16512006368307916,26
CHEMBL287_Ki,unimol,mlp,crem_lime,44,20283946,0.07876049984011835,0.15039566208776003,26
CHEMBL287_Ki,unimol,mlp,crem_lime,45,20283947,0.05097045454988715,0.20550873175352485,26
CHEMBL287_Ki,unimol,mlp,crem_lime,46,20283948,0.00424528937487415,0.07142693831350166,26
CHEMBL287_Ki,unimol,mlp,crem_lime,47,20283949,0.1094409615983768,0.17446252522228664,26
CHEMBL287_Ki,unimol,mlp,crem_lime,48,20283950,0.0277992102570087,0.13062160588586783,26
CHEMBL287_Ki,unimol,mlp,crem_lime,49,20283951,-0.0014865890688259,0.05560530783275581,26
CHEMBL287_Ki,unimol,mlp,crem_lime,50,20283952,0.0589252950335065,0.10852962098496771,26
CHEMBL287_Ki,unimol,mlp,crem_lime,51,20283953,0.16495781609356774,0.14928067995933716,26
CHEMBL287_Ki,unimol,mlp,crem_mean,42,20283944,0.12659175501917436,0.17335228510370523,26
CHEMBL287_Ki,unimol,mlp,crem_mean,43,20283945,0.09984888831928294,0.2411463607838294,26
CHEMBL287_Ki,unimol,mlp,crem_mean,44,20283946,0.08879739540865644,0.17185290849680157,26
CHEMBL287_Ki,unimol,mlp,crem_mean,45,20283947,0.15252250872963796,0.17559681825412163,26
CHEMBL287_Ki,unimol,mlp,crem_mean,46,20283948,0.07605327112519736,0.15546980483490025,26
CHEMBL287_Ki,unimol,mlp,crem_mean,47,20283949,0.165618665451704,0.1731835677967968,26
CHEMBL287_Ki,unimol,mlp,crem_mean,48,20283950,0.13311117467581995,0.18332715448531606,26
CHEMBL287_Ki,unimol,mlp,crem_mean,49,20283951,0.10847267187165145,0.16433212497305066,26
CHEMBL287_Ki,unimol,mlp,crem_mean,50,20283952,0.1045660952812224,0.1587557280262463,26
CHEMBL287_Ki,unimol,mlp,crem_mean,51,20283953,0.10980292926887344,0.22334349727687555,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,42,20283944,0.0386090770625033,0.12582863538968866,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,43,20283945,0.1407046146651298,0.17985628033468035,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,44,20283946,0.0125282423782485,0.07584780346883296,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,45,20283947,0.00075944170771755,0.07953514564419632,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,46,20283948,0.13102565026651986,0.14323309606314255,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,47,20283949,0.11866281354343561,0.17077267061022067,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,48,20283950,-0.00396764305229425,0.03967034183382291,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,49,20283951,-0.0025289371299994,0.03178904752859351,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,50,20283952,0.0064975756619663,0.044087760200938284,26
CHEMBL287_Ki,unimol,xgboost,crem_lime,51,20283953,0.097437631302521,0.162074824894495,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,42,20283944,0.13412144072020596,0.18221611268541604,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,43,20283945,0.07724057072668766,0.17435490068788295,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,44,20283946,0.1848025826673442,0.18957726467968117,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,45,20283947,0.1263901227839229,0.16309078689787032,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,46,20283948,0.0597636831507798,0.12155789352672063,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,47,20283949,0.17031638110250155,0.20246497933051225,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,48,20283950,0.0649403865456404,0.12014643545569338,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,49,20283951,0.2321631693613117,0.17400108814980797,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,50,20283952,0.0624526096988503,0.1109189813553535,26
CHEMBL287_Ki,unimol,xgboost,crem_mean,51,20283953,0.06549252255592615,0.14110863551699931,26
CHEMBL2971_Ki,molformer,mlp,crem_lime,42,20284944,0.1571840479231972,0.24128886028783542,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,43,20284945,0.2561878616180771,0.3130367265163144,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,44,20284946,0.1747287010448256,0.269787480870491,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,45,20284947,0.1786796048649531,0.2527852919909885,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,46,20284948,0.0579829858637968,0.17513761743052544,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,47,20284949,0.1417802746289822,0.22396294263419156,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,48,20284950,0.3051229145885896,0.31934931385592763,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,49,20284951,0.0111264292491019,0.22886586030691192,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,50,20284952,0.2468382288015381,0.17275228743081583,11
CHEMBL2971_Ki,molformer,mlp,crem_lime,51,20284953,0.2499169754820035,0.25294532498207684,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,42,20284944,0.3302444963839498,0.2935778104962059,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,43,20284945,0.2691798941798941,0.3350347215165534,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,44,20284946,0.1217592592592597,0.27208219157017605,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,45,20284947,0.1757605820105819,0.319790955240169,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,46,20284948,0.237944066515495,0.26748938612478024,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,47,20284949,0.13055210009233,0.2636392990696732,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,48,20284950,0.2949941520467836,0.32930199292084483,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,49,20284951,0.3900659679076308,0.3372362668732782,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,50,20284952,0.2306205643787343,0.24979965491124057,11
CHEMBL2971_Ki,molformer,mlp,crem_mean,51,20284953,0.2201145912910619,0.30844221145440787,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,42,20284944,0.0934835641976006,0.17936644740574248,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,43,20284945,0.051466041377532,0.15255704691002456,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,44,20284946,0.0404291104992211,0.170551171055089,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,45,20284947,0.0764328474891514,0.149542000144681,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,46,20284948,0.0919998991778328,0.13770383094814434,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,47,20284949,0.0788270459699031,0.17983491266411988,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,48,20284950,0.2760363874403283,0.2529104565423927,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,49,20284951,0.1241021451735295,0.19847722462569373,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,50,20284952,0.313150211344566,0.31193239191144806,11
CHEMBL2971_Ki,molformer,xgboost,crem_lime,51,20284953,0.2062147226007004,0.18355346418825277,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,42,20284944,0.3018626996454902,0.31172880487492943,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,43,20284945,0.1309090909090909,0.23043371030892282,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,44,20284946,0.1510141093474426,0.2559010171030565,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,45,20284947,0.0923700797147859,0.17268498411159333,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,46,20284948,0.1582284242957614,0.2193405619708907,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,47,20284949,0.1142857142857142,0.14638989464256683,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,48,20284950,0.2629178737082908,0.3034179674709623,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,49,20284951,0.0700280112044817,0.23803654536101104,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,50,20284952,0.1303418803418801,0.2564932146146933,11
CHEMBL2971_Ki,molformer,xgboost,crem_mean,51,20284953,0.1689602214563285,0.28356451714094727,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,42,20284944,0.4322076266489625,0.2731113791666401,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,43,20284945,0.1314727940220155,0.22668438275188782,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,44,20284946,0.3187691894350975,0.3032161662708597,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,45,20284947,0.2115041417099429,0.23454302543467387,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,46,20284948,0.2803593769762513,0.24265026185380323,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,47,20284949,0.4974276781419638,0.3797262331487174,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,48,20284950,0.1569417699852483,0.23497833231971155,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,49,20284951,0.4488530131387274,0.34697944567607003,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,50,20284952,0.2182452035474684,0.24592231869399817,11
CHEMBL2971_Ki,morgan,mlp,crem_lime,51,20284953,0.3015888724962386,0.2528938409503756,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,42,20284944,0.2726773879142301,0.27036869131550667,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,43,20284945,0.1610580543359545,0.2309662576632518,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,44,20284946,0.4043082668215874,0.290789922828248,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,45,20284947,0.1045378151260504,0.24974316916165173,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,46,20284948,0.0960536136427468,0.24508370699884352,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,47,20284949,0.3981637540717376,0.42153703542335985,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,48,20284950,0.1186107932875667,0.2821892934091489,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,49,20284951,0.2519050150629098,0.2920663986621983,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,50,20284952,0.3354820702646789,0.28209352364339285,11
CHEMBL2971_Ki,morgan,mlp,crem_mean,51,20284953,0.2759868770810599,0.2991792564407902,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,42,20284944,0.1750775703512176,0.23755714541445272,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,43,20284945,0.2316071790703573,0.1776538109142174,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,44,20284946,0.2840521188505119,0.31138640451747485,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,45,20284947,0.5231098062870508,0.4870914260973695,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,46,20284948,0.2394418753972535,0.2145401638259776,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,47,20284949,0.0649947584395395,0.17424931458542034,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,48,20284950,0.0047455855045641,0.0569883150470627,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,49,20284951,0.1372186753489275,0.24738491217427885,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,50,20284952,0.048079648526077,0.23347408686974366,11
CHEMBL2971_Ki,morgan,xgboost,crem_lime,51,20284953,0.4719252555810839,0.39079769165134676,11
CHEMBL2971_Ki,morgan,xgboost,crem_mean,42,20284944,0.2672438672438672,0.3083470578411023,11
CHEMBL2971_Ki,morgan,xgboost,crem_mean,43,20284945,0.0096491228070176,0.08236342197439947,11
CHEMBL2971_Ki,morgan,xgboost,crem_mean,44,20284946,0.1746546042143167,0.19179201210185734,11
CHEMBL2971_Ki,morgan,xgboost,crem_mean,45,20284947,0.2920175438596492,0.385483288938452,11
CHEMBL2971_Ki,morgan,xgboost,crem_mean,46,20284948,0.1587539144357326,0.21130527177481878,11
CHEMBL2971_Ki,morgan,xgboost,crem_mean,47,20284949,0.0,0.06421175696442734,11
