scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,35,morgan,xgboost,0.3333333333333333,0.38738738738738737,0.08108108108108109,0.1111111111111111,0.18318318318318316,0.08108108108108109,0.2222222222222222
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,35,unimol,mlp,0.23660130718954245,0.29849849849849847,0.08108108108108109,0.08646514161220042,0.16053553553553554,0.08108108108108109,0.15013616557734202
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,35,unimol,xgboost,0.3333333333333333,0.38738738738738737,0.08108108108108109,0.1351670297748729,0.20528862195528863,0.08108108108108109,0.1981663035584604
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,40,molformer,mlp,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,40,molformer,xgboost,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,40,morgan,mlp,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,40,morgan,xgboost,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,40,unimol,mlp,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,40,unimol,xgboost,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,43,molformer,mlp,0.22913411177300066,0.3392578100911434,0.14285714285714285,0.2757716049382715,0.3792328042328042,0.14285714285714285,-0.046637493165270855
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,43,molformer,xgboost,0.23845056692278913,0.3472433430766764,0.14285714285714285,0.19105531813865148,0.30661884411884416,0.14285714285714285,0.047395248784137645
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,43,morgan,mlp,0.4910191660191659,0.5637307137307137,0.14285714285714285,0.3092078189300412,0.40789241622574957,0.14285714285714285,0.18181134708912472
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,43,morgan,xgboost,0.2992798353909465,0.39938271604938275,0.14285714285714285,0.06558641975308642,0.19907407407407407,0.14285714285714285,0.23369341563786006
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,43,unimol,mlp,0.40850456128233903,0.49300390967057633,0.14285714285714285,0.3930111298166854,0.4797238255571589,0.14285714285714285,0.015493431465653629
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,43,unimol,xgboost,0.2788756510978733,0.3818934152267486,0.14285714285714285,0.32612701084923307,0.4223945807279141,0.14285714285714285,-0.047251359751359745
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,51,molformer,mlp,0.0675833969951617,0.4301898537192655,0.3888888888888889,0.21101928374655646,0.5178451178451179,0.3888888888888889,-0.14343588675139476
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,51,molformer,xgboost,0.1212121212121212,0.46296296296296297,0.3888888888888889,0.3062770562770563,0.576058201058201,0.3888888888888889,-0.1850649350649351
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,51,morgan,mlp,0.37121212121212116,0.6157407407407408,0.3888888888888889,0.24518398268398275,0.538723544973545,0.3888888888888889,0.1260281385281384
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,51,morgan,xgboost,0.49999999999999983,0.6944444444444443,0.3888888888888889,0.1666666666666666,0.4907407407407407,0.3888888888888889,0.33333333333333326
fixed_selected_support_0_70_restriction,strict_unmatched,crem_mean_abs_exponent_0,CHEMBL287_Ki,51,unimol,mlp,0.3582523918658372,0.6078209061402339,0.3888888888888889,0.23661944116489564,0.5334896584896585,0.3888888888888889,0.12163295070094154
