scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap_rescore,delta_nap_reference,rescore_minus_reference_delta_nap
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,36,unimol,xgboost,0.004414214076002253,0.24948148445729404,0.24615384615384617,0.15260334959541588,0.36119329431039043,0.24615384615384617,-0.14818913551941362,-0.14818913551941365,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,39,molformer,mlp,0.5047939052579133,0.6103296303668827,0.21311475409836064,-0.061016850476715005,0.1651014947068472,0.21311475409836064,0.5658107557346284,0.5658107557346284,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,39,molformer,xgboost,-0.07476049612024381,0.15428682272505403,0.21311475409836064,0.004654447894169817,0.2167772704741008,0.21311475409836064,-0.07941494401441362,-0.07941494401441357,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,39,morgan,mlp,0.26348284387927784,0.4204455164951695,0.21311475409836064,0.3315662645303216,0.4740193556959908,0.21311475409836064,-0.06808342065104378,-0.06808342065104378,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,39,morgan,xgboost,-0.07629265244552777,0.15308119151827324,0.21311475409836064,0.5051050757756134,0.6105744858562204,0.21311475409836064,-0.5813977282211411,-0.5813977282211411,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,39,unimol,mlp,0.13384066577760165,0.31843199930040783,0.21311475409836064,0.1139838923486086,0.3028069972579215,0.21311475409836064,0.019856773428993044,0.019856773428993085,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,39,unimol,xgboost,0.363652044187636,0.4992671823115824,0.21311475409836064,0.09444658337413286,0.28743337708128486,0.21311475409836064,0.26920546081350316,0.26920546081350316,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,42,molformer,mlp,0.3444638744289515,0.5629759162859677,0.3333333333333333,-0.04991085047123319,0.30005943301917787,0.3333333333333333,0.39437472490018466,0.3948371984731233,-0.00046247357293865976
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,42,molformer,xgboost,0.17781140764321757,0.45187427176214506,0.3333333333333333,-0.14026338377814493,0.23982441081457004,0.3333333333333333,0.3180747914213625,0.3180747914213624,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,42,morgan,mlp,-0.03412176132344274,0.3105854924510381,0.3333333333333333,-0.15240836448164605,0.23172775701223594,0.3333333333333333,0.1182866031582033,0.11904718516878532,-0.0007605820105820171
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,42,morgan,xgboost,0.18694779067292266,0.45796519378194844,0.3333333333333333,0.048273903177131504,0.36551593545142097,0.3333333333333333,0.13867388749579115,0.13867388749579113,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,42,unimol,mlp,-0.04033136232076468,0.3064457584528235,0.3333333333333333,-0.15612594303021063,0.2292493713131929,0.3333333333333333,0.11579458070944595,0.11579458070944587,8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,42,unimol,xgboost,-0.020784839586589495,0.31947677360894033,0.3333333333333333,-0.141238476582212,0.23917434894519196,0.3333333333333333,0.1204536369956225,0.12004205162976878,0.0004115853658537283
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,44,molformer,mlp,-0.02054015042658493,0.1732332958569439,0.189873417721519,-0.055902394992766134,0.1445854015248477,0.189873417721519,0.0353622445661812,0.0353622445661812,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,44,molformer,xgboost,-0.08102001930977744,0.12423694638195247,0.189873417721519,0.16951993853331473,0.3272060261535714,0.189873417721519,-0.2505399578430922,-0.25053995784309213,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,44,morgan,mlp,0.13256364193433853,0.297266747896173,0.189873417721519,0.18389166107017005,0.33884894061380866,0.189873417721519,-0.051328019135831515,-0.05132801913583143,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,44,morgan,xgboost,-0.09080725376183847,0.11630804758534606,0.189873417721519,0.2966220108499371,0.4301747935999491,0.189873417721519,-0.38742926461177557,-0.38742926461177557,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,44,unimol,mlp,0.0981423349895197,0.26938113214340836,0.189873417721519,0.06777541504098093,0.24478008307117446,0.189873417721519,0.030366919948538768,0.03036691994853874,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,44,unimol,xgboost,0.008993815975954292,0.19715954711976047,0.189873417721519,0.052077608180192914,0.23206287244977655,0.189873417721519,-0.04308379220423862,-0.0430837922042386,-2.0816681711721685e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,48,molformer,mlp,0.08037064163655301,0.3677548161251302,0.3125,0.13958434981523937,0.408464240497977,0.3125,-0.05921370817868636,-0.05921370817868642,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,48,molformer,xgboost,-0.06852195082860403,0.26539115880533476,0.3125,0.2584232726199188,0.4901659999261942,0.3125,-0.32694522344852284,-0.3269452234485228,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,48,morgan,mlp,-0.17653128372332702,0.1911347424402127,0.3125,0.029781341629082525,0.33297467236999423,0.3125,-0.20631262535240955,-0.2063126253524095,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,48,morgan,xgboost,-0.10726288462088561,0.23875676682314115,0.3125,0.3413105127672494,0.547150977527484,0.3125,-0.448573397388135,-0.44857339738813495,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,48,unimol,mlp,-0.015238092975070665,0.30202381107963894,0.3125,0.0948021039254775,0.3776764464487658,0.3125,-0.11004019690054817,-0.11004019690054813,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,48,unimol,xgboost,0.03770555584248878,0.3384225696417111,0.3125,0.18740224185116042,0.4413390412726728,0.3125,-0.14969668600867164,-0.1496966860086716,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,51,molformer,mlp,-0.02371687504789895,0.17491475742408147,0.19402985074626866,0.04120032539151539,0.2272360831513706,0.19402985074626866,-0.06491720043941435,-0.06656858563117213,0.0016513851917577815
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,51,molformer,xgboost,-0.02903172700134998,0.17063114540189703,0.19402985074626866,0.041988729500613144,0.2278715133288524,0.19402985074626866,-0.07102045650196312,-0.07102045650196304,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,51,morgan,mlp,0.003918109089045769,0.19718772971355927,0.19402985074626866,0.020347200643437525,0.2104290870857556,0.19402985074626866,-0.016429091554391755,-0.01642909155439177,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,51,morgan,xgboost,0.020051903832255972,0.21019108667077346,0.19402985074626866,0.26090732340540584,0.40431336513271515,0.19402985074626866,-0.24085541957314988,-0.24329888079797315,0.002443461224823279
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,51,unimol,mlp,-0.011658739927664107,0.18463325438665878,0.19402985074626866,0.11397468653865928,0.28589004586697914,0.19402985074626866,-0.1256334264663234,-0.12563342646632333,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,51,unimol,xgboost,0.2517531896431673,0.3969354065780751,0.19402985074626866,0.3570693590252321,0.48181709533376926,0.19402985074626866,-0.10531616938206484,-0.1053161693820649,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,52,molformer,mlp,0.03817616665195684,0.2148376870628219,0.1836734693877551,0.01297948127226299,0.19426896430388818,0.1836734693877551,0.02519668537969385,0.025196685379693773,7.632783294297951e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,52,molformer,xgboost,0.05604923097715628,0.22942794365482144,0.1836734693877551,0.0538651744842032,0.22764504039526792,0.1836734693877551,0.002184056492953078,0.0021840564929530293,4.85722573273506e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,52,morgan,mlp,0.3123655512150642,0.43866575609393,0.1836734693877551,0.5378802441204402,0.6227593829554614,0.1836734693877551,-0.225514692905376,-0.2255146929053759,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,52,morgan,xgboost,-0.006370295114856463,0.17847322847766822,0.1836734693877551,0.12574495172051592,0.2863224095677681,0.1836734693877551,-0.13211524683537237,-0.13211524683537235,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,52,unimol,mlp,0.3185647751927477,0.4437263470961206,0.1836734693877551,0.18417449813378994,0.3340199984765632,0.1836734693877551,0.13439027705895773,0.1343902770589577,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL2147_Ki,52,unimol,xgboost,0.43861123172397676,0.5417234544685524,0.1836734693877551,0.08924307660026747,0.2565249604900143,0.1836734693877551,0.3493681551237093,0.34936815512370933,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,1,molformer,mlp,0.5472467673183016,0.6623535213899198,0.2542372881355932,0.08031914809805238,0.3141363138358357,0.2542372881355932,0.46692761922024917,0.46692761922024917,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,1,molformer,xgboost,0.1765913457557611,0.3859325290381947,0.2542372881355932,0.0652903698114025,0.3029284113847748,0.2542372881355932,0.1113009759443586,0.11130097594435856,4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,1,morgan,mlp,0.8218634773646301,0.8671524237973512,0.2542372881355932,0.06629683421799223,0.3036789950100281,0.2542372881355932,0.7555666431466378,0.7555666431466379,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,1,morgan,xgboost,0.6488321333252159,0.7381120994289746,0.2542372881355932,0.05881720205366588,0.2981009642434118,0.2542372881355932,0.59001493127155,0.5900149312715501,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,1,unimol,mlp,0.30793721127918144,0.4838853779031183,0.2542372881355932,0.41871666279809744,0.5665005620867167,0.2542372881355932,-0.110779451518916,-0.1107794515189161,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,1,unimol,xgboost,0.6462124489881601,0.7361584365335431,0.2542372881355932,0.3374971806738898,0.505930100841545,0.2542372881355932,0.3087152683142703,0.3087152683142703,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,2,molformer,mlp,0.04952868095753998,0.606701523154844,0.5862068965517241,0.30903657698354686,0.714084100820778,0.5862068965517241,-0.2595078960260069,-0.2595078960260069,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,2,molformer,xgboost,-0.08992318160580465,0.5489973041631152,0.5862068965517241,-0.16225843106020277,0.5190654768026747,0.5862068965517241,0.07233524945439812,0.0723352494543981,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,2,morgan,mlp,0.2932660027245544,0.7075583459549879,0.5862068965517241,-0.12926865118571246,0.5327164201990154,0.5862068965517241,0.42253465391026684,0.42253465391026684,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,2,morgan,xgboost,0.1718778788521659,0.6573287774560687,0.5862068965517241,-0.08416462607638038,0.551380154727015,0.5862068965517241,0.2560425049285463,0.2560425049285463,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,2,unimol,mlp,0.3391278059727532,0.7265356438507945,0.5862068965517241,0.399913764516678,0.7516884542827632,0.5862068965517241,-0.06078595854392477,-0.06078595854392477,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,2,unimol,xgboost,0.005782218414177018,0.5885995386541422,0.5862068965517241,0.24670854300929787,0.6882931902107439,0.5862068965517241,-0.24092632459512087,-0.24092632459512087,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,7,molformer,mlp,-0.012235330071035347,0.04399996604402217,0.05555555555555555,0.17140780841411093,0.2174407079466603,0.05555555555555555,-0.1836431384851463,-0.18364313848514618,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,7,molformer,xgboost,0.04897112477666709,0.10180606228907448,0.05555555555555555,0.10753917081113562,0.15712032798829476,0.05555555555555555,-0.05856804603446853,-0.05856804603446853,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,7,morgan,mlp,0.07711953992227373,0.1283906765932585,0.05555555555555555,0.33459679728062075,0.3715636418761419,0.05555555555555555,-0.25747725735834703,-0.2574772573583471,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,7,morgan,xgboost,0.04447786589362707,0.09756242889953666,0.05555555555555555,0.04092790006519655,0.09420968339490786,0.05555555555555555,0.003549965828430514,0.0035499658284305,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,7,unimol,mlp,0.3932829711664285,0.42698947276829363,0.05555555555555555,0.11430144175874728,0.16350691721659463,0.05555555555555555,0.27898152940768123,0.2789815294076812,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,7,unimol,xgboost,0.25909623419243394,0.30025755451507646,0.05555555555555555,0.1000908307019258,0.1500857845518188,0.05555555555555555,0.15900540349050812,0.15900540349050807,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,14,molformer,mlp,-0.06140826831034252,0.11821466940371546,0.1692307692307692,-0.04011414600173711,0.13590517101394148,0.1692307692307692,-0.02129412230860541,-0.021294122308605397,-1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,14,molformer,xgboost,-0.052186657359624015,0.12587570003969697,0.1692307692307692,0.21213798061491926,0.3454684762031637,0.1692307692307692,-0.26432463797454325,-0.2643246379745432,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,14,morgan,mlp,0.028650060579983802,0.19303235802029425,0.1692307692307692,0.07214522134331103,0.22916679926982764,0.1692307692307692,-0.043495160763327226,-0.04349516076332727,4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,14,morgan,xgboost,-0.05073347202335874,0.1270829617036712,0.1692307692307692,0.16612707256250445,0.30724402951346524,0.1692307692307692,-0.21686054458586318,-0.2168605445858631,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,14,unimol,mlp,0.21076718642120063,0.3443296625653051,0.1692307692307692,0.08967403558346038,0.24372919879241325,0.1692307692307692,0.12109315083774025,0.12109315083774021,4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,14,unimol,xgboost,0.28923181906199624,0.4095156650668892,0.1692307692307692,0.09458089392584619,0.2478056657230107,0.1692307692307692,0.19465092513615007,0.19465092513615007,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,16,molformer,mlp,-0.16758503730077598,0.26808102139354345,0.373134328358209,0.07395182335480542,0.4194921877746542,0.373134328358209,-0.2415368606555814,-0.24153686065558133,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,16,molformer,xgboost,-0.12273103470204962,0.2961984558584167,0.373134328358209,0.28101461743881734,0.5492927452601543,0.373134328358209,-0.40374565214086694,-0.4037456521408669,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,16,morgan,mlp,0.26595288330089983,0.5398510611736984,0.373134328358209,0.38395250493666794,0.6138209732438814,0.373134328358209,-0.1179996216357681,-0.1179996216357681,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,16,morgan,xgboost,0.10689694002341478,0.44014435046243916,0.373134328358209,0.05293567179305003,0.4063178838105687,0.373134328358209,0.05396126823036475,0.05396126823036469,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,16,unimol,mlp,0.051880805258041784,0.40565662419160836,0.373134328358209,-0.012957162218488473,0.36501192816154454,0.373134328358209,0.06483796747653026,0.06483796747653027,-1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,16,unimol,xgboost,-0.11720642151911675,0.299661646211897,0.373134328358209,0.08361800936390938,0.42555158795946557,0.373134328358209,-0.20082443088302615,-0.20082443088302604,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,18,molformer,mlp,-0.021596987612207824,0.20231468090553636,0.2191780821917808,0.02364976755686417,0.23764433905125007,0.2191780821917808,-0.04524675516907199,-0.045246755169071964,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,18,molformer,xgboost,0.17006998857039468,0.35197245682893835,0.2191780821917808,0.07256538928280833,0.2758387286180832,0.2191780821917808,0.09750459928758635,0.09750459928758633,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,18,morgan,mlp,0.14288109298760346,0.3307427712368958,0.2191780821917808,0.16590911367965158,0.3487235545169882,0.2191780821917808,-0.023028020692048123,-0.023028020692048096,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,18,morgan,xgboost,0.4302277657768943,0.5551093513600408,0.2191780821917808,0.05589668424065508,0.2628234383796896,0.2191780821917808,0.37433108153623923,0.3743310815362392,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,18,unimol,mlp,0.08389318022254895,0.284683716064182,0.2191780821917808,0.24708080722408612,0.41210419194209463,0.2191780821917808,-0.16318762700153716,-0.16318762700153722,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,18,unimol,xgboost,0.027745793094246612,0.2408426055667405,0.2191780821917808,0.16054612458990106,0.34453601509074466,0.2191780821917808,-0.13280033149565446,-0.13280033149565443,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,22,molformer,mlp,0.35150476045030593,0.4595873003752549,0.16666666666666666,0.33020985237074885,0.44184154364229067,0.16666666666666666,0.021294908079557084,0.02129490807955714,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,22,molformer,xgboost,0.15780757263075126,0.2981729771922927,0.16666666666666666,0.21497446725909872,0.345812056049249,0.16666666666666666,-0.05716689462834745,-0.05716689462834751,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,22,morgan,mlp,0.021211558098506944,0.18434296508208914,0.16666666666666666,0.04291162814123518,0.20242635678436263,0.16666666666666666,-0.021700070042728233,-0.021700070042728233,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,22,morgan,xgboost,-0.037172360354710006,0.13568969970440833,0.16666666666666666,0.17114933685696868,0.3092911140474739,0.16666666666666666,-0.20832169721167867,-0.20832169721167865,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,22,unimol,mlp,0.2899891574910302,0.40832429790919184,0.16666666666666666,0.1483376602079879,0.29028138350665655,0.16666666666666666,0.14165149728304233,0.14165149728304233,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,22,unimol,xgboost,0.18125367689269822,0.31771139741058185,0.16666666666666666,0.1279998146609404,0.27333317888411696,0.16666666666666666,0.05325386223175782,0.05325386223175774,8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,24,molformer,mlp,0.012084912084062158,0.48004469057055904,0.47368421052631576,-0.16283222268730677,0.3879830406908911,0.47368421052631576,0.17491713477136892,0.17491713477136883,8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,24,molformer,xgboost,-0.13983727464102927,0.4000856449257741,0.47368421052631576,-0.07429022782853854,0.4345840906165586,0.47368421052631576,-0.06554704681249073,-0.06554704681249074,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,24,morgan,mlp,0.09629144617318497,0.5243639190385184,0.47368421052631576,0.5706152237150915,0.7740080124816272,0.47368421052631576,-0.4743237775419066,-0.47432377754190663,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,24,morgan,xgboost,0.2502470262091379,0.60539317168902,0.47368421052631576,0.20913111981737045,0.5837532209565107,0.47368421052631576,0.04111590639176746,0.04111590639176743,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,24,unimol,mlp,-0.14600462083274948,0.39683967324592134,0.47368421052631576,-0.16841629657039428,0.38504405443663453,0.47368421052631576,0.0224116757376448,0.022411675737644826,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,24,unimol,xgboost,-0.09961257460511898,0.4212565396815163,0.47368421052631576,0.04061505568613846,0.49506055562428336,0.47368421052631576,-0.14022763029125745,-0.1402276302912574,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,25,molformer,mlp,0.41898844408555536,0.461709882020441,0.07352941176470588,-0.0001109458236225238,0.07342662372223208,0.07352941176470588,0.4190993899091779,0.4190993899091778,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,25,molformer,xgboost,0.09319475240375051,0.1598716088446512,0.07352941176470588,0.062400366384464556,0.13134151591501864,0.07352941176470588,0.030794386019285955,0.030794386019285892,6.245004513516506e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,25,morgan,mlp,0.023198581429211523,0.09502221514765186,0.07352941176470588,0.17140742959345423,0.23233335388805323,0.07352941176470588,-0.1482088481642427,-0.14820884816424276,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,25,morgan,xgboost,0.028105247556374707,0.09956809700075892,0.07352941176470588,0.33007710903668186,0.3793361451369259,0.07352941176470588,-0.30197186148030714,-0.3019718614803073,1.6653345369377348e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,25,unimol,mlp,-0.0009844055870505027,0.0726173889414091,0.07352941176470588,0.00040657940699151987,0.07390609562706567,0.07352941176470588,-0.0013909849940420226,-0.001390984994041999,-2.3635607360183997e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,25,unimol,xgboost,0.0001472163132043397,0.07366580334899814,0.07352941176470588,0.02190177525887463,0.09382076237219268,0.07352941176470588,-0.02175455894567029,-0.021754558945670268,-2.0816681711721685e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,26,molformer,mlp,-0.077811722310243,0.502548435856811,0.5384615384615384,-0.06470718967175494,0.5085966816899593,0.5384615384615384,-0.013104532638488056,-0.013104532638488028,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,26,molformer,xgboost,-0.173917754972461,0.4581918053973257,0.5384615384615384,-0.051257985968758905,0.5148040064759574,0.5384615384615384,-0.1226597690037021,-0.12265976900370207,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,26,morgan,mlp,0.12826760630370002,0.5976619721401693,0.5384615384615384,-0.020053638009915026,0.529206013226193,0.5384615384615384,0.14832124431361504,0.148321244313615,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,26,morgan,xgboost,-0.05804354144193833,0.5116722116421822,0.5384615384615384,0.004614404588234033,0.540591263656108,0.5384615384615384,-0.06265794603017236,-0.0626579460301723,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,26,unimol,mlp,-0.19689166165801827,0.44758846385014533,0.5384615384615384,0.019292614122530912,0.5473658219027066,0.5384615384615384,-0.2161842757805492,-0.2161842757805491,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,26,unimol,xgboost,-0.08998619136092521,0.4969294501411114,0.5384615384615384,-0.08501193229076497,0.4992252620196469,0.5384615384615384,-0.004974259070160247,-0.004974259070160275,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,29,molformer,mlp,0.3195502997065728,0.5236852097946009,0.3,0.13990657015837452,0.3979345991108621,0.3,0.17964372954819827,0.17964372954819827,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,29,molformer,xgboost,-0.03177299212765005,0.2777589055106449,0.3,0.09402484967761844,0.3658173947743329,0.3,-0.12579784180526848,-0.12579784180526843,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,29,morgan,mlp,0.3120561483873256,0.5184393038711279,0.3,0.4205900922054051,0.5944130645437835,0.3,-0.10853394381807951,-0.10853394381807946,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,29,morgan,xgboost,0.2580390071815427,0.4806273050270799,0.3,0.1851004176279384,0.42957029233955685,0.3,0.0729385895536043,0.0729385895536043,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,29,unimol,mlp,0.0018094640483285972,0.30126662483383,0.3,0.015564141711835363,0.3108948991982847,0.3,-0.013754677663506767,-0.013754677663506736,-3.122502256758253e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL239_EC50,29,unimol,xgboost,0.021428980445905552,0.3150002863121339,0.3,0.07647351318705548,0.3535314592309388,0.3,-0.055044532741149926,-0.0550445327411499,-2.7755575615628914e-17
