draw,unadjusted_boundary_extended,null_adjusted_boundary_extended,null_adjusted_strict_unmatched,null_adjusted_boundary_prevalence_le_0_8
316,-0.00734410719809345,-0.004078640204082093,-0.01181290849332161,-0.006455264550264562
317,-0.0017390584179799,-0.010602787788341197,-0.009981481481481477,-0.01001342101795271
318,-0.00966905346750005,-0.008815934809000732,-0.007476742424242441,-0.006222518379410305
319,-0.00563201480753505,-0.011560450926046361,-0.009773482735064652,-0.005997809725735256
320,-0.008405925299684201,-0.0160440334119386,-0.010701873295239517,-0.016339207034145507
321,-0.00534696356701905,-0.012538149828868597,-0.012027260312523911,-0.011419691525812362
322,-0.0058050821195412,-0.013302635439148974,-0.014694359525315167,-0.007464111409650628
323,-0.0026769504097935,-0.00815608080478621,-0.010250038422996885,-0.011987486971272263
324,-0.0052103101622223,-0.009249491249491265,-0.007558823342839477,-0.013909218963906463
325,-0.0127148406680572,-0.009027605048539791,-0.01045512679226189,-0.011511929450179018
326,-0.008446962596213949,-0.014955823624135105,-0.013025405716810608,-0.005736734788018637
327,-0.0083181081406096,-0.0119111667763825,-0.010701873295239517,-0.00645102438849959
328,-0.0120518787555649,-0.010106402696260286,-0.015351674127494348,-0.002770890507200075
329,-0.0038191700422561,-0.0038625161545944413,-0.012051713176130265,-0.008647990475847134
330,-0.00687758138071325,-0.011993247728927025,-0.0149099239825884,-0.01110303696569107
331,-0.0040773765646609,-0.01016699664815704,-0.012719648258282916,-0.00582943457046093
332,-0.0037798448218686,-0.00815608080478621,-0.010800156886114007,-0.009604170179815703
333,-0.0111581039591036,-0.010267676767676766,-0.012608763702184778,-0.011952777591610543
334,-0.0088006674500482,-0.00989199731863925,-0.012661633611333888,-0.005546487747145641
335,-0.00435613760583565,-0.010594633538150561,-0.012608763702184778,-0.00856498477430049
336,-0.0066980247222447,-0.008317338515946767,-0.0089347600938747,-0.00679990316862536
337,-0.0082580883143771,-0.009776685217785953,-0.0137437529456204,-0.009475905389455495
338,-0.0042535331339657,-0.011993247728927025,-0.011297619157017432,-0.0042691326530611695
339,-0.0055186667042923495,-0.006456776031094444,-0.008386222296540959,-0.009270990700335536
340,-0.0120491887214185,-0.013264890786682512,-0.018554667786423923,-0.004580518533384308
341,-0.0039528276114929,-0.012410005935152159,-0.009116218910513299,-0.008695139023946717
342,-0.011504817444219,-0.004638792871563385,-0.011794964982806098,-0.008813962350952144
343,-0.0041682513315599,-0.006307227735850107,-0.006892863712135031,-0.006708301970801973
344,-0.0039671969215039,-0.01925599050091332,-0.011770654141361261,-0.008590720987937471
345,-0.0014174414984533502,-0.007829476111569936,-0.015848617851384198,-0.004688228438228439
346,-0.010659316884098949,-0.010204104913003276,-0.008103616670306504,-0.01394641872204179
347,-0.0089431605975723,-0.00910903930315644,-0.013081035101626531,-0.0083395130183639
348,-0.00258190615254195,-0.00793263169663315,-0.007190503788980295,-0.011843101651469703
349,-0.0039889890742058,-0.0047727899029982555,-0.020898776048417632,-0.008949851398196474
350,-0.0063250945700606,-0.014614808484339745,-0.010105461471317204,-0.0052772814111144845
351,-0.01318063512665035,-0.008157280408164186,-0.011495513137915095,-0.010574026424081671
352,-0.0068333468265336,-0.0023904124063645338,-0.006451990889154433,-0.006137217416076299
353,-0.0083450046685341,-0.010130689909380049,-0.011453841119081636,-0.009139872549294322
354,-0.0079027739244248,-0.008274196859833608,-0.011160369697703565,-0.0038967181387069144
355,-0.0099199770408283,-0.011400482130672088,-0.01603470828810927,-0.005419539567001752
356,-0.0075900445964661,-0.010574026424081671,-0.011156771743676505,-0.01113931540774176
357,-0.0037798448218686,-0.013976443062595979,-0.013025405716810608,-0.006957624323549516
358,-0.0076887678400168,-0.009776685217785953,-0.01832383778033023,-0.013976443062595979
359,-0.01595866013406145,-0.013514995712696404,-0.012065357382887436,-0.011560450926046361
360,-0.0064559010750733,-0.012604565969533592,-0.010456821051569825,-0.009756007994335392
361,-0.005309141716300449,-0.011265452237294792,-0.011770654141361261,-0.005997809725735256
362,-0.0082580883143771,-0.005521788847004033,-0.0114074051604363,-0.009776685217785953
363,-0.0027027576371812002,-0.0020510873000456203,-0.012653547242593252,-0.008864084803434757
364,-0.004449580620014,-0.012413173627157707,-0.014307828692528427,-0.00961699798912146
365,-0.00286877862670835,-0.010772105174133104,-0.007534442427441598,-0.011557523851168743
366,-0.0060353248018778,-0.0073215955815115405,-0.008669471153846198,-0.008647990475847134
367,-0.00566781668275105,-0.009156068506534089,-0.007292332851619704,-0.00616627858243568
368,-0.00516255933360165,-0.006950313060318828,-0.007945450839066018,-0.0056667330869466515
369,-0.0112163862521193,-0.010455026455026467,-0.007327380131896988,-0.012847180050112289
370,-0.007827139251101201,-0.010041460039079103,-0.008064113856638765,-0.004478680545644804
371,-0.0089276222472216,-0.011969343410534308,-0.008433382651624341,-0.006637243839825901
372,-0.0008011664261663,-0.00899579572713928,-0.01136339862239049,-0.0009064793669221957
373,-0.0097818031691372,-0.00403468801089929,-0.012719648258282916,-0.012310606060606018
374,-0.0046646748500815,-0.008060887541727166,-0.012882818379663971,-0.013233667225378208
375,-0.0080616169390889,-0.005578135356706815,-0.009147645997281247,-0.006815920802463377
376,-0.0086651122000002,-0.005687917481645936,-0.013057509382340259,-0.005649091619044859
377,-0.00929316861839155,-0.0019210612555721207,-0.01978590842419914,-0.007185567973036014
378,0.0,-0.006161192956511434,-0.010995752115274681,-0.011209045584045584
379,-0.0039528276114929,-0.014706093531688792,-0.014569152921248415,-0.001609287468449766
380,-0.00408023483405205,-0.006754412300425328,-0.012495189247985435,-0.0071889279583331675
381,-0.005309141716300449,-0.004394477864109358,-0.01408550934973967,-0.003932325518829067
382,-0.0056742991932311,-0.012900784157363107,-0.0068379135158129906,-0.006503232413782851
383,-0.0040773765646609,-0.010531483131530125,-0.007679641864748687,-0.005179435063378347
384,-0.009824197391114151,-0.0038744437284593883,-0.0092199181271692,-0.007785551595670664
385,-0.0068245384743701,-0.014489366881502153,-0.014592525341406558,-0.009522873721481969
386,-0.01329928417437755,-0.010351209427602981,-0.01897939285082255,-0.008808364080796188
387,-0.01267402639723465,-0.013514995712696404,-0.01864352324160239,-0.005410166465181155
388,-0.0123333333333333,-0.01576845069243632,-0.014383453806590861,-0.010364110367297452
389,-0.0077867800331759,-0.008368710271111142,-0.008782251602564156,-0.003510451100193133
390,-0.0076267466424740004,-0.00996719591585488,-0.01043690235690236,-0.015752308909674967
391,-0.0052287048131923,-0.0071889279583331675,-0.012337294446922602,-0.008695139023946717
392,-0.0107265703387327,-0.00996719591585488,-0.008180741341634767,-0.009497400482197335
393,-0.00947021089982125,-0.015320398004773028,-0.0122512364224374,-0.004478680545644804
394,-0.0043154761904761,-0.015320398004773028,-0.009926051902242376,-0.006815920802463377
395,-0.0141211606320007,-0.005633118891895689,-0.013294147683507415,-0.01022051952787107
396,-0.0041815555416761995,-0.009143578775019697,-0.012170857411212915,-0.009305834155470084
397,-0.0037950708774898002,-0.008813962350952144,-0.012607913214345436,-0.0083395130183639
398,-0.0109594236592194,-0.013318639671463933,-0.014470146520146521,-0.008033428383107881
399,-0.00687758138071325,-0.0048943189503056,-0.011978569676472544,-0.0035520624454784544
400,-0.00234230765012985,-0.010991735462763764,-0.016912019366417307,-0.009936372446450445
401,-0.010419119319619051,-0.01224663654624284,-0.008108639715439556,-0.011265452237294792
402,-0.0026769504097935,-0.01124335162541554,-0.012418993413240292,-0.010629860364808475
403,-0.01669792936903765,-0.006222518379410305,-0.015443577809357435,-0.009648297907952973
404,-0.0039875102375101,-0.009153320950470147,-0.014426642843281164,-0.010876284563771184
405,-0.0016542007239385,-0.008060887541727166,-0.01081781072504822,-0.013514995712696404
406,-0.002496025305264,-0.010311260603637032,-0.008282314108249289,-0.004127250696145085
407,-0.0021814111682444,-0.010364110367297452,-0.0073606733314431,-0.00463642886733661
408,-0.00740651620433275,-0.011254716315453446,-0.012044985199461388,-0.009545168287117378
409,0.0,-0.005633118891895689,-0.010739261841577488,-0.004851939808049581
410,-0.0035283975283976,-0.011553987051574899,-0.010436913985103475,-0.00679990316862536
411,-0.0088239108009233,-0.007185567973036014,-0.010665116669204219,-0.010311260603637032
412,-0.0047056709518095,-0.004828169419786518,-0.01644549493258322,-0.010132992354683653
413,-0.00259240502064025,-0.00881542048637636,-0.013645736774735913,-0.007967872079545857
414,-0.012353510819976151,-0.006436647727835249,-0.009603012839528528,-0.0028315118147556016
415,-0.014565491387279599,-0.00910903930315644,-0.006664166666666679,-0.006920819822157134
416,-0.0068245384743701,-0.013744340393176159,-0.017327921657877058,-0.009700972565726381
417,-0.0054797118296097,-0.0056471884780287356,-0.007794150756346986,-0.007409939066610666
418,-0.001590628941635,-0.0096354806320136,-0.011611088632411545,-0.008842594242234322
419,-0.0056270184177216,-0.0119111667763825,-0.010886353057398795,-0.0041959493817616544
420,-0.0052103101622223,-0.01016699664815704,-0.009108397914465539,-0.00815608080478621
421,0.0,-0.010054499390174703,-0.012941089894813625,-0.01170076558577083
422,-0.0100048925356712,-0.005497177301177124,-0.009065634727769833,-0.008949851398196474
423,-0.0031705434881182503,-0.007199051808386977,-0.012719648258282916,-0.009651760101360762
424,-0.0083181081406096,-0.010505743314171591,-0.012801080564085457,-0.007322900100791195
425,-0.0055186667042923495,-0.0020642888656552637,-0.008433382651624341,-0.0035520624454784544
426,-0.00862422908647055,-0.0038744437284593883,-0.01327601508098934,-0.01051828703703703
427,-0.0034624719822088,-0.004078640204082093,-0.012343247270227573,-0.005192865675646845
428,-0.003947765091964451,-0.010224570624160115,-0.010225474011839064,-0.005608851652051295
429,-0.00563201480753505,-0.006754412300425328,-0.0048452720316284024,-0.008429945426478397
430,-0.01161939252752715,-0.00961699798912146,-0.014695252028548747,-0.0043713960043925155
431,-0.0090628463220459,-0.009475570802136592,-0.008197294149402484,-0.01564308637737393
432,-0.0106425256867832,-0.011318846743453063,-0.010701873295239517,-0.005546487747145641
433,-0.006524270088978,-0.00996719591585488,-0.010250038422996885,-0.004482807826053011
434,-0.01197077720281315,-0.009475905389455495,-0.012941089894813625,-0.008060887541727166
435,-0.0100048925356712,-0.0025474759246913448,-0.013104828328843965,-0.009700972565726381
436,-0.0065215121483298,-0.008402729393850103,-0.010701873295239517,-0.011902777777777769
437,-0.0040773765646609,-0.005719750036645738,-0.008360340615292328,-0.007366385702745767
438,-0.00509682087809635,-0.010355102303223545,-0.016696404902398595,-0.005542586027082484
439,-0.0130756255013183,-0.012427317147766369,-0.012065357382887436,-0.012358375420875348
440,-0.01094507344507335,-0.009213871503509045,-0.011611088632411545,-0.006809802244436537
441,-0.0166312547746371,-0.005997809725735256,-0.007594359036762194,-0.00865305574637797
442,-0.010352639758651,-0.009784624139016568,-0.017770764196014595,-0.0037441925913631706
443,-0.00873176952191465,-0.006045482916089442,-0.012576061774948293,-0.004848042647452592
444,-0.004210892232762799,-0.00515660278704224,-0.011978569676472544,-0.013968335616865822
445,-0.0061670871904789,-0.012413173627157707,-0.01846976650840382,-0.008317338515946767
446,-0.013826829703995,-0.015716133845851007,-0.011191753798622563,-0.0003706446658062138
447,-0.0077560155454622,-0.0049260284680743595,-0.012548408384820853,-0.010439595512261557
448,-0.0071723280342585,-0.0096354806320136,-0.013057509382340259,-0.003932325518829067
449,-0.00563201480753505,-0.005079326945045561,-0.00982908683600494,-0.010629860364808475
450,-0.0084416535940379,-0.003510451100193133,-0.013058565780740132,-0.014532033280110213
451,-0.0081884651848242,-0.005339581714581716,-0.012882818379663971,-0.0055095085471909
452,-0.002557931834247573,-0.00793448821823678,-0.015276080094655996,-0.011993247728927025
453,-0.0023019547325102,-0.007552383253470789,-0.010589688913120402,-0.012604565969533592
454,-0.0036780526858889,-0.008344289530026562,-0.009981481481481477,-0.006352813801172516
455,-0.0031708456977227,-0.008864084803434757,-0.012051713176130265,-0.01564308637737393
456,-0.0048784684523209,-0.0051719830751949525,-0.01327601508098934,-0.009156068506534089
457,-0.0052272727272727,-0.006647550365079056,-0.013329762659326776,-0.01016699664815704
458,-0.0060547247182178,-0.016545130759213225,-0.0093579106132207,-0.014300525576716086
459,-0.00947021089982125,-0.00989199731863925,-0.013014722728622325,-0.01394641872204179
460,-0.0123931266816072,-0.011952777591610543,-0.01472818614969874,-0.012078839971048165
461,-0.0059655788878129005,-0.0038517970786614633,-0.008343817082388509,-0.0054091617518304234
462,-0.0056698492011727,-0.0049221838922210714,-0.015351674127494348,-0.011918068211948823
463,-0.0109279550600196,-0.011918068211948823,-0.009338436579610334,-0.008402729393850103
464,-0.0143040006272357,-0.00961699798912146,-0.014694359525315167,-0.001131508048778115
465,-0.0137254901960784,-0.008637583323057793,-0.013058565780740132,-0.005608851652051295
466,-0.00507829069038625,-0.010876284563771184,-0.018554667786423923,-0.009570889198705329
467,-0.0112437795854236,-0.005894945343222092,-0.012376481274551376,-0.010130689909380049
468,-0.0040773765646609,-0.006511058439301401,-0.005479712681006823,-0.008703327898469101
469,-0.0040773765646609,-0.003161130629391772,-0.008197294149402484,-0.004747588807195502
470,-0.0031625472850303,-0.01110303696569107,-0.014172000330231634,-0.0058969233134340705
471,-0.00509682087809635,-0.002751769547325096,-0.012571449954328316,-0.011400482130672088
472,-0.01459134679154155,-0.011172720579052416,-0.012418993413240292,-0.012865026124146832
473,-0.00523271980315315,-0.006647550365079056,-0.012421678931570555,-0.012648982509970826
474,-0.00234514937465135,-0.01143218776100735,-0.012608763702184778,-0.015242984949681394
475,-0.0055135602450245,-0.012888711596274149,-0.011005752327600279,-0.007358357132836311
476,-0.00809883456975005,-0.016705178361395685,-0.012044985199461388,-0.012126860351151646
477,-0.01031670632017,-0.009776685217785953,-0.006664166666666679,-0.01577509538457142
478,-0.00687758138071325,-0.013093400391314791,-0.015529840623754216,-0.010132992354683653
479,-0.0010575891255999,-0.013047587416620918,-0.01684969277740285,-0.011400482130672088
480,-0.0038370952476869,-0.006957624323549516,-0.016696404902398595,-0.010524946348776196
481,-0.0119086319823707,-0.013986004275747959,-0.010337214156239526,-0.007268080049213074
482,-0.0076951951951952,-0.00961699798912146,-0.015529840623754216,-0.010355102303223545
483,-0.0063250945700606,-0.006815920802463377,-0.01081781072504822,-0.008774814842877305
484,-0.0047056709518095,-0.005744180177707246,-0.011904560053789617,-0.010843738837068016
485,-0.00646123396123395,-0.0075778149944777246,-0.009670522504363652,-0.00815608080478621
486,-0.0055186667042923495,-0.008199413695437297,-0.01213859169477435,-0.006647550365079056
487,-0.0033564814814815,-0.008402729393850103,-0.010665116669204219,-0.014627429021247694
488,-0.00779217923518785,-0.020095637787341046,-0.010250038422996885,-0.008959535154769264
489,0.0,-0.013264890786682512,-0.010436913985103475,-0.011222633677341876
490,-0.0077560155454622,-0.010106402696260286,-0.010701873295239517,-0.003786395026206006
491,-0.00563201480753505,-0.008959535154769264,-0.01052106439240727,-0.008864084803434757
492,-0.0098678934287302,-0.00909795772632111,-0.013732202252743478,-0.0158141408295406
493,-0.0052103101622223,-0.0036853515834058756,-0.010078909616266792,-0.005578135356706815
494,-0.005577225146462399,-0.01044681685157876,-0.007692303694849241,-0.005719750036645738
495,-0.0055135602450245,-0.009776685217785953,-0.009237247406818116,-0.004301924006753196
