source,dataset,component_id,rationale,representation,predictor,seed,variant,baseline,atoms,positive_atoms,prevalence,score_unique_values,score_zero_fraction,observed_ap,observed_nap,null_mean_ap,null_sd_ap,null_mean_nap,null_sd_nap,null_adjusted_nap,null_z,empirical_upper_p,precision_at_changed_count,recall_at_changed_count,changed_atom_enrichment_at_changed_count,cutoff_tie_atoms
model,CHEMBL237_Ki,107,boundary_extended,unimol,xgboost,42,label_permuted,,58,16,0.27586206896551724,10,0.3793103448275862,0.25987188697318003,-0.02208167989417995,0.30166793084112703,0.055358018880983004,0.03563666639965164,0.07644678797850034,-0.05771834629383159,-0.7550133605360125,0.782435129740519,0.125,0.125,0.453125,3
model,CHEMBL237_Ki,107,boundary_extended,unimol,mlp,11,trained,,58,16,0.27586206896551724,11,0.27586206896551724,0.4567393286143286,0.24978288237216806,0.2995744851031758,0.05173064177370705,0.03274571752343329,0.07143755292559545,0.21703716484873475,3.0381382894622115,0.007984031936127744,0.4479166666666667,0.4479166666666667,1.6236979166666667,6
model,CHEMBL237_Ki,107,boundary_extended,unimol,mlp,11,label_permuted,,58,16,0.27586206896551724,11,0.27586206896551724,0.33987553581807617,0.08839954946305757,0.30401849498647504,0.058620017060997544,0.03888268355275124,0.08095145213185376,0.04951686591030633,0.6116859501130781,0.2275449101796407,0.1875,0.1875,0.6796875,1
model,CHEMBL237_Ki,107,boundary_extended,unimol,mlp,23,trained,,58,16,0.27586206896551724,11,0.27586206896551724,0.2997247823860727,0.03295327091410039,0.3013212386558257,0.05230538106199142,0.03515790100090215,0.07223124051417862,-0.0022046300868017593,-0.030521836135003134,0.43912175648702595,0.13541666666666666,0.13541666666666666,0.49088541666666663,6
model,CHEMBL237_Ki,107,boundary_extended,unimol,mlp,23,label_permuted,,58,16,0.27586206896551724,11,0.27586206896551724,0.6410443722943723,0.504299371263657,0.29789534324266637,0.052806645058968794,0.030426902573205922,0.07292346222429023,0.4738724686904511,6.4982168185180855,0.001996007984031936,0.5,0.5,1.8125,1
model,CHEMBL237_Ki,107,boundary_extended,unimol,mlp,42,trained,,58,16,0.27586206896551724,11,0.27586206896551724,0.367387370088983,0.12639208250383363,0.3021216695326052,0.054372582132078705,0.03626325792597869,0.07508594675382296,0.09012882457785494,1.2003421209211307,0.1157684630738523,0.0625,0.0625,0.2265625,3
model,CHEMBL237_Ki,107,boundary_extended,unimol,mlp,42,label_permuted,,58,16,0.27586206896551724,11,0.27586206896551724,0.46537028099528094,0.26170181661253084,0.30103245403878576,0.05106783955623555,0.03475910319641838,0.07052225462527766,0.22694271341611244,3.218029749927595,0.005988023952095809,0.5,0.5,1.8125,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,xgboost,11,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.23089430894308943,0.10783739837398375,0.1660305874669205,0.04767167231893721,0.0325954814616278,0.05529913988996717,0.07524191691235595,1.360634488385722,0.08982035928143713,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,morgan,xgboost,11,label_permuted,,58,8,0.13793103448275862,5,0.7413793103448276,0.13793103448275862,0.0,0.16026652298850574,0.03682354366735068,0.025909166666666664,0.042715310654126794,-0.025909166666666664,-0.6065545648598376,0.7924151696606786,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,xgboost,23,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.22857142857142856,0.10514285714285715,0.16881486832133383,0.05314175272435308,0.035825247252747244,0.06164443316024957,0.0693176098901099,1.124474771467414,0.11177644710578842,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,morgan,xgboost,23,label_permuted,,58,8,0.13793103448275862,9,0.4827586206896552,0.17422867513611615,0.042105263157894736,0.16606518707245568,0.044954636271223695,0.03263561700404859,0.05214737807461949,0.00946964615384615,0.18159390756512636,0.3093812375249501,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,morgan,xgboost,42,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.26422764227642276,0.14650406504065042,0.1706945973027922,0.04981472716616314,0.03800573287123898,0.05778508351274925,0.10849833216941143,1.8776183328604727,0.06187624750499002,0.16666666666666666,0.16666666666666666,1.2083333333333333,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,xgboost,42,label_permuted,,58,8,0.13793103448275862,4,0.6896551724137931,0.13793103448275862,0.0,0.1617337446472842,0.03997313135862615,0.027611143790849675,0.046368832376006336,-0.027611143790849675,-0.5954677393415911,0.7365269461077845,0.0,0.0,0.0,11
model,CHEMBL237_Ki,107,strict_unmatched,morgan,mlp,11,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.28787878787878785,0.17393939393939392,0.16531204930200874,0.0463834612141171,0.03176197719033013,0.05380481500837583,0.14217741674906378,2.642466417307279,0.031936127744510975,0.16666666666666666,0.16666666666666666,1.2083333333333333,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,mlp,11,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.17777777777777776,0.046222222222222206,0.17173579877130288,0.05411058589500583,0.03921352657471136,0.06276827963820676,0.007008695647510846,0.11165983340484427,0.34530938123752497,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,mlp,23,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.28431372549019607,0.16980392156862745,0.16312292083057803,0.04776619983888859,0.02922258816347052,0.055408791813110765,0.14058133340515694,2.5371665543498234,0.033932135728542916,0.16666666666666666,0.16666666666666666,1.2083333333333333,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,mlp,23,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.6666666666666666,0.6133333333333334,0.1654535479200959,0.049823957401648716,0.03192611558731124,0.057795790585912526,0.5814072177460221,10.059681022647652,0.001996007984031936,0.6666666666666666,0.6666666666666666,4.833333333333333,6
model,CHEMBL237_Ki,107,strict_unmatched,morgan,mlp,42,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.2657952069716776,0.148322440087146,0.16625657068775979,0.050733884867987716,0.03285762199780134,0.05885130644686576,0.11546481808934467,1.9619754438857318,0.043912175648702596,0.0,0.0,0.0,5
model,CHEMBL237_Ki,107,strict_unmatched,morgan,mlp,42,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.4509803921568627,0.36313725490196075,0.16598127642931143,0.047076528804437565,0.03253828065800124,0.05460877341314758,0.3305989742439595,6.053953487341371,0.003992015968063872,0.5,0.5,3.625,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,xgboost,11,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.36,0.2576,0.18212738164684708,0.06643941599156719,0.051267762710342606,0.07706972255021795,0.20633223728965738,2.6772152599253634,0.017964071856287425,0.3333333333333333,0.3333333333333333,2.4166666666666665,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,xgboost,11,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.17152961980548187,0.038974358974358976,0.16521874710746526,0.04185547313587827,0.03165374664465969,0.0485523488376188,0.007320612329699286,0.15077771734963333,0.3812375249500998,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,xgboost,23,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.31746031746031744,0.20825396825396825,0.16940767261914022,0.05117905723930477,0.03651290023820266,0.059367706397593534,0.17174106801576558,2.8928365004636105,0.01996007984031936,0.41666666666666663,0.41666666666666663,3.020833333333333,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,xgboost,23,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.4444444444444444,0.35555555555555557,0.1646250017224155,0.044958936469109756,0.030965001998002003,0.052152366304167315,0.32459055355755356,6.223889279816181,0.001996007984031936,0.5,0.5,3.625,5
model,CHEMBL237_Ki,107,strict_unmatched,molformer,xgboost,42,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.2540322580645161,0.1346774193548387,0.183205618084539,0.06822938977768009,0.05251851697806526,0.0791460921421089,0.08215890237677345,1.0380664433722764,0.15768463073852296,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,xgboost,42,label_permuted,,58,8,0.13793103448275862,10,0.3793103448275862,0.13793103448275862,0.0,0.17332444233065541,0.05541558402571173,0.04105635310356027,0.0642820774698256,-0.04105635310356027,-0.638690514052418,0.7045908183632734,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,mlp,11,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.17953667953667954,0.04826254826254827,0.18363387248968452,0.06612207334999749,0.05301529208803403,0.07670160508599709,-0.00475274382548576,-0.06196407259218409,0.40119760479041916,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,mlp,11,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.19523809523809524,0.06647619047619048,0.16647611418275213,0.04991470468275263,0.03311229245199245,0.05790105743199305,0.03336389802419803,0.5762226029012539,0.2215568862275449,0.0,0.0,0.0,5
model,CHEMBL237_Ki,107,strict_unmatched,molformer,mlp,23,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.17399267399267399,0.041831501831501826,0.17682179434550124,0.0594607179016282,0.045113281440781444,0.06897443276588873,-0.0032817796092796184,-0.0475796534698379,0.3712574850299401,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,molformer,mlp,23,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.18518518518518517,0.05481481481481481,0.17688494572158364,0.05936200215901885,0.04518653703703703,0.06885992250446187,0.009628277777777777,0.13982411579324536,0.3093812375249501,0.0,0.0,0.0,5
model,CHEMBL237_Ki,107,strict_unmatched,molformer,mlp,42,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.2222222222222222,0.09777777777777777,0.16974560527276045,0.049113365228226256,0.036904902116402113,0.05697150366474246,0.060872875661375656,1.0684793580241696,0.13972055888223553,0.0,0.0,0.0,5
model,CHEMBL237_Ki,107,strict_unmatched,molformer,mlp,42,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.2490842490842491,0.12893772893772895,0.1759890056005931,0.06325158123143239,0.044147246496688004,0.07337183422846158,0.08479048244104095,1.1556271331179284,0.1377245508982036,0.08333333333333333,0.08333333333333333,0.6041666666666666,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,xgboost,11,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.17448405253283303,0.04240150093808632,0.17316989793437376,0.05397681343461188,0.04087708160387358,0.06261310358414979,0.00152441933421274,0.024346650252913504,0.3872255489021956,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,xgboost,11,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.2777777777777778,0.16222222222222224,0.1787471196986283,0.06541135458512178,0.04734665885040885,0.07587717131874126,0.1148755633718134,1.5139673946100274,0.1157684630738523,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,xgboost,23,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.1693121693121693,0.036402116402116394,0.17234650839262905,0.05223293135954638,0.03992194973544974,0.060590200377073807,-0.003519833333333347,-0.05809245243336719,0.4231536926147705,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,xgboost,23,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.6666666666666666,0.6133333333333334,0.1686269162693936,0.050992953733756896,0.03560722287249656,0.059151826331158,0.5777261104608369,9.766834708136845,0.001996007984031936,0.6666666666666666,0.6666666666666666,4.833333333333333,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,xgboost,42,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.1563845050215208,0.021406025824964123,0.16673953920062304,0.049297447046512254,0.03341786547272273,0.05718503857395421,-0.012011839647758604,-0.21005213858908853,0.49101796407185627,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,unimol,xgboost,42,label_permuted,,58,8,0.13793103448275862,10,0.3793103448275862,0.135632183908046,-0.0026666666666666505,0.17035318427095972,0.053355311192966146,0.03760969375431332,0.06189216098384074,-0.04027636042097997,-0.6507505923326158,0.7225548902195609,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,unimol,mlp,11,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.28148148148148144,0.16651851851851848,0.16701529767143988,0.048625926739802816,0.033737745298870296,0.05640607501817128,0.13278077321964818,2.354015470441308,0.031936127744510975,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,unimol,mlp,11,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.18218218218218218,0.05133133133133134,0.1688987788067147,0.05023419480775675,0.035922583415789064,0.05827166597699784,0.015408747915542274,0.26442950715747043,0.31736526946107785,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,mlp,23,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.16190476190476188,0.02780952380952379,0.17670455786411707,0.056262979583344135,0.04497728712237583,0.06526505631667921,-0.01716776331285204,-0.2630467861630363,0.530938123752495,0.0,0.0,0.0,6
model,CHEMBL237_Ki,107,strict_unmatched,unimol,mlp,23,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.4444444444444444,0.35555555555555557,0.16701905412458923,0.051575005332150176,0.03374210278452352,0.05982700618529421,0.32181345277103207,5.379066633792808,0.007984031936127744,0.5,0.5,3.625,3
model,CHEMBL237_Ki,107,strict_unmatched,unimol,mlp,42,trained,,58,8,0.13793103448275862,11,0.27586206896551724,0.21236559139784944,0.08634408602150535,0.16780693495193627,0.04865949082334585,0.03465604454424607,0.056445009355081184,0.051688041477259285,0.9157238534961164,0.14570858283433133,0.0,0.0,0.0,3
model,CHEMBL237_Ki,107,strict_unmatched,unimol,mlp,42,label_permuted,,58,8,0.13793103448275862,11,0.27586206896551724,0.27314814814814814,0.15685185185185185,0.16847348098088155,0.049388732311864865,0.035429237937822614,0.057290929481763245,0.12142261391402924,2.119403804622864,0.03992015968063872,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,boundary_extended,morgan,xgboost,11,trained,,71,7,0.09859154929577464,27,0.5774647887323944,0.22203786284800842,0.13694825409700934,0.14014300822193998,0.06237068999601751,0.04609614974621468,0.06919248421433193,0.09085210435079466,1.3130342895244156,0.13972055888223553,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,boundary_extended,morgan,xgboost,11,label_permuted,,71,7,0.09859154929577464,3,0.9154929577464789,0.10831656606304492,0.010788690476190464,0.12239369550637157,0.04883080983911059,0.02640550595238095,0.0541716796652633,-0.015616815476190487,-0.2882837595712306,0.4930139720558882,0.15604395604395607,0.15604395604395607,1.582731554160126,65
model,CHEMBL237_Ki,108,boundary_extended,morgan,xgboost,23,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.22023535521434678,0.13494859719091598,0.1443253136774884,0.0669650389558742,0.050735894860963686,0.07428934009167294,0.08421270232995229,1.133577202678526,0.12574850299401197,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,boundary_extended,morgan,xgboost,23,label_permuted,,71,7,0.09859154929577464,25,0.6056338028169014,0.6213126647909255,0.579893737502433,0.14444480098165297,0.06410948057627688,0.05086845108902125,0.07112145501430718,0.5290252864134117,7.438336101349306,0.001996007984031936,0.42857142857142855,0.42857142857142855,4.346938775510204,3
model,CHEMBL237_Ki,108,boundary_extended,morgan,xgboost,42,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.22148572347599324,0.13633572448118,0.14238527124555841,0.06278482525509367,0.04858366028804138,0.06965191551736954,0.08775206419313862,1.259865770256603,0.13972055888223553,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,boundary_extended,morgan,xgboost,42,label_permuted,,71,7,0.09859154929577464,1,1.0,0.09859154929577464,0.0,0.09859154929577467,2.778337289411855e-17,0.0,0.0,0.0,,1.0,0.09859154929577464,0.09859154929577464,1.0,71
model,CHEMBL237_Ki,108,boundary_extended,morgan,mlp,11,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.317150338396228,0.24246365665831549,0.1401488982445581,0.05930767000044732,0.04610268399005663,0.06579444640674625,0.19636097266825886,2.9844612029158273,0.01996007984031936,0.14285714285714285,0.14285714285714285,1.4489795918367347,3
model,CHEMBL237_Ki,108,boundary_extended,morgan,mlp,11,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.24767756564991586,0.1653922993928754,0.1417684180399841,0.061324054521402264,0.04789933876310738,0.06803137298468065,0.11749296062976801,1.7270408559331172,0.06986027944111776,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,morgan,mlp,23,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.3136777699585582,0.2386112760477755,0.1414687349356815,0.06290464179239649,0.047566877819271665,0.06978483698843986,0.19104439822850383,2.737620469904531,0.033932135728542916,0.14285714285714285,0.14285714285714285,1.4489795918367347,3
model,CHEMBL237_Ki,108,boundary_extended,morgan,mlp,23,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.3297408313387166,0.2564312347663888,0.1459271592521804,0.06505453407703236,0.05251294229538761,0.07216987374170777,0.20391829247100118,2.825532066202778,0.021956087824351298,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,morgan,mlp,42,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.23689370665177115,0.1534289558168086,0.14300315517678389,0.06159890426765694,0.04926912527424465,0.06833628442193192,0.10415983054256395,1.5242243768982966,0.10179640718562874,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,morgan,mlp,42,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.3774921507064364,0.3094053546899529,0.149770777431578,0.0697668180196118,0.05677695621315683,0.07739756374050684,0.2526283984767961,3.2640355363612086,0.015968063872255488,0.2857142857142857,0.2857142857142857,2.8979591836734695,3
model,CHEMBL237_Ki,108,boundary_extended,molformer,xgboost,11,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.19264923033758152,0.1043452399057545,0.1311093036778137,0.04856478466435066,0.03607438376757457,0.05387655798701401,0.06827085613817993,1.267171821827137,0.09381237524950099,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,xgboost,11,label_permuted,,71,7,0.09859154929577464,27,0.5774647887323944,0.362866015971606,0.29317948646850045,0.14088191742465883,0.06093616665427577,0.04691587714298089,0.06760105988208719,0.24626360932551955,3.6428956846987846,0.013972055888223553,0.42857142857142855,0.42857142857142855,4.346938775510204,3
model,CHEMBL237_Ki,108,boundary_extended,molformer,xgboost,23,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.1646869747775516,0.07332461264384631,0.13459628977101964,0.050248901178196644,0.03994275896472493,0.055744874744561905,0.03338185367912138,0.5988326968548421,0.21157684630738524,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,xgboost,23,label_permuted,,71,7,0.09859154929577464,26,0.5774647887323944,0.225332868190011,0.14060365064829344,0.13165531225589858,0.04691325135277076,0.03668011203388748,0.052044388219480056,0.10392353861440597,1.9968250597190746,0.05588822355289421,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,xgboost,42,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.1876735333631885,0.09882532607478726,0.12790186630244715,0.04059466591525984,0.03251613292927732,0.04503470749974138,0.06630919314550995,1.4724019945259053,0.08183632734530938,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,xgboost,42,label_permuted,,71,7,0.09859154929577464,22,0.5774647887323944,0.3728574488266071,0.30426373229201725,0.13963456947134484,0.06320964972293008,0.04553210050727319,0.07012320516137557,0.25873163178474406,3.689672073450167,0.00998003992015968,0.2857142857142857,0.2857142857142857,2.8979591836734695,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,mlp,11,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.1737185252376735,0.08334398893554405,0.13413014029802206,0.051576145916828006,0.03942562439311825,0.05721728687648107,0.0439183645424258,0.7675716018698234,0.1536926147704591,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,boundary_extended,molformer,mlp,11,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.5787037037037037,0.5326244212962963,0.14273088600996786,0.06692018025482648,0.04896707666730811,0.07423957497019812,0.4836573446289882,6.514818340799257,0.001996007984031936,0.42857142857142855,0.42857142857142855,4.346938775510204,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,mlp,23,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.15343926426875737,0.06084668379815271,0.13343865729945922,0.045475759638617545,0.03865851044158758,0.05044967084909134,0.02218817335656513,0.4398080895896423,0.24550898203592814,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,boundary_extended,molformer,mlp,23,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.2620815519883843,0.18137172173711383,0.13267069009304128,0.045194971844947376,0.03780654682196766,0.0501381718904885,0.14356517491514617,2.8633906961889313,0.027944111776447105,0.2857142857142857,0.2857142857142857,2.8979591836734695,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,mlp,42,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.16335870990248869,0.07185106879807339,0.13557245929284095,0.04858085113425573,0.041025697027995446,0.053894381727064955,0.030825371770077943,0.5719589089301659,0.20958083832335328,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,boundary_extended,molformer,mlp,42,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.23694341372912797,0.15348409960575135,0.13296406401071192,0.04774991061449457,0.038132008511883524,0.05297255708795492,0.11535209109386782,2.1775820808940516,0.043912175648702596,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,boundary_extended,unimol,xgboost,11,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.3773520275403787,0.3092499055526077,0.14403485362119084,0.061800941898209345,0.050413665736008605,0.068560419918326,0.2588362398165991,3.7753012616454664,0.007984031936127744,0.2857142857142857,0.2857142857142857,2.8979591836734695,3
model,CHEMBL237_Ki,108,boundary_extended,unimol,xgboost,11,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.2847555343207517,0.2065256708870839,0.14096223562584603,0.06356674888011542,0.04700498014742296,0.07051936203887803,0.15952069073966094,2.2620835771559533,0.03992015968063872,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,unimol,xgboost,23,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.2983781877791094,0.22163830206744953,0.14202033381952353,0.06177345549576183,0.04817880783103395,0.06852992719061077,0.17345949423641557,2.531149548050025,0.033932135728542916,0.14285714285714285,0.14285714285714285,1.4489795918367347,3
model,CHEMBL237_Ki,108,boundary_extended,unimol,xgboost,23,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.37683556181093125,0.30867695138400186,0.14837797559281024,0.06746323800663813,0.05523181667327387,0.07484202966361418,0.253445134710728,3.3864011418432303,0.011976047904191617,0.2857142857142857,0.2857142857142857,2.8979591836734695,1
model,CHEMBL237_Ki,108,boundary_extended,unimol,xgboost,42,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.3721466364323507,0.30347517479213904,0.1462410478819621,0.06863360496344673,0.0528611624940517,0.07614040550632371,0.25061401229808733,3.291471993503804,0.017964071856287425,0.2857142857142857,0.2857142857142857,2.8979591836734695,3
model,CHEMBL237_Ki,108,boundary_extended,unimol,xgboost,42,label_permuted,,71,7,0.09859154929577464,14,0.5915492957746479,0.2540159619336626,0.17242395777015698,0.1340482451629631,0.05271794301920803,0.03933477197766218,0.05848396803693391,0.1330891857924948,2.275652461003433,0.02594810379241517,0.2857142857142857,0.2857142857142857,2.8979591836734695,3
model,CHEMBL237_Ki,108,boundary_extended,unimol,mlp,11,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.2555611718371559,0.1741381750068448,0.14132428928968868,0.060779395715637334,0.047406633430748406,0.06742714212203517,0.1267315415760964,1.879533042446427,0.059880239520958084,0.14285714285714285,0.14285714285714285,1.4489795918367347,1
model,CHEMBL237_Ki,108,boundary_extended,unimol,mlp,11,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.4570659032843907,0.3976824864561209,0.14209964809594533,0.06263785419150937,0.04826679710643936,0.0694888694937057,0.3494156893496816,5.028369174740016,0.003992015968063872,0.42857142857142855,0.42857142857142855,4.346938775510204,1
model,CHEMBL237_Ki,108,boundary_extended,unimol,mlp,23,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.1980725623582766,0.11036174886621312,0.13990253124380256,0.06023194847511768,0.04582937059859348,0.06681981783958368,0.06453237826761965,0.9657670486702679,0.15768463073852296,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,boundary_extended,unimol,mlp,23,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.35332921047206756,0.28259959286744996,0.13872914053140883,0.06086744192630351,0.044527640277031696,0.06752481838699295,0.23807195259041825,3.5256955631631457,0.017964071856287425,0.2857142857142857,0.2857142857142857,2.8979591836734695,1
model,CHEMBL237_Ki,108,boundary_extended,unimol,mlp,42,trained,,71,7,0.09859154929577464,28,0.5633802816901409,0.1724010355801527,0.08188239884673192,0.1384765926053184,0.057431232232662686,0.04424746992152509,0.06371277325811016,0.037634928925206826,0.5906967629982451,0.18562874251497005,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,boundary_extended,unimol,mlp,42,label_permuted,,71,7,0.09859154929577464,28,0.5633802816901409,0.15843981926931236,0.0663941745018934,0.13301727795957521,0.04697483933464431,0.038191042736403745,0.05211271238687103,0.028203131765489657,0.5411948538797414,0.20359281437125748,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,strict_unmatched,morgan,xgboost,11,trained,,71,3,0.04225352112676056,27,0.5774647887323944,0.11699346405228758,0.07803729334871203,0.0801627613863172,0.07221280045082995,0.03958170674159588,0.0753986592942489,0.03845558660711614,0.5100301115042424,0.11976047904191617,0.0,0.0,0.0,3
model,CHEMBL237_Ki,108,strict_unmatched,morgan,xgboost,11,label_permuted,,71,3,0.04225352112676056,3,0.9154929577464789,0.04225352112676056,0.0,0.06941784037558685,0.07421760132274076,0.028362745098039214,0.07749190726344991,-0.028362745098039214,-0.3660091240445811,1.0,0.0,0.0,0.0,5
model,CHEMBL237_Ki,108,strict_unmatched,morgan,xgboost,23,trained,,71,3,0.04225352112676056,28,0.5633802816901409,0.11560457516339868,0.0765871299500192,0.09592131208281797,0.0993384211554539,0.056035487615883464,0.10372099855937097,0.020551642334135742,0.1981435063254985,0.20758483033932135,0.0,0.0,0.0,1
model,CHEMBL237_Ki,108,strict_unmatched,morgan,xgboost,23,label_permuted,,71,3,0.04225352112676056,25,0.6056338028169014,0.7777777777777777,0.7679738562091503,0.0908075408814067,0.09114478494240096,0.05069610886146876,0.09516587839574218,0.7172777473476815,7.537131579502903,0.001996007984031936,0.6666666666666666,0.6666666666666666,15.777777777777777,1
model,CHEMBL237_Ki,108,strict_unmatched,morgan,xgboost,42,trained,,71,3,0.04225352112676056,28,0.5633802816901409,0.12215029552490853,0.0834216320921839,0.0878103000292378,0.08349703189148257,0.04756663679523359,0.08718072447493033,0.035854995296950305,0.41127205024845553,0.15169660678642716,0.0,0.0,0.0,1
