draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
27,0.0,0.0,-0.000606630211893399,0.000606630211893399,0.0
28,-0.00911170424196365,-0.004027363994030586,-0.005663864593414999,0.0016365005993844127,0.0
29,-0.005656673146791705,0.0,-0.002298069877418301,0.002298069877418301,0.0
30,0.0,-0.0028247401753046008,-0.0025701630385288497,-0.00025457713677575107,0.0
31,0.0,-0.006003657745293305,-0.003456647746303304,-0.0025470099989900012,0.0
32,-0.005318262462998999,-0.0029521152454404023,-0.0046701675908251495,0.0017180523453847471,0.0
33,-0.003697863752003202,0.0,-0.004078525641025552,0.004078525641025552,0.0
34,-0.0016377293223052147,-0.0012532781428810091,0.0,-0.0012532781428810091,0.0
35,0.0,0.0,-0.0017224880382775004,0.0017224880382775004,0.0
36,0.0,-0.011498727999383698,-0.007564156435899,-0.003934571563484698,0.0
37,-0.009908257099949153,-0.0021865135029981997,0.0,-0.0021865135029981997,0.0
38,0.0,-0.0036166234969542063,-0.003286547848190699,-0.0003300756487635073,0.0
39,-0.0040100652298799,0.0,-0.00016453498537968847,0.00016453498537968847,0.0
40,0.0,-0.008864326496156151,-0.012505896860022798,0.003641570363866647,0.0
41,0.0,-0.0058884076743339064,-0.0016322345618723496,-0.004256173112461557,0.0
42,-0.007173744603147198,-0.007775297619047602,-0.0044079620885887055,-0.0033673355304588964,0.0
43,-0.00026150445558335064,0.0,0.0,0.0,0.0
44,-0.0013148767298477478,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0
46,0.0,-0.00369594427765245,-0.005888888888888805,0.0021929446112363546,0.0
47,-0.007818263701606048,0.0,0.0,0.0,0.0
48,0.0,-0.0018181460553496004,-0.005887290813761409,0.004069144758411808,0.0
49,0.0,0.0,-0.0011331224051988513,0.0011331224051988513,0.0
50,-0.00026581428822711195,-0.007608839295038083,-0.001848931876001601,-0.0057599074190364825,0.0
51,-0.0065305177084543035,0.0,0.0,0.0,0.0
52,-0.0027321355361507454,-0.0008297250034537725,0.0,-0.0008297250034537725,0.0
53,0.0,0.0,-0.00777187373674045,0.00777187373674045,0.0
54,2.498001805406602e-16,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0
56,-0.003467771271097299,-0.005073130317940301,-0.0008706094947513992,-0.004202520823188902,0.0
57,0.0,0.0,0.0,0.0,0.0
58,-0.00453277718164985,0.0,0.0,0.0,0.0
59,-0.001974897934417603,0.0,-0.0021142022097481493,0.0021142022097481493,0.0
60,-0.002055856474896006,-0.010414484619258493,0.0,-0.010414484619258493,0.0
61,-0.0014614928408031476,-0.0026798946946458013,0.0,-0.0026798946946458013,0.0
62,-0.00557896346207859,0.0,-0.0026069561458578056,0.0026069561458578056,0.0
63,-0.0026069561458578056,0.0,-0.003929594234553191,0.003929594234553191,0.0
64,-0.0065672963400236,-0.003313555363884488,-0.0006459685558211983,-0.0026675868080632895,0.0
65,0.0,0.0,0.0,0.0,0.0
66,-0.003547061634018203,0.0,0.0,0.0,0.0
67,0.0,-0.000722810160196749,-0.005063395420538248,0.004340585260341499,0.0
68,-0.006481481481481491,-0.0014758841505876528,-0.000936939872902099,-0.0005389442776855538,0.0
69,-0.0045675226176792455,0.0004525201893622998,0.0,0.0004525201893622998,0.0
70,0.0,0.0,-0.0012228260869565008,0.0012228260869565008,0.0
71,-0.0017672883989732046,9.992007221626409e-16,0.0,9.992007221626409e-16,0.0
72,-0.005318262462998999,-0.003978529885363651,-0.003335113960113739,-0.0006434159252499119,0.0
73,0.0,-0.0027808877306133573,0.0,-0.0027808877306133573,0.0
74,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,-0.0011820443795319997,0.0011820443795319997,0.0
76,-0.0013148767298477478,0.0,0.0,0.0,0.0
77,-0.0039240461389215,-0.003394589551634894,-0.0033579005372640002,-3.6689014370893704e-05,0.0
78,-0.0038044196475190417,-0.00217127368766179,-0.006265803631199805,0.004094529943538015,0.0
79,-0.003313555363884488,0.0,-0.001456086535451595,0.001456086535451595,0.0
80,0.0,-0.0018624122242542965,-0.008496416803101599,0.006634004578847302,0.0
81,0.0,-0.0005217210331395,0.0,-0.0005217210331395,0.0
