draw,target_balanced_median_delta_nap
1007,0.0014712018964311534
1008,-0.006909634190144653
1009,-0.003798631107548949
1010,-0.01566474466979377
1011,-0.005159144678583052
1012,-0.0221792859279694
1013,-0.003613592270045044
1014,-0.001341609165299372
1015,-0.019283387748508296
1016,-0.012958278808876574
1017,-0.018978864850627747
1018,-0.0034589266735547512
1019,-0.001309113211304851
1020,-0.00010832653125820036
1021,-0.009708140864734425
1022,-0.002437411725175455
1023,-0.01619253325557608
1024,-0.0018036739022319944
1025,-0.004149592831426524
1026,-0.004609555579834959
1027,-0.02360420399692542
1028,-0.009397527187015975
1029,-0.001309113211304851
1030,-0.006327310438910699
1031,-0.0038178947192866993
1032,-0.011648920139553657
1033,-0.0056296453736667
1034,-9.825907595445611e-06
1035,-0.01079864164421197
1036,-0.0036297517203588746
1037,-0.025903543952274705
1038,-0.0019937665287772
1039,-0.03289202937093813
1040,-0.009234973026447747
1041,-0.040319701884538595
1042,-0.005322255705985249
1043,-0.005044970773648725
1044,-0.007873542051780896
1045,-0.0029275367865651014
1046,-5.416326562910018e-05
1047,-0.0024459089552135746
1048,-0.026249930548026934
1049,-0.0028366386869109507
1050,-0.011234365854489082
1051,-0.0037484456731622503
1052,-0.014482515945518096
1053,-0.0009795863990658751
1054,-0.012108129993561674
1055,-0.00427444265344315
1056,-0.0016197380480280988
1057,-0.0020697230490362047
1058,-0.0015145596146617282
1059,-0.01636132422945007
1060,-0.0116505069990974
1061,-0.016240686436780626
1062,-0.014976874623946977
1063,-0.03224813042239558
1064,-0.014282932575750137
1065,-0.002383323068542051
1066,-0.019068201125824198
1067,-0.022860918484462308
1068,-0.001443299196041753
1069,-0.003910579004328972
1070,-0.032305753824739596
1071,-0.014817885623531347
1072,-0.019043423411238977
1073,-0.010121870548131554
1074,-0.005555052747843726
1075,-0.0001657763532764006
1076,-0.011523150437494623
1077,-0.013595196585727625
1078,-0.0023420040559332545
1079,0.0005141131815529479
1080,-0.0037088210357931334
1081,-0.00022047708732497555
1082,-0.001482007575757574
1083,-0.0004383226626149023
1084,-0.002247237272104075
1085,-0.007178652077032401
1086,-0.013531554806462029
1087,-0.0035532589274755296
1088,-0.006256969650726649
1089,-0.0065029603072411
1090,-0.006913823822968102
1091,-0.0010239961986219957
1092,-0.004873051226898923
1093,-0.004682859172691151
1094,-0.000937140438896175
1095,-5.416326562910018e-05
1096,-0.006658062320088691
1097,-0.009876342956774347
1098,0.0
1099,0.0
1100,-0.0019442451535229
1101,-0.012709072029394447
1102,-0.01353598791285385
1103,-0.0033963020870312497
1104,-0.013131422598447046
1105,-0.013279233890292098
1106,-0.001758967847723674
1107,-0.00284437516671415
1108,-0.0005286282368671489
1109,-0.0005609760208814202
1110,-0.004208630696909674
1111,-0.0012821541293052728
1112,-0.01678925681446347
1113,0.0
1114,-0.009421820233816077
1115,-0.0014276049078913965
1116,-0.0025988017591753254
1117,0.00026139134043361156
1118,-0.00876393471098477
1119,-0.017574144318181224
1120,-0.0022679929577607053
1121,-0.0126489275376968
1122,0.0002048416112466001
1123,-0.011955180487802298
1124,-0.01096094391074961
1125,-0.007574356549481225
1126,-0.04153290686231882
1127,-0.007777631637135876
1128,-0.0024903294630235504
1129,-0.001454783315301726
1130,-0.0034988659059270993
1131,-0.004519320759870899
1132,4.9250311831377375e-05
1133,-0.01596273985570669
1134,-5.4700734048574937e-05
1135,-0.004863780009937481
1136,0.0015634222805260764
1137,-0.019484209129913513
1138,-0.022025640049652826
1139,0.0020433256988489504
1140,-0.02254402521157072
1141,-0.009145545626842106
1142,-0.005779830181153249
1143,-0.016446014685469065
1144,0.0
1145,-0.008792779566987735
1146,-0.002281876737068673
1147,-0.0035501875603247746
1148,-0.015030934306958187
1149,-0.020667111020827394
1150,-0.016835160619144328
1151,0.001028699178487651
1152,0.0010245984745625276
